k1,k2,k3,k4,k5,k6,o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21,o22,o23,o24,o25,o26,o27
0.6,0.6,0.2,0.2,0.8,0.6,0.0038,35.2958,3.8658,0.1264,2.8284,1.2846,0.0041864,65685.6,825.623,6.30608,533.142,91.9848,6.26593,0.845079,0.0169231,0.543161,0.286176,6642.71,182.208,4916.94,2199.82,31.3372,507.27,273.343,8.34916,9.49333,169.271
0.6,0.6,0.2,0.2,0.8,0.8,0.004,35.6652,3.8656,0.0798,3.151,0.962,0.00518504,66896.6,825.463,1.90621,626.571,51.4464,6.293,0.924523,0.0196847,0.67093,0.219996,6723.45,122.908,5508.91,1680.88,19.6587,576.154,204.397,7.18919,4.66256,142.826
0.6,0.6,0.2,0.2,0.8,1,0.0026,35.8634,3.867,0.0564,3.3272,0.7858,0.00259376,67574.8,826.171,0.341287,681.47,35.3022,4.25661,0.57186,0.0106555,0.488847,0.120581,6767.79,96.2045,5850.34,1377.2,12.8505,612.181,168.651,6.66628,2.68182,123.449
0.6,0.6,0.2,0.2,1,0.2,0.0024,32.7914,3.8672,1.1408,1.3398,2.7732,0.00359496,57551.6,826.206,182.956,199.884,410.442,3.4932,0.553829,0.268316,0.057796,0.320808,6094.31,1595.29,2179.34,4453.94,288.258,214.053,567.01,15.7479,159.267,176.672
0.6,0.6,0.2,0.2,1,0.4,0.0034,34.5524,3.8662,0.3178,2.2768,1.8362,0.00338912,63179.7,825.895,28.0792,395.522,184.276,5.97132,0.709397,0.0459287,0.343928,0.351227,6477.91,452.178,3872.28,3101.8,82.7915,393.993,386.753,12.1443,33.2857,191.936
0.6,0.6,0.2,0.2,1,0.6,0.0028,35.2918,3.8668,0.133,2.832,1.281,0.0031928,65645.8,825.987,4.9607,539.496,92.6662,4.27704,0.663306,0.0492374,0.218714,0.218857,6642.25,199.421,4917.27,2200.03,32.7607,506.782,274.222,9.44723,10.2899,165.754
0.6,0.6,0.2,0.2,1,0.8,0.0038,35.648,3.8658,0.088,3.1422,0.9708,0.00378632,66836.2,825.794,1.67819,625.154,53.4458,6.99234,0.759862,0.0274711,0.528565,0.19315,6717.82,137.292,5490.43,1696,20.717,572.601,208.119,8.18732,5.1556,142.535
0.6,0.6,0.2,0.2,1,1,0.0028,35.8736,3.8668,0.0646,3.3454,0.7676,0.00479312,67623.8,826.172,0.578142,685.676,32.7581,4.57107,0.570087,0.0178227,0.414316,0.120675,6771.3,104.495,5884,1345.56,14.935,618.171,162.735,7.62641,2.99801,122.618
0.6,0.6,0.2,0.4,0.2,0.2,0.0026,32.9054,3.867,0.8956,1.2084,2.9046,0.00259376,57935.2,826.219,163.689,192.868,450.177,4.92483,0.548055,0.180908,0.0948771,0.390126,6114.91,1178.73,1954.02,4702.01,240.159,187.867,593.089,1.85913,127.122,160.313
0.6,0.6,0.2,0.4,0.2,0.4,0.0034,34.696,3.8662,0.1412,2.2438,1.8692,0.00338912,63627.3,825.909,13.7148,392.473,193.894,5.05064,0.702595,0.0341267,0.320235,0.336912,6512.32,186.424,3832.33,3163.85,39.1323,383.846,396.938,2.33244,14.619,188.651
0.6,0.6,0.2,0.4,0.2,0.6,0.0024,35.3616,3.8672,0.0596,2.8288,1.2842,0.00319488,65871.8,826.202,3.86522,538.463,92.4407,3.62366,0.55603,0.0314633,0.266664,0.179354,6659.37,74.8858,4911.96,2217.16,16.1227,506.661,274.335,2.88998,4.62679,166.383
0.6,0.6,0.2,0.4,0.2,0.8,0.0026,35.71,3.867,0.0288,3.1462,0.9668,0.00259376,67047.4,826.142,0.642099,627.634,51.6948,4.05697,0.586263,0.014328,0.322884,0.149716,6736.91,39.9321,5508.17,1689.46,7.58615,575.987,204.982,2.11841,1.87393,142.17
0.6,0.6,0.2,0.4,0.2,1,0.0024,35.9068,3.8672,0.018,3.3324,0.7806,0.00239472,67725.4,826.233,0.0668894,684.366,34.2485,3.72677,0.541027,0.00515783,0.43889,0.106348,6779.32,29.772,5865.73,1370.28,4.0278,614.429,166.467,1.94521,0.837117,122.527
0.6,0.6,0.2,0.4,0.4,0.2,0.0036,32.892,3.866,0.9122,1.2106,2.9024,0.00438792,57863.5,825.764,161.011,187.757,452.294,4.5523,0.774437,0.476211,0.131668,0.44524,6110.39,1218.69,1953.21,4694.44,243.836,186.674,594.191,2.98109,130.874,161.81
0.6,0.6,0.2,0.4,0.4,0.4,0.0026,34.688,3.867,0.1788,2.2742,1.8388,0.00259376,63613.6,826.227,17.5839,397.758,187.406,4.27007,0.544055,0.07455,0.223132,0.241667,6509.12,229.715,3872.94,3123.61,49.3476,390.378,390.598,3.39445,18.8838,189.253
0.6,0.6,0.2,0.4,0.4,0.6,0.0026,35.3384,3.867,0.07,2.8158,1.2972,0.00299384,65819.3,826.146,6.13113,531.624,94.0709,4.51002,0.584263,0.00941988,0.409561,0.204468,6653.04,82.654,4890.05,2233.81,19.0593,503.955,276.873,3.29875,5.42328,168.987
0.6,0.6,0.2,0.4,0.4,0.8,0.0034,35.693,3.8662,0.0358,3.1354,0.9776,0.00538952,67005.9,825.89,0.652649,628.06,54.454,5.33811,0.710997,0.0242831,0.624665,0.166109,6728.82,50.4097,5496.31,1699.17,9.15462,570.33,210.321,2.97175,2.32887,140.578
0.6,0.6,0.2,0.4,0.4,1,0.0032,35.9136,3.8664,0.023,3.3434,0.7696,0.00399056,67766.8,826.032,0.19411,687.803,33.3264,5.28333,0.640756,0.00532747,0.59562,0.118961,6778.74,34.5519,5891.25,1346.46,5.59659,616.719,164.008,2.29556,1.14013,121.27
0.6,0.6,0.2,0.4,0.6,0.2,0.003,32.8988,3.8666,0.9518,1.2576,2.8554,0.00339168,57844.9,825.931,158.434,199.932,437.713,4.11513,0.691539,0.214588,0.117051,0.487531,6109.82,1315.81,2045.1,4605.63,253.908,195.58,585.257,4.38809,139.778,163.013
0.6,0.6,0.2,0.4,0.6,0.4,0.003,34.6278,3.8666,0.2156,2.2504,1.8626,0.00379176,63461.2,825.974,27.9363,395.056,190.223,4.68845,0.669734,0.0975727,0.219493,0.312675,6495.77,273.623,3842.76,3146.26,59.6209,387.622,393.288,4.65635,22.4553,189.195
0.6,0.6,0.2,0.4,0.6,0.6,0.0026,35.3516,3.867,0.0756,2.8346,1.2784,0.00259376,65852.5,826.006,6.16312,532.116,90.9379,4.11231,0.654277,0.012606,0.265483,0.213719,6656.66,93.8362,4918.07,2206.77,20.5544,508.752,272.21,3.59822,5.82252,170.308
0.6,0.6,0.2,0.4,0.6,0.8,0.0038,35.7076,3.8658,0.0454,3.1592,0.9538,0.0041864,67052.5,825.655,1.21598,626.941,50.4978,6.29277,0.828876,0.00722893,0.67313,0.205817,6733.11,65.3541,5532.41,1663.2,11.5414,577.775,202.788,3.92256,2.75365,143.115
0.6,0.6,0.2,0.4,0.6,1,0.003,35.9284,3.8666,0.0248,3.3602,0.7528,0.00339168,67828.7,826.19,0.0713992,694.74,31.8257,4.4057,0.561713,0.00452651,0.459611,0.116165,6783.78,40.4371,5931.34,1309.65,5.42519,620.926,159.94,3.1639,1.06274,118.552
0.6,0.6,0.2,0.4,0.8,0.2,0.0028,32.8452,3.8668,1,1.2524,2.8606,0.00399296,57716.3,826.081,179.353,193.555,435.922,4.06365,0.616096,0.246049,0.107715,0.402271,6101.94,1363.88,2034.32,4609.97,263.285,197.141,583.791,6.23985,141.982,167.096
0.6,0.6,0.2,0.4,0.8,0.4,0.0038,34.6438,3.8658,0.218,2.268,1.845,0.0041864,63465.8,825.338,27.5088,397.36,187.318,5.76251,0.987307,0.116595,0.382858,0.463082,6499.7,287.538,3858.87,3133.5,58.9973,391.537,389.058,4.76293,21.9236,189.496
0.6,0.6,0.2,0.4,0.8,0.6,0.0024,35.3588,3.8672,0.0792,2.8456,1.2674,0.00399504,65862.8,826.277,6.24378,539.991,89.7254,3.23859,0.518222,0.108632,0.183207,0.153189,6658.15,98.8964,4932.95,2195.96,21.3904,510.52,270.585,3.59135,6.15965,166.977
0.6,0.6,0.2,0.4,0.8,0.8,0.0034,35.6826,3.8662,0.0436,3.1328,0.9802,0.00418928,66951.9,825.656,0.727445,621.736,53.0348,6.28674,0.828621,0.0300578,0.343417,0.208309,6729.36,65.3867,5478.98,1712.64,10.6692,573.503,207.387,3.88679,2.58358,144.45
0.6,0.6,0.2,0.4,0.8,1,0.0046,35.893,3.865,0.0276,3.326,0.787,0.00537992,67673.1,825.437,0.117262,681.732,34.8802,7.56701,0.937408,0.00807465,0.794659,0.180416,6772.22,44.6861,5848.51,1384.68,6.10215,612.495,167.972,3.13403,1.26413,123.529
0.6,0.6,0.2,0.4,1,0.2,0.004,32.8348,3.8656,1.0092,1.25,2.863,0.00638528,57643.3,825.551,175.654,190.297,437.877,5.48496,0.879914,0.273818,0.275255,0.622072,6099.81,1385.64,2012.69,4626.74,263.529,196.271,584.274,8.36317,142.502,167.748
0.6,0.6,0.2,0.4,1,0.4,0.0024,34.6546,3.8672,0.222,2.2842,1.8288,0.00239472,63506,826.273,23.3562,399.603,183.506,4.02443,0.520823,0.0286729,0.193957,0.24446,6502.16,300.866,3891.64,3100.68,60.8414,394.672,386.332,6.12633,23.2335,190.281
0.6,0.6,0.2,0.4,1,0.6,0.0022,35.3468,3.8674,0.0808,2.8354,1.2776,0.00259568,65830.6,826.122,4.11269,531.665,92.2874,3.53494,0.596411,0.0406304,0.225607,0.206431,6655.04,109.262,4920.35,2201.62,21.3624,507.488,273.521,5.04631,6.29703,169.859
0.6,0.6,0.2,0.4,1,0.8,0.0026,35.719,3.867,0.0428,3.1692,0.9438,0.00339392,67076.4,826.243,0.525073,634.078,50.1883,4.52964,0.535453,0.0048897,0.444249,0.129572,6737.03,67.7288,5551.3,1647.82,10.1681,579.08,201.788,4.11018,2.4791,139.702
0.6,0.6,0.2,0.4,1,1,0.0024,35.925,3.8672,0.0284,3.361,0.752,0.00359496,67799.8,826.298,0.189631,692.135,32.0225,3.6153,0.50802,0.00273239,0.365607,0.104416,6782.59,45.3838,5921.27,1317.97,6.59409,620.26,160.712,3.20219,1.2689,119.756
0.6,0.6,0.2,0.6,0.2,0.2,0.004,32.9654,3.8656,0.844,1.2154,2.8976,0.00518504,58093.9,825.312,159.513,192.203,448.965,5.57865,0.999938,0.311886,0.116762,0.673744,6124.89,1128.78,1981.23,4683.05,230.535,188.53,592.121,0.862375,120.459,161.251
0.6,0.6,0.2,0.6,0.2,0.4,0.003,34.739,3.8666,0.1368,2.2828,1.8302,0.00339168,63802.5,826.082,17.688,404.293,186.435,5.20962,0.615923,0.00679096,0.268205,0.282766,6519.06,160.289,3902.36,3104.55,39.9112,391.631,389.259,1.48701,14.2739,186.471
0.6,0.6,0.2,0.6,0.2,0.6,0.0024,35.3822,3.8672,0.0516,2.8414,1.2716,0.00239472,65969.8,826.321,5.03915,539.698,90.6672,3.98288,0.497018,0.0348831,0.286238,0.163581,6663.42,55.8046,4943.88,2188.58,14.5614,509.552,271.44,1.73193,3.95358,166.652
0.6,0.6,0.2,0.6,0.2,0.8,0.0028,35.7322,3.8668,0.0196,3.159,0.954,0.00359288,67118.4,826.197,0.37329,632.851,51.5266,4.40783,0.558085,0.00314575,0.441643,0.145358,6739.58,26.3921,5533.19,1668.69,5.15484,576.481,204.373,1.31535,1.24355,139.646
0.6,0.6,0.2,0.6,0.2,1,0.0026,35.9186,3.867,0.015,3.341,0.772,0.00259376,67780.1,826.231,0.119999,686.635,33.1218,4.54632,0.541854,0.00156131,0.441402,0.102613,6781.65,21.673,5885.94,1352.41,3.82856,617.38,163.518,1.32835,0.815183,121.957
0.6,0.6,0.2,0.6,0.4,0.2,0.003,32.9128,3.8666,0.8912,1.211,2.902,0.00339168,57922.5,826.025,166.253,186.697,451.103,4.38294,0.644529,0.234373,0.158599,0.452985,6113.01,1194.85,1962.55,4688.45,242.059,187.217,593.613,1.85513,128.737,162.935
0.6,0.6,0.2,0.6,0.4,0.4,0.0036,34.6784,3.866,0.1578,2.2426,1.8704,0.00438792,63625.5,825.905,17.9081,387.833,191.819,5.36323,0.704023,0.0572434,0.276382,0.31773,6507.41,197.027,3841.78,3150.74,45.8589,386.037,394.811,1.99492,17.2735,192.009
0.6,0.6,0.2,0.6,0.4,0.6,0.0032,35.3582,3.8664,0.0548,2.8198,1.2932,0.0031904,65868.2,825.955,4.06221,537.246,94.0312,5.63298,0.679563,0.00422549,0.479473,0.224907,6656.86,64.4071,4898.12,2231.04,14.7735,504.442,276.295,2.17471,4.16797,166.196
0.6,0.6,0.2,0.6,0.4,0.8,0.0032,35.7304,3.8664,0.0264,3.1636,0.9494,0.00359048,67120.9,825.71,0.516206,628.007,50.815,4.99086,0.801788,0.00471646,0.414759,0.200802,6738.91,35.5338,5540.03,1658.79,6.8473,577.864,202.962,1.89606,1.67627,142.424
0.6,0.6,0.2,0.6,0.4,1,0.0032,35.9422,3.8664,0.0134,3.3624,0.7506,0.00359048,67854.1,825.902,0.0372279,695.014,31.8392,5.30605,0.705969,0.00355783,0.523745,0.138426,6785.36,21.0826,5925.49,1317.68,3.15122,620.927,159.852,1.65708,0.614265,118.408
0.6,0.6,0.2,0.6,0.6,0.2,0.0038,32.9288,3.8658,0.8958,1.2308,2.8822,0.00458648,57986.7,825.705,157.262,194.489,443.129,5.53938,0.803871,0.197035,0.392201,0.602968,6121.05,1193.1,1990.79,4669.49,237.858,191.782,588.664,2.44294,127.138,163.026
0.6,0.6,0.2,0.6,0.6,0.4,0.0034,34.6666,3.8662,0.1824,2.2556,1.8574,0.0037892,63599.2,825.939,28.1572,397.82,192.23,5.47703,0.686992,0.0887976,0.388409,0.332751,6500.42,213.547,3854.69,3140.12,52.4595,385.697,395.024,2.54369,19.3445,186.81
0.6,0.6,0.2,0.6,0.6,0.6,0.0036,35.4014,3.866,0.0496,2.8574,1.2556,0.00438792,66010.5,825.848,2.85131,543.459,88.3831,5.76391,0.732429,0.0312277,0.345382,0.238528,6666.45,60.9895,4967.89,2167.33,13.5069,513.004,267.854,2.32254,3.77028,165.914
0.6,0.6,0.2,0.6,0.6,0.8,0.0032,35.7162,3.8664,0.028,3.151,0.962,0.00399056,67076.5,825.994,0.566529,631.369,52.007,5.02391,0.659759,0.00431126,0.412399,0.165555,6736.25,38.4266,5522.36,1677.41,7.11376,575.652,205.212,1.96917,1.71381,140.147
0.6,0.6,0.2,0.6,0.6,1,0.0022,35.9284,3.8674,0.0194,3.3556,0.7574,0.00299576,67821.4,826.343,0.0798396,690.754,31.5889,4.09178,0.485789,0.00215775,0.365491,0.0909519,6784.75,30.2274,5916.56,1323.44,4.57909,620.898,160.087,2.31917,0.906688,120.664
0.6,0.6,0.2,0.6,0.8,0.2,0.0046,32.9132,3.865,0.9178,1.2364,2.8766,0.00457976,57889.7,825.553,160.632,188.347,444.018,7.33247,0.879797,0.238426,0.352183,0.647697,6110.42,1252.15,1996.69,4653.17,246.545,191.634,588.808,3.86541,132.63,165.652
0.6,0.6,0.2,0.6,0.8,0.4,0.002,34.6908,3.8676,0.1564,2.2552,1.8578,0.00239648,63608.2,826.347,12.7209,397.138,191.156,2.82418,0.483962,0.048897,0.221134,0.222529,6513.14,208.574,3848.03,3148.9,42.8889,386.529,394.468,3.20213,16.4871,187.688
0.6,0.6,0.2,0.6,0.8,0.6,0.0032,35.362,3.8664,0.0672,2.836,1.277,0.00359048,65892.9,825.941,7.0957,542.52,91.4098,5.09666,0.686565,0.00478592,0.446814,0.228359,6656.28,76.0559,4926.89,2205.02,19.2992,507.876,272.89,2.05043,5.46048,164.87
0.6,0.6,0.2,0.6,0.8,0.8,0.0044,35.7232,3.8652,0.03,3.1588,0.9542,0.00558176,67083.5,825.682,0.407582,628.354,51.3844,7.65675,0.814956,0.00486897,0.631027,0.201642,6734.28,44.0843,5526.69,1671.2,7.58576,576.406,204.203,2.7962,1.81834,141.966
0.6,0.6,0.2,0.6,0.8,1,0.0036,35.8864,3.866,0.0206,3.3134,0.7996,0.00398784,67650.8,825.767,0.061788,678.058,36.2611,6.32467,0.773237,0.00712727,0.484769,0.159353,6771.63,33.7589,5826.3,1405.13,4.7177,609.748,171.05,2.34541,0.95792,124.675
0.6,0.6,0.2,0.6,1,0.2,0.0036,32.8986,3.866,0.9304,1.2354,2.8776,0.00558816,57863.1,825.821,171.377,187.181,444.399,4.6771,0.745231,0.39473,0.152783,0.466334,6108.26,1257.43,1995.08,4651.38,251.035,191.801,589.022,4.5561,134.174,166.045
0.6,0.6,0.2,0.6,1,0.4,0.0032,34.6248,3.8664,0.22,2.2516,1.8614,0.00399056,63422.3,825.799,27.3999,402.146,191.972,4.77336,0.757179,0.0883137,0.305856,0.350714,6492.68,291.308,3845.06,3146.37,61.0552,385.866,394.919,3.88723,23.609,184.776
0.6,0.6,0.2,0.6,1,0.6,0.0034,35.3512,3.8662,0.0674,2.8252,1.2878,0.00418928,65825.1,825.655,4.06567,534.963,93.5053,4.9818,0.829221,0.0119732,0.398874,0.281078,6654.62,85.9019,4896.25,2229.64,18.2223,504.943,275.818,3.41506,5.28686,167.601
0.6,0.6,0.2,0.6,1,0.8,0.003,35.6956,3.8666,0.0412,3.1438,0.9692,0.0029916,67034.4,826.001,1.25735,623.373,52.7572,4.90309,0.656732,0.00407722,0.550879,0.164725,6730.91,54.9841,5513.24,1680.16,10.5456,573.489,207.237,3.18011,2.6382,143.77
0.6,0.6,0.2,0.6,1,1,0.0034,35.9026,3.8662,0.0238,3.333,0.78,0.0037892,67722.5,825.626,0.0692474,681.41,33.88,5.51703,0.843824,0.0081207,0.56218,0.168582,6777.07,40.6607,5870.88,1362.65,5.39886,614.922,165.789,3.08049,1.07185,124.19
0.6,0.6,0.2,0.8,0.2,0.2,0.0034,32.965,3.8662,0.8482,1.2198,2.8932,0.00418928,58108.4,825.777,157.897,194.197,447.867,4.76627,0.768209,0.347786,0.108474,0.488661,6125.05,1127.64,1988.64,4676.16,231.176,188.793,592.052,0.539674,121.613,160.803
0.6,0.6,0.2,0.8,0.2,0.4,0.0042,34.6778,3.8654,0.1516,2.2352,1.8778,0.00538344,63549.2,825.36,19.1288,395.533,194.661,6.09637,0.97576,0.0779789,0.277868,0.457005,6505.75,193.454,3804.8,3191.95,44.3949,383.394,397.313,0.944533,16.6573,186.738
0.6,0.6,0.2,0.8,0.2,0.6,0.0026,35.3842,3.867,0.0382,2.8298,1.2832,0.00299384,65940.8,826.097,3.41582,534.941,92.2807,3.76695,0.608668,0.00350138,0.314505,0.211906,6664.4,38.2944,4909.88,2221.22,11.4668,507.051,273.865,0.810664,3.12721,168.224
0.6,0.6,0.2,0.8,0.2,0.8,0.0044,35.7148,3.8652,0.0122,3.1326,0.9804,0.00598184,67049.1,825.28,0.0232558,623.455,53.8456,7.50516,1.0154,0.00494731,0.624341,0.255737,6734.88,20.7552,5485.08,1711.73,2.75219,571.832,208.729,1.38226,0.681175,143.185
0.6,0.6,0.2,0.8,0.2,1,0.0026,35.9188,3.867,0.011,3.3372,0.7758,0.00299384,67785,826.222,0.0244839,683.979,33.9423,4.40949,0.546255,0.00317203,0.391602,0.109805,6780.9,17.412,5883.06,1353.99,2.59018,615.301,165.64,1.13312,0.52117,122.874
0.6,0.6,0.2,0.8,0.4,0.2,0.004,32.9022,3.8656,0.879,1.1872,2.9258,0.00438488,57887.9,825.769,165.963,189.133,452.953,5.74714,0.771692,0.317347,0.19389,0.515,6114.08,1177.03,1927.37,4726.99,238.799,186.304,594.429,1.56056,126.062,160.792
0.6,0.6,0.2,0.8,0.4,0.4,0.0042,34.6884,3.8654,0.163,2.2572,1.8558,0.00458328,63646.4,825.554,25.4095,399.49,190.619,6.9403,0.879141,0.0321218,0.407201,0.438693,6505.97,186.143,3849.96,3150.21,47.0914,387.073,393.523,1.54278,16.7559,186.78
0.6,0.6,0.2,0.8,0.4,0.6,0.0038,35.3734,3.8658,0.0478,2.8274,1.2856,0.0041864,65908.9,825.737,5.30538,533.533,92.1877,6.54729,0.788068,0.00281892,0.628382,0.259567,6658.8,48.9239,4902.06,2227.66,14.4977,506.761,273.793,1.09747,3.92553,168.974
0.6,0.6,0.2,0.8,0.4,0.8,0.004,35.7114,3.8656,0.0282,3.1456,0.9674,0.00638528,67058.2,825.549,1.33007,625.593,53.6075,6.61308,0.880714,0.0200912,0.451108,0.239978,6730.93,33.1838,5504.41,1692.02,8.01719,572.574,208.176,1.44418,1.99852,142.235
0.6,0.6,0.2,0.8,0.4,1,0.0016,35.924,3.868,0.0108,3.3432,0.7698,0.00159776,67780.4,826.503,0.0234881,687.973,33.3523,2.58064,0.406092,0.000782877,0.266504,0.0817847,6783.95,17.2275,5884.28,1354.94,2.52253,616.712,164.381,1.12012,0.504587,121.172
0.6,0.6,0.2,0.8,0.6,0.2,0.0034,32.949,3.8662,0.8472,1.2028,2.9102,0.00458936,58013.1,825.661,146.72,188.06,452.723,4.96537,0.82602,0.421604,0.0637232,0.500005,6125.28,1149.71,1952.62,4705.73,228.131,186.239,594.639,1.99399,121.079,161.444
0.6,0.6,0.2,0.8,0.6,0.4,0.003,34.691,3.8666,0.1498,2.2478,1.8652,0.0029916,63672.9,826.063,23.8965,396.959,192.698,5.04474,0.625525,0.0253557,0.263709,0.301865,6508.74,168.1,3845.07,3154.12,43.5911,384.842,396.034,1.40116,15.2861,187.007
0.6,0.6,0.2,0.8,0.6,0.6,0.0044,35.4066,3.8652,0.0492,2.8614,1.2516,0.0087824,66039.5,825.193,4.25563,540.839,87.9279,6.4545,1.0578,0.121408,0.518714,0.319157,6665.96,55.5423,4976.25,2158.6,13.868,513.152,267.451,1.83899,3.79178,167.452
0.6,0.6,0.2,0.8,0.6,0.8,0.0044,35.7266,3.8652,0.0258,3.158,0.955,0.00558176,67102.2,825.366,0.874909,633.075,51.8125,8.31427,0.972788,0.00588766,0.644034,0.245247,6733.57,32.4916,5527.77,1673.73,7.19472,575.797,204.756,1.41601,1.78612,139.391
0.6,0.6,0.2,0.8,0.6,1,0.0026,35.9192,3.867,0.0134,3.34,0.773,0.00299384,67784.6,826.216,0.0848374,684.772,33.9535,4.55992,0.549256,0.00296575,0.402797,0.110612,6779.92,20.3782,5885.87,1351.12,3.54649,615.405,165.523,1.38312,0.74099,122.472
0.6,0.6,0.2,0.8,0.8,0.2,0.0042,32.926,3.8654,0.8716,1.2034,2.9096,0.00498336,57919.9,825.322,149.89,186.265,451.774,5.85808,0.995364,0.40442,0.143975,0.645509,6121.08,1183.32,1938.81,4715.44,232.725,187.259,593.393,2.70786,124.265,162.815
0.6,0.6,0.2,0.8,0.8,0.4,0.0028,34.716,3.8668,0.1402,2.2634,1.8496,0.0031928,63731,825.975,20.1554,396.01,190.15,4.0374,0.669507,0.0786232,0.210505,0.317485,6516.44,163.777,3867.04,3132.7,40.2225,388.229,392.685,2.69881,14.2091,188.755
0.6,0.6,0.2,0.8,0.8,0.6,0.0036,35.3618,3.866,0.0606,2.8288,1.2842,0.00398784,65899.1,825.726,4.91951,535.865,92.5555,5.96329,0.793441,0.0097838,0.392095,0.272631,6656.68,69.5468,4917.66,2210.55,16.7461,506.54,274.237,2.51888,4.77713,167.625
0.6,0.6,0.2,0.8,0.8,0.8,0.0026,35.6932,3.867,0.0246,3.1252,0.9878,0.00259376,66997.3,826.341,0.450485,621.456,54.9522,4.58291,0.486643,0.00273659,0.469568,0.123056,6731.19,34.48,5474.36,1719.2,6.38455,569.532,211.317,1.9001,1.57502,143.631
0.6,0.6,0.2,0.8,0.8,1,0.0028,35.9262,3.8668,0.016,3.3494,0.7636,0.0031928,67802.6,826.099,0.0365513,688.343,33.0155,4.53231,0.607694,0.00215563,0.471716,0.123287,6782.15,27.3593,5903.16,1335.69,3.43362,617.374,163.473,1.90699,0.692121,121.155
0.6,0.6,0.2,0.8,1,0.2,0.004,32.9338,3.8656,0.9072,1.247,2.866,0.00478496,58002.5,825.57,160.798,194.901,439.939,5.54777,0.871112,0.288629,0.186249,0.609058,6117.43,1216.48,2022.55,4635.53,243.34,193.876,586.771,3.64285,129.751,164.415
0.6,0.6,0.2,0.8,1,0.4,0.0032,34.73,3.8664,0.144,2.2808,1.8322,0.0031904,63751.5,825.887,16.7046,399.487,184.819,5.02027,0.71357,0.0711534,0.262554,0.328403,6520.49,178.541,3891.1,3112.93,40.3285,393.264,387.586,2.72751,14.3486,189.682
0.6,0.6,0.2,0.8,1,0.6,0.004,35.3638,3.8656,0.0512,2.821,1.292,0.00558512,65881.5,825.312,3.18242,534.138,94.5072,6.03015,0.999938,0.0079968,0.62064,0.337499,6656.25,62.1482,4900.19,2227.33,14.4638,503.461,277.023,2.23561,4.20449,167.512
0.6,0.6,0.2,0.8,1,0.8,0.0038,35.7082,3.8658,0.023,3.1374,0.9756,0.00458648,67039.1,825.685,0.0640838,622.421,53.5309,5.4384,0.814073,0.00731406,0.533185,0.204734,6735.06,38.2158,5497.74,1696.73,5.12251,572.613,208.091,2.62797,1.27742,143.859
0.6,0.6,0.2,0.8,1,1,0.0032,35.919,3.8664,0.0174,3.3432,0.7698,0.00479072,67764.1,825.646,0.048707,686.038,33.5563,5.27331,0.833194,0.00734579,0.406383,0.160369,6780.12,29.1544,5883.47,1353.53,4.05294,616.544,164.331,2.17006,0.82037,122.038
0.6,0.6,0.2,1,0.2,0.2,0.0032,32.9052,3.8664,0.88,1.192,2.921,0.0031904,57941.3,826.097,184.961,185.28,456.2,5.41059,0.608549,0.239432,0.187623,0.419737,6108.16,1132.14,1918.66,4734.63,242.666,184.009,596.825,0.059852,124.992,161.095
0.6,0.6,0.2,1,0.2,0.4,0.0026,34.7342,3.867,0.1208,2.2624,1.8506,0.00299384,63785.7,826.327,17.9958,402.863,189.447,4.17173,0.493444,0.00848762,0.184955,0.242437,6521.63,135.783,3870.46,3137.17,34.8764,388.336,392.678,0.893281,11.7956,185.68
0.6,0.6,0.2,1,0.2,0.6,0.0036,35.3754,3.866,0.0482,2.83,1.283,0.00398784,65932.2,825.857,7.31614,532.696,92.4506,5.53996,0.728228,0.0784422,0.502913,0.235028,6659.29,41.8281,4908.25,2221.06,14.888,506.893,273.811,0.832961,3.91194,169.262
0.6,0.6,0.2,1,0.2,0.8,0.0034,35.7386,3.8662,0.0168,3.162,0.951,0.00498944,67162.9,825.906,0.452608,633.186,51.7554,5.90987,0.702996,0.00254339,0.476545,0.171801,6738.3,20.9316,5549.05,1653.41,4.60717,575.972,204.822,0.982075,1.10784,139.364
0.6,0.6,0.2,1,0.2,1,0.002,35.9232,3.8676,0.0064,3.3376,0.7754,0.0019964,67813.4,826.659,0.00956095,682.529,33.4396,3.27601,0.32833,-1.28E-05,0.359597,0.0696631,6783.98,10.0903,5890.74,1346.45,1.47114,616.37,164.642,0.681176,0.291096,123.85
0.6,0.6,0.2,1,0.4,0.2,0.0032,32.9572,3.8664,0.8,1.164,2.949,0.00439064,58031.7,825.901,142.595,180.37,465.211,3.87211,0.706169,0.417323,0.161708,0.427249,6130.07,1071.04,1879.58,4777.13,217.373,179.195,601.657,0.978396,113.666,159.044
0.6,0.6,0.2,1,0.4,0.4,0.0034,34.6756,3.8662,0.1488,2.231,1.882,0.00498944,63599.5,825.872,19.9967,393.44,194.365,5.11953,0.720199,0.0172975,0.262867,0.347671,6508.64,176.537,3813.29,3183.64,42.2452,383.371,397.46,1.15206,15.2596,187.933
0.6,0.6,0.2,1,0.4,0.6,0.0034,35.355,3.8662,0.0476,2.8092,1.3038,0.0037892,65856.8,825.932,5.28799,527.655,93.2366,5.98079,0.690593,0.00343885,0.409731,0.244616,6657.47,47.5756,4872,2254.04,14.1802,504.865,275.922,1.16291,3.84611,171.389
