param1,param2,param3,output1,output2
0.035,0.045,0.06,10548.0,0.0
0.035,0.045,0.06,10526.0,0.0
0.035,0.045,0.06,10695.0,0.0
0.035,0.045,0.06,10225.0,0.0
0.035,0.045,0.06,10681.0,0.0
0.035,0.045,0.06,10369.0,0.0
0.035,0.045,0.06,10414.0,0.0
0.035,0.045,0.06,10623.0,0.0
0.035,0.045,0.06,10384.0,0.0
0.035,0.045,0.06,10564.0,0.0
0.035,0.045,0.06,11025.0,0.0
0.035,0.045,0.06,10225.0,0.0
0.035,0.045,0.06,10434.0,0.0
0.035,0.045,0.06,10370.0,0.0
0.035,0.045,0.06,10560.0,0.0
0.035,0.045,0.06,10547.0,0.0
0.035,0.045,0.06,10597.0,0.0
0.035,0.045,0.06,10282.0,0.0
0.035,0.045,0.06,10472.0,0.0
0.035,0.045,0.06,10239.0,0.0
0.035,0.045,0.06,10568.0,0.0
0.035,0.045,0.06,10380.0,0.0
0.035,0.045,0.06,10767.0,0.0
0.035,0.045,0.06,10241.0,0.0
0.035,0.05,0.03,9109.0,0.0
0.035,0.05,0.03,4032.0,1596.0
0.035,0.05,0.03,7190.0,0.0
0.035,0.05,0.03,8396.0,0.0
0.035,0.05,0.03,3701.0,1573.0
0.035,0.05,0.03,1902.0,1518.0
0.035,0.05,0.03,888.0,1376.0
0.035,0.05,0.03,3083.0,1606.0
0.035,0.05,0.03,7108.0,9.0
0.035,0.05,0.03,7300.0,1.0
0.035,0.05,0.03,3897.0,1566.0
0.035,0.05,0.03,4159.0,1513.0
0.035,0.05,0.03,2016.0,1387.0
0.035,0.05,0.03,7528.0,1.0
0.035,0.05,0.03,8763.0,0.0
0.035,0.05,0.03,2141.0,1412.0
0.035,0.05,0.03,7203.0,2.0
0.035,0.05,0.03,3261.0,1694.0
0.035,0.05,0.03,8885.0,0.0
0.035,0.05,0.03,8392.0,0.0
0.035,0.05,0.03,8601.0,0.0
0.035,0.05,0.03,4006.0,1751.0
0.035,0.05,0.03,9234.0,0.0
0.035,0.05,0.03,8574.0,0.0
0.035,0.05,0.03,8548.0,0.0
0.035,0.05,0.03,7079.0,0.0
0.035,0.05,0.03,8965.0,0.0
0.035,0.05,0.03,4590.0,1473.0
0.035,0.05,0.03,2879.0,1703.0
0.035,0.05,0.03,7521.0,2.0
0.035,0.05,0.035,9762.0,0.0
0.035,0.05,0.035,9949.0,0.0
0.035,0.05,0.035,5292.0,1845.0
0.035,0.05,0.035,9434.0,0.0
0.035,0.05,0.035,8659.0,0.0
0.035,0.05,0.035,9265.0,0.0
0.035,0.05,0.035,9605.0,0.0
0.035,0.05,0.035,9498.0,0.0
0.035,0.05,0.035,8713.0,0.0
0.035,0.05,0.035,8429.0,0.0
0.035,0.05,0.035,8617.0,0.0
0.035,0.05,0.035,9671.0,0.0
0.035,0.05,0.035,4236.0,1650.0
0.035,0.05,0.035,9809.0,0.0
0.035,0.05,0.035,9006.0,0.0
0.035,0.05,0.035,9171.0,0.0
0.035,0.05,0.035,7855.0,0.0
0.035,0.05,0.035,8749.0,0.0
0.035,0.05,0.035,9788.0,0.0
0.035,0.05,0.035,7597.0,0.0
0.035,0.05,0.035,9004.0,0.0
0.035,0.05,0.035,8371.0,0.0
0.035,0.05,0.035,8020.0,0.0
0.035,0.05,0.035,9678.0,0.0
0.035,0.05,0.035,9178.0,0.0
0.035,0.05,0.035,1812.0,1398.0
0.035,0.05,0.035,9253.0,0.0
0.035,0.05,0.035,9156.0,0.0
0.035,0.05,0.035,9086.0,0.0
0.035,0.05,0.035,7942.0,0.0
0.035,0.05,0.04,10061.0,0.0
0.035,0.05,0.04,9575.0,0.0
0.035,0.05,0.04,9512.0,0.0
0.035,0.05,0.04,10156.0,0.0
0.035,0.05,0.04,9775.0,0.0
0.035,0.05,0.04,9743.0,0.0
0.035,0.05,0.04,9668.0,0.0
0.035,0.05,0.04,9235.0,0.0
0.035,0.05,0.04,9996.0,0.0
0.035,0.05,0.04,10131.0,0.0
0.035,0.05,0.04,10244.0,0.0
0.035,0.05,0.04,9721.0,0.0
0.035,0.05,0.04,9556.0,0.0
0.035,0.05,0.04,9329.0,0.0
0.035,0.05,0.04,9495.0,0.0
0.035,0.05,0.04,9839.0,0.0
0.035,0.05,0.04,10392.0,0.0
0.035,0.05,0.04,8725.0,0.0
0.035,0.05,0.04,10015.0,0.0
0.035,0.05,0.04,8877.0,0.0
0.035,0.05,0.04,9605.0,0.0
0.035,0.05,0.04,9046.0,0.0
0.035,0.05,0.04,9044.0,0.0
0.035,0.05,0.04,9003.0,0.0
0.035,0.05,0.04,9802.0,0.0
0.035,0.05,0.04,8575.0,0.0
0.035,0.05,0.04,9330.0,0.0
0.035,0.05,0.04,9002.0,0.0
0.035,0.05,0.04,9259.0,0.0
0.035,0.05,0.04,10162.0,0.0
0.035,0.05,0.045,10193.0,0.0
0.035,0.05,0.045,9492.0,0.0
0.035,0.05,0.045,9952.0,0.0
0.035,0.05,0.045,9765.0,0.0
0.035,0.05,0.045,9831.0,0.0
0.035,0.05,0.045,10122.0,0.0
0.035,0.05,0.045,9775.0,0.0
0.035,0.05,0.045,10245.0,0.0
0.035,0.05,0.045,9886.0,0.0
0.035,0.05,0.045,9468.0,0.0
0.035,0.05,0.045,9141.0,0.0
0.035,0.05,0.045,10239.0,0.0
0.035,0.05,0.045,9485.0,0.0
0.035,0.05,0.045,9731.0,0.0
0.035,0.05,0.045,10077.0,0.0
0.035,0.05,0.045,9597.0,0.0
0.035,0.05,0.045,9564.0,0.0
0.035,0.05,0.045,10001.0,0.0
0.035,0.05,0.045,10397.0,0.0
0.035,0.05,0.045,10225.0,0.0
0.035,0.05,0.045,9736.0,0.0
0.035,0.05,0.045,8975.0,0.0
0.035,0.05,0.045,10318.0,0.0
0.035,0.05,0.045,9712.0,0.0
0.035,0.05,0.045,10530.0,0.0
0.035,0.05,0.045,9668.0,0.0
0.035,0.05,0.045,10027.0,0.0
0.035,0.05,0.045,9859.0,0.0
0.035,0.05,0.045,10142.0,0.0
0.035,0.05,0.045,9822.0,0.0
0.035,0.05,0.05,9995.0,0.0
0.035,0.05,0.05,10583.0,0.0
0.035,0.05,0.05,9853.0,0.0
0.035,0.05,0.05,10209.0,0.0
0.035,0.05,0.05,10331.0,0.0
0.035,0.05,0.05,10024.0,0.0
0.035,0.05,0.05,10001.0,0.0
0.035,0.05,0.05,10133.0,0.0
0.035,0.05,0.05,10277.0,0.0
0.035,0.05,0.05,10492.0,0.0
0.035,0.05,0.05,9686.0,0.0
0.035,0.05,0.05,10429.0,0.0
0.035,0.05,0.05,10560.0,0.0
0.035,0.05,0.05,10385.0,0.0
0.035,0.05,0.05,10244.0,0.0
0.035,0.05,0.05,10170.0,0.0
0.035,0.05,0.05,9823.0,0.0
0.035,0.05,0.05,10448.0,0.0
0.035,0.05,0.05,9965.0,0.0
0.035,0.05,0.05,10229.0,0.0
0.035,0.05,0.05,10243.0,0.0
0.035,0.05,0.05,9910.0,0.0
0.035,0.05,0.05,10103.0,0.0
0.035,0.05,0.05,10096.0,0.0
0.035,0.05,0.05,10123.0,0.0
0.035,0.05,0.05,10273.0,0.0
0.035,0.05,0.05,9931.0,0.0
0.035,0.05,0.05,10431.0,0.0
0.035,0.05,0.05,10460.0,0.0
0.035,0.05,0.05,10262.0,0.0
0.035,0.05,0.055,10199.0,0.0
0.035,0.05,0.055,10607.0,0.0
0.035,0.05,0.055,10094.0,0.0
0.035,0.05,0.055,10382.0,0.0
0.035,0.05,0.055,10022.0,0.0
0.035,0.05,0.055,10275.0,0.0
0.035,0.05,0.055,10334.0,0.0
0.035,0.05,0.055,10392.0,0.0
0.035,0.05,0.055,10587.0,0.0
0.035,0.05,0.055,10083.0,0.0
0.035,0.05,0.055,10724.0,0.0
0.035,0.05,0.055,10479.0,0.0
0.035,0.05,0.055,10683.0,0.0
0.035,0.05,0.055,10136.0,0.0
0.035,0.05,0.055,10130.0,0.0
0.035,0.05,0.055,10618.0,0.0
0.035,0.05,0.055,10705.0,0.0
0.035,0.05,0.055,9997.0,0.0
0.035,0.05,0.055,10492.0,0.0
0.035,0.05,0.055,10302.0,0.0
0.035,0.05,0.055,10558.0,0.0
0.035,0.05,0.055,10219.0,0.0
0.035,0.05,0.055,10039.0,0.0
0.035,0.05,0.055,10266.0,0.0
0.035,0.05,0.055,10317.0,0.0
0.035,0.05,0.055,10085.0,0.0
0.035,0.05,0.055,10492.0,0.0
0.035,0.05,0.055,10276.0,0.0
0.035,0.05,0.055,10192.0,0.0
0.035,0.05,0.055,10395.0,0.0
0.035,0.05,0.06,10437.0,0.0
0.035,0.05,0.06,10857.0,0.0
0.035,0.05,0.06,10207.0,0.0
0.035,0.05,0.06,10546.0,0.0
0.035,0.05,0.06,10222.0,0.0
0.035,0.05,0.06,10088.0,0.0
0.035,0.05,0.06,10249.0,0.0
0.035,0.05,0.06,10486.0,0.0
0.035,0.05,0.06,10206.0,0.0
0.035,0.05,0.06,10532.0,0.0
0.035,0.05,0.06,10294.0,0.0
0.035,0.05,0.06,10532.0,0.0
0.035,0.05,0.06,9897.0,0.0
0.035,0.05,0.06,10775.0,0.0
0.035,0.05,0.06,10449.0,0.0
0.035,0.05,0.06,10099.0,0.0
0.035,0.05,0.06,10453.0,0.0
0.035,0.05,0.06,10686.0,0.0
0.035,0.05,0.06,10268.0,0.0
0.035,0.05,0.06,10261.0,0.0
0.035,0.05,0.06,10635.0,0.0
0.035,0.05,0.06,10522.0,0.0
0.035,0.05,0.06,10544.0,0.0
0.035,0.05,0.06,10339.0,0.0
0.035,0.05,0.06,10653.0,0.0
0.035,0.05,0.06,10331.0,0.0
0.035,0.05,0.06,10851.0,0.0
0.035,0.05,0.06,10258.0,0.0
0.035,0.05,0.06,10524.0,0.0
0.035,0.05,0.06,10476.0,0.0
0.035,0.055,0.03,9012.0,0.0
0.035,0.055,0.03,3133.0,1301.0
0.035,0.055,0.03,2922.0,1235.0
0.035,0.055,0.03,8654.0,0.0
0.035,0.055,0.03,4809.0,1472.0
0.035,0.055,0.03,8763.0,0.0
0.035,0.055,0.03,6978.0,0.0
0.035,0.055,0.03,8613.0,0.0
0.035,0.055,0.03,8964.0,0.0
0.035,0.055,0.03,4051.0,1103.0
0.035,0.055,0.03,3386.0,1761.0
0.035,0.055,0.03,8857.0,0.0
0.035,0.055,0.03,3762.0,1492.0
0.035,0.055,0.03,7684.0,0.0
0.035,0.055,0.03,9353.0,0.0
0.035,0.055,0.03,9338.0,0.0
0.035,0.055,0.03,8920.0,0.0
0.035,0.055,0.03,8012.0,0.0
0.035,0.055,0.03,8102.0,0.0
0.035,0.055,0.03,8476.0,0.0
0.035,0.055,0.03,6744.0,1.0
0.035,0.055,0.03,3731.0,1446.0
0.035,0.055,0.03,8492.0,0.0
0.035,0.055,0.03,9347.0,0.0
0.035,0.055,0.03,7336.0,3.0
0.035,0.055,0.03,1040.0,1222.0
0.035,0.055,0.03,8999.0,0.0
0.035,0.055,0.03,2583.0,1383.0
0.035,0.055,0.03,1805.0,1497.0
0.035,0.055,0.03,8286.0,0.0
0.035,0.055,0.035,7694.0,0.0
0.035,0.055,0.035,9477.0,0.0
0.035,0.055,0.035,9741.0,0.0
0.035,0.055,0.035,9291.0,0.0
0.035,0.055,0.035,5179.0,1246.0
0.035,0.055,0.035,9407.0,0.0
0.035,0.055,0.035,9637.0,0.0
0.035,0.055,0.035,9272.0,0.0
0.035,0.055,0.035,9554.0,0.0
0.035,0.055,0.035,8735.0,0.0
0.035,0.055,0.035,2775.0,1564.0
0.035,0.055,0.035,9397.0,0.0
0.035,0.055,0.035,8543.0,0.0
0.035,0.055,0.035,10008.0,0.0
0.035,0.055,0.035,9695.0,0.0
0.035,0.055,0.035,8796.0,0.0
0.035,0.055,0.035,9687.0,0.0
0.035,0.055,0.035,8159.0,1.0
0.035,0.055,0.035,10211.0,0.0
0.035,0.055,0.035,9627.0,0.0
0.035,0.055,0.035,8335.0,1.0
0.035,0.055,0.035,6168.0,1056.0
0.035,0.055,0.035,9895.0,0.0
0.035,0.055,0.035,8414.0,0.0
0.035,0.055,0.035,10025.0,0.0
0.035,0.055,0.035,9414.0,0.0
0.035,0.055,0.035,8347.0,0.0
0.035,0.055,0.035,9162.0,0.0
0.035,0.055,0.035,10609.0,0.0
0.035,0.055,0.035,9450.0,0.0
0.035,0.055,0.04,10130.0,0.0
0.035,0.055,0.04,10071.0,0.0
0.035,0.055,0.04,8594.0,1.0
0.035,0.055,0.04,9113.0,0.0
0.035,0.055,0.04,9604.0,0.0
0.035,0.055,0.04,9886.0,0.0
0.035,0.055,0.04,9788.0,0.0
0.035,0.055,0.04,9656.0,0.0
0.035,0.055,0.04,9990.0,0.0
0.035,0.055,0.04,9678.0,0.0
0.035,0.055,0.04,9929.0,0.0
0.035,0.055,0.04,10182.0,0.0
0.035,0.055,0.04,9785.0,0.0
0.035,0.055,0.04,9442.0,0.0
0.035,0.055,0.04,9267.0,0.0
0.035,0.055,0.04,9410.0,0.0
0.035,0.055,0.04,8659.0,0.0
0.035,0.055,0.04,9148.0,0.0
0.035,0.055,0.04,8816.0,0.0
0.035,0.055,0.04,9592.0,0.0
0.035,0.055,0.04,9275.0,0.0
0.035,0.055,0.04,8785.0,0.0
0.035,0.055,0.04,10251.0,0.0
0.035,0.055,0.04,9907.0,0.0
0.035,0.055,0.04,9741.0,0.0
0.035,0.055,0.04,9283.0,0.0
0.035,0.055,0.04,9753.0,0.0
0.035,0.055,0.04,9489.0,0.0
0.035,0.055,0.04,9963.0,0.0
0.035,0.055,0.04,9370.0,0.0
0.035,0.055,0.045,10462.0,0.0
0.035,0.055,0.045,9952.0,0.0
0.035,0.055,0.045,9785.0,0.0
0.035,0.055,0.045,9632.0,0.0
0.035,0.055,0.045,10474.0,0.0
0.035,0.055,0.045,9854.0,0.0
0.035,0.055,0.045,9953.0,0.0
0.035,0.055,0.045,10044.0,0.0
0.035,0.055,0.045,9580.0,0.0
0.035,0.055,0.045,10060.0,0.0
0.035,0.055,0.045,9704.0,0.0
0.035,0.055,0.045,10414.0,0.0
0.035,0.055,0.045,9550.0,0.0
0.035,0.055,0.045,10344.0,0.0
0.035,0.055,0.045,10153.0,0.0
0.035,0.055,0.045,9993.0,0.0
0.035,0.055,0.045,10135.0,0.0
0.035,0.055,0.045,9706.0,0.0
0.035,0.055,0.045,10066.0,0.0
0.035,0.055,0.045,9939.0,0.0
0.035,0.055,0.045,10128.0,0.0
0.035,0.055,0.045,9648.0,0.0
0.035,0.055,0.045,10276.0,0.0
0.035,0.055,0.045,9781.0,0.0
0.035,0.055,0.045,10339.0,0.0
0.035,0.055,0.045,9807.0,0.0
0.035,0.055,0.045,10082.0,0.0
0.035,0.055,0.045,9648.0,0.0
0.035,0.055,0.045,10283.0,0.0
0.035,0.055,0.045,9956.0,0.0
0.035,0.055,0.05,10052.0,0.0
0.035,0.055,0.05,10704.0,0.0
0.035,0.055,0.05,10493.0,0.0
0.035,0.055,0.05,9893.0,0.0
0.035,0.055,0.05,10002.0,0.0
0.035,0.055,0.05,10201.0,0.0
0.035,0.055,0.05,10154.0,0.0
0.035,0.055,0.05,9893.0,0.0
0.035,0.055,0.05,10490.0,0.0
0.035,0.055,0.05,10024.0,0.0
0.035,0.055,0.05,10004.0,0.0
0.035,0.055,0.05,10557.0,0.0
0.035,0.055,0.05,9493.0,0.0
0.035,0.055,0.05,10337.0,0.0
0.035,0.055,0.05,10327.0,0.0
0.035,0.055,0.05,10225.0,0.0
0.035,0.055,0.05,10085.0,0.0
0.035,0.055,0.05,10584.0,0.0
0.035,0.055,0.05,9846.0,0.0
0.035,0.055,0.05,10294.0,0.0
0.035,0.055,0.05,9946.0,0.0
0.035,0.055,0.05,10267.0,0.0
0.035,0.055,0.05,10484.0,0.0
0.035,0.055,0.05,10870.0,0.0
0.035,0.055,0.05,9943.0,0.0
0.035,0.055,0.05,10282.0,0.0
0.035,0.055,0.05,10110.0,0.0
0.035,0.055,0.05,10363.0,0.0
0.035,0.055,0.05,10170.0,0.0
0.035,0.055,0.05,9841.0,0.0
0.035,0.055,0.055,10792.0,0.0
0.035,0.055,0.055,10863.0,0.0
0.035,0.055,0.055,10198.0,0.0
0.035,0.055,0.055,10657.0,0.0
0.035,0.055,0.055,10070.0,0.0
0.035,0.055,0.055,10652.0,0.0
0.035,0.055,0.055,10554.0,0.0
0.035,0.055,0.055,10626.0,0.0
0.035,0.055,0.055,10608.0,0.0
0.035,0.055,0.055,10744.0,0.0
0.035,0.055,0.055,10363.0,0.0
0.035,0.055,0.055,10511.0,0.0
0.035,0.055,0.055,10333.0,0.0
0.035,0.055,0.055,10238.0,0.0
0.035,0.055,0.055,10325.0,0.0
0.035,0.055,0.055,10385.0,0.0
0.035,0.055,0.055,10501.0,0.0
0.035,0.055,0.055,10006.0,0.0
0.035,0.055,0.055,10241.0,0.0
0.035,0.055,0.055,10136.0,0.0
0.035,0.055,0.055,10470.0,0.0
0.035,0.055,0.055,10443.0,0.0
0.035,0.055,0.055,10331.0,0.0
0.035,0.055,0.055,10355.0,0.0
0.035,0.055,0.055,10143.0,0.0
0.035,0.055,0.055,10135.0,0.0
0.035,0.055,0.055,10072.0,0.0
0.035,0.055,0.055,10044.0,0.0
0.035,0.055,0.055,10199.0,0.0
0.035,0.055,0.055,10216.0,0.0
0.035,0.055,0.06,10719.0,0.0
0.035,0.055,0.06,10750.0,0.0
0.035,0.055,0.06,10374.0,0.0
0.035,0.055,0.06,10591.0,0.0
0.035,0.055,0.06,10456.0,0.0
0.035,0.055,0.06,10719.0,0.0
0.035,0.055,0.06,10811.0,0.0
0.035,0.055,0.06,10758.0,0.0
0.035,0.055,0.06,10405.0,0.0
0.035,0.055,0.06,10553.0,0.0
0.035,0.055,0.06,10267.0,0.0
0.035,0.055,0.06,10578.0,0.0
0.035,0.055,0.06,10241.0,0.0
0.035,0.055,0.06,10603.0,0.0
0.035,0.055,0.06,10749.0,0.0
0.035,0.055,0.06,10414.0,0.0
0.035,0.055,0.06,10531.0,0.0
0.035,0.055,0.06,10624.0,0.0
0.035,0.055,0.06,10419.0,0.0
0.035,0.055,0.06,10916.0,0.0
0.035,0.055,0.06,10658.0,0.0
0.035,0.055,0.06,10744.0,0.0
0.035,0.055,0.06,10539.0,0.0
0.035,0.055,0.06,10412.0,0.0
0.035,0.055,0.06,10660.0,0.0
0.035,0.055,0.06,10319.0,0.0
0.035,0.055,0.06,10636.0,0.0
0.035,0.055,0.06,10304.0,0.0
0.035,0.055,0.06,10164.0,0.0
0.035,0.055,0.06,10899.0,0.0
0.035,0.06,0.03,7964.0,1.0
0.035,0.06,0.03,9231.0,0.0
0.035,0.06,0.03,7597.0,0.0
0.035,0.06,0.03,8787.0,0.0
0.035,0.06,0.03,3026.0,1607.0
0.035,0.06,0.03,1746.0,1352.0
0.035,0.06,0.03,9315.0,0.0
0.035,0.06,0.03,8125.0,2.0
0.035,0.06,0.03,8769.0,0.0
0.035,0.06,0.03,3536.0,1166.0
0.035,0.06,0.03,7728.0,3.0
0.035,0.06,0.03,8788.0,0.0
0.035,0.06,0.03,8424.0,1.0
0.035,0.06,0.03,9011.0,0.0
0.035,0.06,0.03,8848.0,0.0
0.035,0.06,0.03,3053.0,1426.0
0.035,0.06,0.03,9679.0,0.0
0.035,0.06,0.03,3471.0,1378.0
0.035,0.06,0.03,1264.0,1340.0
0.035,0.06,0.03,7306.0,0.0
0.035,0.06,0.03,8010.0,0.0
0.035,0.06,0.03,4364.0,1614.0
0.035,0.06,0.03,9963.0,0.0
0.035,0.06,0.03,8546.0,0.0
0.035,0.06,0.03,8825.0,0.0
0.035,0.06,0.03,4217.0,1532.0
0.035,0.06,0.03,9089.0,0.0
0.035,0.06,0.03,1681.0,1499.0
0.035,0.06,0.03,9208.0,0.0
0.035,0.06,0.03,7710.0,0.0
0.035,0.06,0.035,8603.0,0.0
0.035,0.06,0.035,9451.0,0.0
0.035,0.06,0.035,9038.0,0.0
0.035,0.06,0.035,9407.0,0.0
0.035,0.06,0.035,9359.0,0.0
0.035,0.06,0.035,10104.0,0.0
0.035,0.06,0.035,9226.0,0.0
0.035,0.06,0.035,9454.0,0.0
0.035,0.06,0.035,9633.0,0.0
0.035,0.06,0.035,8976.0,0.0
0.035,0.06,0.035,3065.0,1718.0
0.035,0.06,0.035,10343.0,0.0
0.035,0.06,0.035,9199.0,0.0
0.035,0.06,0.035,9946.0,0.0
0.035,0.06,0.035,9543.0,0.0
0.035,0.06,0.035,9467.0,0.0
0.035,0.06,0.035,8763.0,0.0
0.035,0.06,0.035,7106.0,3.0
0.035,0.06,0.035,7877.0,0.0
0.035,0.06,0.035,9369.0,0.0
0.035,0.06,0.035,8808.0,0.0
0.035,0.06,0.035,9934.0,0.0
0.035,0.06,0.035,9459.0,0.0
0.035,0.06,0.035,9469.0,0.0
0.035,0.06,0.035,9931.0,0.0
0.035,0.06,0.035,8168.0,0.0
0.035,0.06,0.035,9489.0,0.0
0.035,0.06,0.035,9687.0,0.0
0.035,0.06,0.035,9880.0,0.0
0.035,0.06,0.035,9744.0,0.0
0.035,0.06,0.04,9534.0,0.0
0.035,0.06,0.04,10502.0,0.0
0.035,0.06,0.04,8970.0,0.0
0.035,0.06,0.04,9471.0,0.0
0.035,0.06,0.04,10062.0,0.0
0.035,0.06,0.04,9577.0,0.0
0.035,0.06,0.04,9663.0,0.0
0.035,0.06,0.04,9361.0,0.0
0.035,0.06,0.04,9631.0,0.0
0.035,0.06,0.04,9527.0,0.0
0.035,0.06,0.04,10152.0,0.0
0.035,0.06,0.04,9839.0,0.0
0.035,0.06,0.04,9147.0,0.0
0.035,0.06,0.04,10243.0,0.0
0.035,0.06,0.04,10355.0,0.0
0.035,0.06,0.04,9735.0,0.0
0.035,0.06,0.04,9619.0,0.0
0.035,0.06,0.04,10183.0,0.0
0.035,0.06,0.04,9430.0,0.0
0.035,0.06,0.04,9817.0,0.0
0.035,0.06,0.04,10297.0,0.0
0.035,0.06,0.04,9480.0,0.0
0.035,0.06,0.04,9331.0,0.0
0.035,0.06,0.04,9858.0,0.0
0.035,0.06,0.04,9740.0,0.0
0.035,0.06,0.04,9017.0,0.0
0.035,0.06,0.04,10564.0,0.0
0.035,0.06,0.04,9866.0,0.0
0.035,0.06,0.04,10345.0,0.0
0.035,0.06,0.04,9886.0,0.0
0.035,0.06,0.045,10001.0,0.0
0.035,0.06,0.045,9740.0,0.0
0.035,0.06,0.045,9845.0,0.0
0.035,0.06,0.045,9993.0,0.0
0.035,0.06,0.045,10113.0,0.0
0.035,0.06,0.045,9996.0,0.0
0.035,0.06,0.045,10024.0,0.0
0.035,0.06,0.045,9852.0,0.0
0.035,0.06,0.045,10075.0,0.0
0.035,0.06,0.045,10147.0,0.0
0.035,0.06,0.045,9977.0,0.0
0.035,0.06,0.045,10572.0,0.0
0.035,0.06,0.045,10138.0,0.0
0.035,0.06,0.045,10456.0,0.0
0.035,0.06,0.045,10238.0,0.0
0.035,0.06,0.045,9433.0,0.0
0.035,0.06,0.045,9536.0,0.0
0.035,0.06,0.045,9935.0,0.0
0.035,0.06,0.045,9850.0,0.0
0.035,0.06,0.045,9993.0,0.0
0.035,0.06,0.045,9672.0,0.0
0.035,0.06,0.045,10417.0,0.0
0.035,0.06,0.045,10083.0,0.0
0.035,0.06,0.045,9889.0,0.0
0.035,0.06,0.045,9944.0,0.0
0.035,0.06,0.045,9681.0,0.0
0.035,0.06,0.045,10317.0,0.0
0.035,0.06,0.045,10113.0,0.0
0.035,0.06,0.045,10368.0,0.0
0.035,0.06,0.045,10089.0,0.0
0.035,0.06,0.05,10458.0,0.0
0.035,0.06,0.05,10784.0,0.0
0.035,0.06,0.05,10013.0,0.0
0.035,0.06,0.05,10009.0,0.0
0.035,0.06,0.05,10117.0,0.0
0.035,0.06,0.05,10341.0,0.0
0.035,0.06,0.05,10091.0,0.0
0.035,0.06,0.05,10286.0,0.0
0.035,0.06,0.05,10363.0,0.0
0.035,0.06,0.05,10292.0,0.0
0.035,0.06,0.05,10185.0,0.0
0.035,0.06,0.05,10313.0,0.0
0.035,0.06,0.05,10345.0,0.0
0.035,0.06,0.05,10304.0,0.0
0.035,0.06,0.05,10538.0,0.0
0.035,0.06,0.05,9948.0,0.0
0.035,0.06,0.05,9778.0,0.0
0.035,0.06,0.05,10381.0,0.0
0.035,0.06,0.05,10710.0,0.0
0.035,0.06,0.05,10230.0,0.0
0.035,0.06,0.05,10164.0,0.0
0.035,0.06,0.05,10005.0,0.0
0.035,0.06,0.05,10179.0,0.0
0.035,0.06,0.05,10307.0,0.0
0.035,0.06,0.05,10272.0,0.0
0.035,0.06,0.05,10095.0,0.0
0.035,0.06,0.05,9847.0,0.0
0.035,0.06,0.05,9610.0,0.0
0.035,0.06,0.05,10693.0,0.0
0.035,0.06,0.05,10534.0,0.0
0.035,0.06,0.055,10305.0,0.0
0.035,0.06,0.055,10388.0,0.0
0.035,0.06,0.055,9904.0,0.0
0.035,0.06,0.055,10407.0,0.0
0.035,0.06,0.055,10452.0,0.0
0.035,0.06,0.055,10474.0,0.0
0.035,0.06,0.055,10019.0,0.0
0.035,0.06,0.055,10599.0,0.0
0.035,0.06,0.055,10707.0,0.0
0.035,0.06,0.055,10053.0,0.0
0.035,0.06,0.055,10131.0,0.0
0.035,0.06,0.055,10431.0,0.0
0.035,0.06,0.055,10307.0,0.0
0.035,0.06,0.055,10713.0,0.0
0.035,0.06,0.055,10782.0,0.0
0.035,0.06,0.055,10301.0,0.0
0.035,0.06,0.055,9801.0,0.0
0.035,0.06,0.055,10717.0,0.0
0.035,0.06,0.055,10497.0,0.0
0.035,0.06,0.055,10124.0,0.0
0.035,0.06,0.055,10542.0,0.0
0.035,0.06,0.055,10314.0,0.0
0.035,0.06,0.055,10920.0,0.0
0.035,0.06,0.055,10579.0,0.0
0.035,0.06,0.055,10396.0,0.0
0.035,0.06,0.055,10457.0,0.0
0.035,0.06,0.055,10113.0,0.0
0.035,0.06,0.055,10257.0,0.0
0.035,0.06,0.055,10454.0,0.0
0.035,0.06,0.055,10280.0,0.0
0.035,0.06,0.06,10878.0,0.0
0.035,0.06,0.06,10863.0,0.0
0.035,0.06,0.06,10345.0,0.0
0.035,0.06,0.06,10476.0,0.0
0.035,0.06,0.06,10559.0,0.0
0.035,0.06,0.06,10288.0,0.0
0.035,0.06,0.06,10784.0,0.0
0.035,0.06,0.06,10527.0,0.0
0.035,0.06,0.06,10622.0,0.0
0.035,0.06,0.06,10613.0,0.0
0.035,0.06,0.06,10356.0,0.0
0.035,0.06,0.06,10929.0,0.0
0.035,0.06,0.06,10435.0,0.0
0.035,0.06,0.06,10643.0,0.0
0.035,0.06,0.06,10684.0,0.0
0.035,0.06,0.06,10786.0,0.0
0.035,0.06,0.06,10742.0,0.0
0.035,0.06,0.06,10784.0,0.0
0.035,0.06,0.06,10593.0,0.0
0.035,0.06,0.06,10110.0,0.0
0.035,0.06,0.06,10364.0,0.0
0.035,0.06,0.06,10424.0,0.0
0.035,0.06,0.06,10136.0,0.0
0.035,0.06,0.06,10512.0,0.0
0.035,0.06,0.06,10735.0,0.0
0.035,0.06,0.06,10560.0,0.0
0.035,0.06,0.06,10491.0,0.0
0.035,0.06,0.06,10048.0,0.0
0.035,0.06,0.06,10362.0,0.0
0.035,0.06,0.06,10586.0,0.0
0.04,0.02,0.03,468.0,1444.0
0.04,0.02,0.03,757.0,1520.0
0.04,0.02,0.03,494.0,1274.0
0.04,0.02,0.03,184.0,1392.0
0.04,0.02,0.03,621.0,1511.0
0.04,0.02,0.03,547.0,1847.0
0.04,0.02,0.03,317.0,1392.0
0.04,0.02,0.03,679.0,1832.0
0.04,0.02,0.03,151.0,1626.0
0.04,0.02,0.03,831.0,1671.0
