k1,k2,k3,k4,k5,o1,o2,o3,o4,o5,o6,o7,o8,o9
0.292269,0.977127,0.178368,0.124008,0.153829,16.6353,4.83468,6.86492,173.104,23.7901,83.1982,50.3439,73.8429,32.0077
0.690624,0.895696,0.204036,0.899059,0.828218,21.1437,4.13468,3.05652,329.074,17.4084,11.758,61.3794,46.7946,8.94602
0.329565,0.545321,0.611546,0.729078,0.891387,13.8353,7.31368,7.18592,143.289,46.0507,47.3669,69.987,70.1827,37.7173
0.299282,0.805964,0.439927,0.464441,0.508999,15.3629,6.50688,6.46512,159.921,36.5613,50.5718,65.3495,74.0128,33.351
0.915742,0.544867,0.209914,0.224179,0.383166,15.3077,8.91308,4.11412,155.346,73.0173,24.1715,89.3398,46.4596,34.1737
0.265669,0.855845,0.334797,0.206885,0.581123,13.9147,4.96228,9.45792,127.917,23.5654,105.12,44.2806,86.2519,37.4069
0.898441,0.637942,0.135152,0.869221,0.572879,20.6505,5.43228,2.25212,310.428,27.7529,8.11717,76.3657,36.9713,9.75429
0.684688,0.878489,0.846043,0.0755651,0.69603,9.74952,9.18348,9.40192,67.2822,65.9619,90.782,55.4711,63.1196,65.6369
0.0372553,0.747597,0.562312,0.641005,0.824522,14.6617,5.12248,8.55072,159.434,24.7373,66.7681,52.4641,87.8364,30.4701
0.231222,0.959688,0.535088,0.319394,0.112572,14.7863,8.16888,5.37972,149.871,49.8938,53.2406,74.3868,61.5737,33.7773
0.0912086,0.381652,0.64451,0.0829129,0.29072,6.69252,8.49028,13.1521,32.5476,48.9353,225.309,31.0878,49.3199,62.4371
0.531192,0.196105,0.30718,0.489153,0.267218,11.7537,12.2983,4.28292,102.092,119.369,24.6835,91.2451,38.5504,43.3729
0.143961,0.864199,0.687364,0.634239,0.329657,14.3953,8.45228,5.48732,151.905,53.4433,38.0854,77.5268,62.6032,34.3938
0.372781,0.132795,0.676752,0.0739323,0.35998,4.34292,13.0751,10.9169,15.0763,120.739,133.772,30.1121,26.6331,104.702
0.619191,0.329949,0.232069,0.613716,0.365259,15.2669,9.43228,3.63572,170.669,72.5576,18.6612,94.4362,42.9807,27.8796
0.161425,0.401836,0.312757,0.115673,0.701108,9.48772,4.94128,13.9059,57.2396,21.3309,213.249,26.3715,74.8401,49.1192
0.343596,0.54394,0.274852,0.205739,0.219278,13.5995,8.16488,6.57052,122.584,54.6717,63.291,69.0935,62.8886,43.9851
0.389204,0.629548,0.461208,0.312291,0.306905,13.2681,8.98988,6.07692,124.165,62.9735,47.9127,76.0539,60.0279,42.6334
0.779016,0.781141,0.723451,0.296843,0.682351,11.9325,9.54788,6.85452,102.682,74.0203,48.0582,75.27,58.9041,49.686
0.571056,0.526105,0.623342,0.620948,0.642453,12.8983,9.62828,5.80832,123.094,75.2564,33.7304,84.8179,53.8314,41.5509
0.646558,0.696498,0.524914,0.920528,0.352001,16.0111,9.78408,2.53972,191.525,77.0127,9.1288,107.413,31.0182,18.9765
0.614273,0.228644,0.481278,0.726194,0.278579,11.3329,13.6949,3.30712,99.8163,141.71,14.6865,102.606,29.4995,36.0285
0.0989948,0.302028,0.390509,0.619041,0.618926,14.0417,6.56608,7.72712,146.137,34.9566,60.3227,59.5936,80.2587,35.6802
0.363046,0.838332,0.229967,0.293764,0.63543,16.3045,4.56248,7.46792,180.475,20.4772,65.6112,49.0114,86.2776,27.6696
0.717517,0.889451,0.367213,0.499932,0.816734,17.0807,5.98628,5.26792,214.205,33.5958,27.6756,72.5457,62.7319,23.2247
0.450955,0.703187,0.530942,0.0468211,0.224936,11.0617,9.79268,7.48052,81.7257,74.5799,80.5575,64.6863,52.886,60.2367
0.391027,0.407051,0.670525,0.261787,0.231751,9.21992,12.6159,6.49912,61.1164,115.979,55.0563,72.3453,44.5974,63.2221
0.772399,0.342349,0.148175,0.663746,0.381588,16.8441,8.59448,2.89632,205.477,61.9135,13.3903,93.9477,40.349,21.5535
0.43111,0.927204,0.443397,0.798581,0.525208,17.8367,6.62088,3.87732,233.094,38.13,19.0574,81.3695,50.7984,18.9318
0.550083,0.4259,0.530582,0.470795,0.0968294,11.9215,13.7151,2.69832,105.854,140.963,13.4129,107.681,27.212,31.2334
0.188356,0.415835,0.185439,0.0402672,0.880484,9.14512,3.79648,15.3933,53.798,14.9334,271.633,17.0841,62.0753,46.8992
0.0458752,0.961191,0.294814,0.380364,0.461886,16.2287,3.52748,8.57872,175.828,12.7653,94.5794,36.2572,98.0066,20.3904
0.696543,0.046108,0.671188,0.934807,0.484071,8.44352,15.3501,4.54132,59.9596,173.378,23.0467,87.5958,28.5232,51.9294
0.426382,0.305148,0.908293,0.722891,0.134136,8.56812,16.9153,2.85152,60.7509,208.795,12.1267,97.1042,20.3571,37.943
0.450437,0.323046,0.645482,0.500486,0.739054,10.5059,9.65308,8.17592,82.2774,73.6532,64.2059,67.1758,60.8698,58.1267
0.136634,0.93505,0.6072,0.439095,0.83124,13.5463,5.06988,9.71872,129.553,23.6166,92.7301,45.2587,92.6164,35.4158
0.634982,0.559671,0.534395,0.0826498,0.581402,9.79972,9.55788,8.97732,64.6421,76.8608,84.4346,58.1846,56.4167,68.6705
0.378688,0.836498,0.485452,0.743089,0.594015,16.6517,6.92308,4.76012,205.191,40.5445,24.7539,78.8432,58.133,24.0198
0.769135,0.706566,0.369366,0.618042,0.813764,16.7179,6.80368,4.81332,202.996,42.2455,24.5626,80.0387,56.8669,24.433
0.464089,0.13388,0.730242,0.291483,0.843477,6.45532,10.2293,11.6503,33.7072,78.9186,122.315,42.0039,52.0666,84.6999
0.507778,0.644678,0.0754711,0.262736,0.150286,18.2557,6.22648,3.85272,217.07,40.5294,27.4024,74.7429,53.9199,25.0767
0.804332,0.130094,0.890277,0.313324,0.851614,5.55712,12.9451,9.83272,27.6547,125.152,84.2288,48.4487,39.0641,90.21
0.777026,0.186877,0.729665,0.235776,0.247351,6.18252,17.1577,4.99472,30.4438,218.251,30.8833,67.1135,22.1321,67.2059
0.65215,0.391629,0.205492,0.610262,0.488238,16.4843,7.90448,3.94612,193.54,54.8434,19.6951,87.7808,49.0118,25.4086
0.315249,0.639788,0.53148,0.217485,0.342033,11.6267,8.65308,8.05512,92.3514,57.0422,79.654,62.1405,66.145,53.4313
0.269255,0.858476,0.315648,0.367571,0.533598,16.0547,5.02168,7.25852,176.891,23.4163,62.7213,53.1196,83.536,28.0709
0.758311,0.929671,0.331505,0.209417,0.705272,15.6877,6.33988,6.30732,169.284,38.2116,45.0813,67.1405,69.8928,32.9186
0.183259,0.211464,0.410815,0.682811,0.132679,11.9997,12.6569,3.67832,114.718,116.541,22.2517,93.4872,40.474,35.5239
0.923415,0.233441,0.28897,0.593971,0.396233,12.9833,11.9257,3.42592,123.798,115.939,15.4898,101.44,33.0786,34.1084
0.397746,0.731071,0.202149,0.228448,0.197624,16.3601,6.59568,5.37912,171.512,41.1637,47.5591,69.8236,62.9944,33.3054
0.130045,0.128818,0.677536,0.457988,0.654675,8.58052,8.97288,10.7815,61.3185,57.0011,108.867,48.1829,69.4143,65.0499
0.580883,0.737509,0.189231,0.370913,0.305964,17.9631,6.47688,3.89492,217.989,39.4644,23.4388,77.7903,54.7624,23.242
0.183364,0.373266,0.428961,0.560611,0.177274,13.1467,10.4805,4.70772,132.496,80.7438,30.6561,87.1696,51.023,36.1002
0.210185,0.542914,0.826712,0.42575,0.954959,9.95752,6.96008,11.4173,77.8894,37.9239,113.766,45.4347,81.7827,54.2336
