CMDLINE /export/apps/opt/qiskit/0.34.2/envs/qiskit/bin/python3.10 spatial.py
MEM 19430.785156 1684770354.7290
MEM 19430.785156 1684770354.8300
MEM 19430.785156 1684770354.9380
MEM 19430.785156 1684770355.0390
MEM 19430.785156 1684770355.1400
MEM 19430.785156 1684770355.2430
MEM 19430.785156 1684770355.3440
MEM 19430.785156 1684770355.4450
MEM 19430.785156 1684770355.5460
MEM 19430.785156 1684770355.6500
MEM 19430.785156 1684770355.7550
MEM 19430.785156 1684770355.8590
MEM 19430.785156 1684770355.9600
MEM 19430.785156 1684770356.0610
MEM 19430.785156 1684770356.1620
MEM 19430.785156 1684770356.2632
MEM 19430.785156 1684770356.3640
MEM 19430.785156 1684770356.4643
MEM 19430.785156 1684770356.5750
MEM 19430.785156 1684770356.6760
MEM 19430.785156 1684770356.7770
MEM 19430.785156 1684770356.8810
MEM 19430.785156 1684770356.9820
MEM 19430.785156 1684770357.0830
MEM 19430.785156 1684770357.1840
MEM 19430.785156 1684770357.2850
MEM 19430.785156 1684770357.3860
MEM 19430.785156 1684770357.4930
MEM 19430.785156 1684770357.5940
MEM 19430.785156 1684770357.6950
MEM 19430.785156 1684770357.8000
MEM 19430.785156 1684770357.9050
MEM 19430.785156 1684770358.0090
MEM 19430.785156 1684770358.1140
MEM 19430.785156 1684770358.2190
MEM 19430.785156 1684770358.3230
MEM 19430.785156 1684770358.4280
MEM 19430.785156 1684770358.5322
MEM 19430.785156 1684770358.6360
MEM 19430.785156 1684770358.7420
MEM 19430.785156 1684770358.8453
MEM 19430.785156 1684770358.9510
MEM 19430.785156 1684770359.0560
MEM 19430.785156 1684770359.1590
MEM 19430.785156 1684770359.2630
MEM 19430.785156 1684770359.3670
MEM 19430.785156 1684770359.4710
MEM 19430.785156 1684770359.5750
MEM 19430.785156 1684770359.6781
MEM 19430.785156 1684770359.7841
MEM 19430.785156 1684770359.8900
MEM 19430.785156 1684770359.9951
MEM 19430.785156 1684770360.1012
MEM 19430.785156 1684770360.2050
MEM 19430.785156 1684770360.3052
MEM 19430.785156 1684770360.4120
MEM 19430.785156 1684770360.5160
MEM 19430.785156 1684770360.6220
MEM 19430.785156 1684770360.7230
MEM 19430.785156 1684770360.8240
MEM 19430.785156 1684770360.9250
MEM 19430.785156 1684770361.0260
MEM 19430.785156 1684770361.1270
MEM 19430.785156 1684770361.2280
MEM 19430.785156 1684770361.3290
MEM 19430.785156 1684770361.4300
MEM 19430.785156 1684770361.5310
MEM 19430.785156 1684770361.6318
MEM 19430.785156 1684770361.7374
MEM 19430.785156 1684770361.8380
MEM 19430.785156 1684770361.9390
MEM 19430.785156 1684770362.0460
MEM 19430.785156 1684770362.1500
MEM 19430.785156 1684770362.2510
MEM 19430.785156 1684770362.3520
MEM 19430.785156 1684770362.4530
MEM 19430.785156 1684770362.5540
MEM 19430.785156 1684770362.6550
MEM 19430.785156 1684770362.7555
MEM 19430.785156 1684770362.8560
MEM 19430.785156 1684770362.9580
MEM 19430.785156 1684770363.0583
MEM 19430.785156 1684770363.1590
MEM 19430.785156 1684770363.2600
MEM 19430.785156 1684770363.3610
MEM 19430.785156 1684770363.4630
MEM 19430.785156 1684770363.5640
MEM 19430.785156 1684770363.6710
MEM 19430.785156 1684770363.7720
MEM 19430.785156 1684770363.8790
MEM 19430.785156 1684770363.9800
MEM 19430.785156 1684770364.0880
MEM 19430.785156 1684770364.1940
MEM 19430.785156 1684770364.2950
MEM 19430.785156 1684770364.3960
MEM 19430.785156 1684770364.5040
MEM 19430.785156 1684770364.6050
MEM 19430.785156 1684770364.7110
MEM 19430.785156 1684770364.8120
MEM 19430.785156 1684770364.9130
MEM 19430.785156 1684770365.0140
MEM 19430.785156 1684770365.1150
MEM 19430.785156 1684770365.2160
MEM 19430.785156 1684770365.3169
MEM 19430.785156 1684770365.4180
MEM 19430.785156 1684770365.5190
MEM 19430.785156 1684770365.6200
MEM 19430.785156 1684770365.7210
MEM 19430.785156 1684770365.8220
MEM 19430.785156 1684770365.9230
MEM 19430.785156 1684770366.0240
MEM 19430.785156 1684770366.1250
MEM 19430.785156 1684770366.2260
MEM 19430.785156 1684770366.3270
MEM 19430.785156 1684770366.4282
MEM 19430.785156 1684770366.5292
MEM 19430.785156 1684770366.6300
MEM 19430.785156 1684770366.7310
MEM 19430.785156 1684770366.8320
MEM 19430.785156 1684770366.9330
MEM 19430.785156 1684770367.0340
MEM 19430.785156 1684770367.1350
MEM 19430.785156 1684770367.2360
MEM 19430.785156 1684770367.4042
MEM 19430.785156 1684770367.5050
MEM 19430.785156 1684770367.6060
MEM 19430.785156 1684770367.7070
MEM 19430.785156 1684770367.8080
MEM 19430.785156 1684770367.9090
MEM 19430.785156 1684770368.0100
MEM 19430.785156 1684770368.1170
MEM 19430.785156 1684770368.2180
MEM 19430.785156 1684770368.3190
MEM 19430.785156 1684770368.4200
MEM 19430.785156 1684770368.5210
MEM 19430.785156 1684770368.6220
MEM 19430.785156 1684770368.7230
MEM 19430.785156 1684770368.8240
MEM 19430.785156 1684770368.9250
MEM 19430.785156 1684770369.0260
MEM 19430.785156 1684770369.1270
MEM 19430.785156 1684770369.2280
MEM 19430.785156 1684770369.3290
MEM 19430.785156 1684770369.4299
MEM 19430.785156 1684770369.5310
MEM 19430.785156 1684770369.6320
MEM 19430.785156 1684770369.7430
MEM 19430.785156 1684770369.8440
MEM 19430.785156 1684770369.9450
MEM 19430.785156 1684770370.0460
MEM 19430.785156 1684770370.1470
MEM 19430.785156 1684770370.2482
MEM 19430.785156 1684770370.3539
MEM 19430.785156 1684770370.4550
MEM 19430.785156 1684770370.5560
MEM 19430.785156 1684770370.6570
MEM 19430.785156 1684770370.7580
MEM 19430.785156 1684770370.8589
MEM 19430.785156 1684770370.9600
MEM 19430.785156 1684770371.0610
MEM 19430.785156 1684770371.1620
MEM 19430.785156 1684770371.2629
MEM 19430.785156 1684770371.3720
MEM 19430.785156 1684770371.4730
MEM 19430.785156 1684770371.5750
MEM 19430.785156 1684770371.6758
MEM 19430.785156 1684770371.7842
MEM 19430.785156 1684770371.8850
MEM 19430.785156 1684770371.9920
MEM 19430.785156 1684770372.0930
MEM 19430.785156 1684770372.2000
MEM 19430.785156 1684770372.3010
MEM 19430.785156 1684770372.4019
MEM 19430.785156 1684770372.5030
MEM 19430.785156 1684770372.6170
MEM 19430.785156 1684770372.7180
MEM 19430.785156 1684770372.8190
MEM 19430.785156 1684770372.9200
MEM 19430.785156 1684770373.0210
MEM 19430.785156 1684770373.1219
MEM 19430.785156 1684770373.2230
MEM 19430.785156 1684770373.3240
MEM 19430.785156 1684770373.4250
MEM 19430.785156 1684770373.5260
MEM 19430.785156 1684770373.6270
MEM 19430.785156 1684770373.7280
MEM 19430.785156 1684770373.8290
MEM 19430.785156 1684770373.9300
MEM 19430.785156 1684770374.0309
MEM 19430.785156 1684770374.1320
MEM 19430.785156 1684770374.2329
MEM 19430.785156 1684770374.3340
MEM 19430.785156 1684770374.4350
MEM 19430.785156 1684770374.5360
MEM 19430.785156 1684770374.6370
MEM 19430.785156 1684770374.7380
MEM 19430.785156 1684770374.8430
MEM 19430.785156 1684770374.9459
MEM 19430.785156 1684770375.0468
MEM 19430.785156 1684770375.1480
MEM 19430.785156 1684770375.2510
MEM 19430.785156 1684770375.3589
MEM 19430.785156 1684770375.4600
MEM 19430.785156 1684770375.5610
MEM 19430.785156 1684770375.6620
MEM 19430.785156 1684770375.7630
MEM 19430.785156 1684770375.8640
MEM 19430.785156 1684770375.9650
MEM 19430.785156 1684770376.0660
MEM 19430.785156 1684770376.1670
MEM 19430.785156 1684770376.2680
MEM 19430.785156 1684770376.3690
MEM 19430.785156 1684770376.4699
MEM 19430.785156 1684770376.5710
MEM 19430.785156 1684770376.6720
MEM 19430.785156 1684770376.7750
MEM 19430.785156 1684770376.8760
MEM 19430.785156 1684770376.9840
MEM 19430.785156 1684770377.0851
MEM 19430.785156 1684770377.1878
MEM 19430.785156 1684770377.2980
MEM 19430.785156 1684770377.4000
MEM 19430.785156 1684770377.5010
MEM 19430.785156 1684770377.6071
MEM 19430.785156 1684770377.7080
MEM 19430.785156 1684770377.8410
MEM 19430.785156 1684770377.9420
MEM 19430.785156 1684770378.0430
MEM 19430.785156 1684770378.1440
MEM 19430.785156 1684770378.2450
MEM 19430.785156 1684770378.3460
MEM 19430.785156 1684770378.4520
MEM 19430.785156 1684770378.5530
MEM 19430.785156 1684770378.6541
MEM 19430.785156 1684770378.7550
MEM 19430.785156 1684770378.8560
MEM 19430.785156 1684770378.9570
MEM 19430.785156 1684770379.0580
MEM 19430.785156 1684770379.1590
MEM 19430.785156 1684770379.2643
MEM 19430.785156 1684770379.3645
MEM 19430.785156 1684770379.4748
MEM 19430.785156 1684770379.5758
MEM 19430.785156 1684770379.6766
MEM 19430.785156 1684770379.7770
MEM 19430.785156 1684770379.8780
MEM 19430.785156 1684770379.9790
MEM 19430.785156 1684770380.0800
MEM 19430.785156 1684770380.1810
MEM 19430.785156 1684770380.2821
MEM 19430.785156 1684770380.3830
MEM 19430.785156 1684770380.4840
MEM 19430.785156 1684770380.5850
MEM 19430.785156 1684770380.6860
MEM 19430.785156 1684770380.7870
MEM 19430.785156 1684770380.8880
MEM 19430.785156 1684770380.9890
MEM 19430.785156 1684770381.0900
MEM 19430.785156 1684770381.1910
MEM 19430.785156 1684770381.2921
MEM 19430.785156 1684770381.3930
MEM 19430.785156 1684770381.4940
MEM 19430.785156 1684770381.5961
MEM 19430.785156 1684770381.6968
MEM 19430.785156 1684770381.7980
MEM 19430.785156 1684770381.8990
MEM 19430.785156 1684770382.0030
MEM 19430.785156 1684770382.1040
MEM 19430.785156 1684770382.2050
MEM 19430.785156 1684770382.3060
MEM 19430.785156 1684770382.4071
MEM 19430.785156 1684770382.5080
MEM 19430.785156 1684770382.6090
MEM 19430.785156 1684770382.7170
MEM 19430.785156 1684770382.8180
MEM 19430.785156 1684770382.9190
MEM 19430.785156 1684770383.0311
MEM 19430.785156 1684770383.1321
MEM 19430.785156 1684770383.2330
MEM 19430.785156 1684770383.3340
MEM 19430.785156 1684770383.4350
MEM 19430.785156 1684770383.5360
MEM 19430.785156 1684770383.6370
MEM 19430.785156 1684770383.7380
MEM 19430.785156 1684770383.8387
MEM 19430.785156 1684770383.9400
MEM 19430.785156 1684770384.0410
MEM 19430.785156 1684770384.1420
MEM 19430.785156 1684770384.2432
MEM 19430.785156 1684770384.3440
MEM 19430.785156 1684770384.4450
MEM 19430.785156 1684770384.5460
MEM 19430.785156 1684770384.6470
MEM 19430.785156 1684770384.7480
MEM 19430.785156 1684770384.8490
MEM 19430.785156 1684770384.9500
MEM 19430.785156 1684770385.0511
MEM 19430.785156 1684770385.1520
MEM 19430.785156 1684770385.2530
MEM 19430.785156 1684770385.3580
MEM 19430.785156 1684770385.4590
MEM 19430.785156 1684770385.5600
MEM 19430.785156 1684770385.6610
MEM 19430.785156 1684770385.7621
MEM 19430.785156 1684770385.8730
MEM 19430.785156 1684770385.9740
MEM 19430.785156 1684770386.0750
MEM 19430.785156 1684770386.1760
MEM 19430.785156 1684770386.2770
MEM 19430.785156 1684770386.3780
MEM 19430.785156 1684770386.4790
MEM 19430.785156 1684770386.5800
MEM 19430.785156 1684770386.6810
MEM 19430.785156 1684770386.7820
MEM 19430.785156 1684770386.8880
MEM 19430.785156 1684770386.9890
MEM 19430.785156 1684770387.0901
MEM 19430.785156 1684770387.1910
MEM 19430.785156 1684770387.2920
MEM 19430.785156 1684770387.3930
MEM 19430.785156 1684770387.4940
MEM 19430.785156 1684770387.5950
MEM 19430.785156 1684770387.6961
MEM 19430.785156 1684770387.7970
MEM 19430.785156 1684770387.8980
MEM 19430.785156 1684770387.9991
MEM 19430.785156 1684770388.1000
MEM 19430.785156 1684770388.2670
MEM 19430.785156 1684770388.3680
MEM 19430.785156 1684770388.4730
MEM 19430.785156 1684770388.5820
MEM 19430.785156 1684770388.6830
MEM 19430.785156 1684770388.7840
MEM 19430.785156 1684770388.8850
MEM 19430.785156 1684770388.9900
MEM 19430.785156 1684770389.0909
MEM 19430.785156 1684770389.1920
MEM 19430.785156 1684770389.2930
MEM 19430.785156 1684770389.3940
MEM 19430.785156 1684770389.4950
MEM 19430.785156 1684770389.5960
MEM 19430.785156 1684770389.6971
MEM 19430.785156 1684770389.7980
MEM 19430.785156 1684770389.8991
MEM 19430.785156 1684770390.0000
MEM 19430.785156 1684770390.1010
MEM 19430.785156 1684770390.2020
MEM 19430.785156 1684770390.3120
MEM 19430.785156 1684770390.4130
MEM 19430.785156 1684770390.5141
MEM 19430.785156 1684770390.6150
MEM 19430.785156 1684770390.7160
MEM 19430.785156 1684770390.8170
MEM 19430.785156 1684770390.9180
MEM 19430.785156 1684770391.0190
MEM 19430.785156 1684770391.1200
MEM 19430.785156 1684770391.2310
MEM 19430.785156 1684770391.3320
MEM 19430.785156 1684770391.4390
MEM 19430.785156 1684770391.5434
MEM 19430.785156 1684770391.6458
MEM 19430.785156 1684770391.7470
MEM 19430.785156 1684770391.8480
MEM 19430.785156 1684770391.9490
MEM 19430.785156 1684770392.0500
MEM 19430.785156 1684770392.1510
MEM 19430.785156 1684770392.2560
MEM 19430.785156 1684770392.3571
MEM 19430.785156 1684770392.4580
MEM 19430.785156 1684770392.5590
MEM 19430.785156 1684770392.6600
MEM 19430.785156 1684770392.7610
MEM 19430.785156 1684770392.8621
MEM 19430.785156 1684770392.9630
MEM 19430.785156 1684770393.0640
MEM 19430.785156 1684770393.1650
MEM 19430.785156 1684770393.2691
MEM 19430.785156 1684770393.3700
MEM 19430.785156 1684770393.4820
MEM 19430.785156 1684770393.5831
MEM 19430.785156 1684770393.6840
MEM 19430.785156 1684770393.7860
MEM 19430.785156 1684770393.8870
MEM 19430.785156 1684770393.9880
MEM 19430.785156 1684770394.0890
MEM 19430.785156 1684770394.1900
MEM 19430.785156 1684770394.2903
MEM 19430.785156 1684770394.3921
MEM 19430.785156 1684770394.4930
MEM 19430.785156 1684770394.5941
MEM 19430.785156 1684770394.6950
MEM 19430.785156 1684770394.7960
MEM 19430.785156 1684770394.8970
MEM 19430.785156 1684770394.9980
MEM 19430.785156 1684770395.0990
MEM 19430.785156 1684770395.2000
MEM 19430.785156 1684770395.3010
MEM 19430.785156 1684770395.4041
MEM 19430.785156 1684770395.5050
MEM 19430.785156 1684770395.6060
MEM 19430.785156 1684770395.7070
MEM 19430.785156 1684770395.8080
MEM 19430.785156 1684770395.9110
MEM 19430.785156 1684770396.0160
MEM 19430.785156 1684770396.1230
MEM 19430.785156 1684770396.2240
MEM 19430.785156 1684770396.3250
MEM 19430.785156 1684770396.4260
MEM 19430.785156 1684770396.5270
MEM 19430.785156 1684770396.6280
MEM 19430.785156 1684770396.7290
MEM 19430.785156 1684770396.8300
MEM 19430.785156 1684770396.9311
MEM 19430.785156 1684770397.0321
MEM 19430.785156 1684770397.1330
MEM 19430.785156 1684770397.2340
MEM 19430.785156 1684770397.3350
MEM 19430.785156 1684770397.4360
MEM 19430.785156 1684770397.5370
MEM 19430.785156 1684770397.6380
MEM 19430.785156 1684770397.7390
MEM 19430.785156 1684770397.8400
MEM 19430.785156 1684770397.9410
MEM 19430.785156 1684770398.0420
MEM 19430.785156 1684770398.1430
MEM 19430.785156 1684770398.2440
MEM 19430.785156 1684770398.3480
MEM 19430.785156 1684770398.4490
MEM 19430.785156 1684770398.5500
MEM 19430.785156 1684770398.6620
MEM 19430.785156 1684770398.7630
MEM 19430.785156 1684770398.8640
MEM 19430.785156 1684770398.9650
MEM 19430.785156 1684770399.0660
MEM 19430.785156 1684770399.1671
MEM 19430.785156 1684770399.2680
MEM 19430.785156 1684770399.3690
MEM 19430.785156 1684770399.4700
MEM 19430.785156 1684770399.5710
MEM 19430.785156 1684770399.6720
MEM 19430.785156 1684770399.7730
MEM 19430.785156 1684770399.8740
MEM 19430.785156 1684770399.9750
MEM 19430.785156 1684770400.0760
MEM 19430.785156 1684770400.1770
MEM 19430.785156 1684770400.2780
MEM 19430.785156 1684770400.3791
MEM 19430.785156 1684770400.4800
MEM 19430.785156 1684770400.5820
MEM 19430.785156 1684770400.6830
MEM 19430.785156 1684770400.7840
MEM 19430.785156 1684770400.8850
MEM 19430.785156 1684770400.9860
MEM 19430.785156 1684770401.0871
MEM 19430.785156 1684770401.1880
MEM 19430.785156 1684770401.2890
MEM 19430.785156 1684770401.3940
MEM 19430.785156 1684770401.4950
MEM 19430.785156 1684770401.5960
MEM 19430.785156 1684770401.6965
MEM 19430.785156 1684770401.7968
MEM 19430.785156 1684770401.8970
MEM 19430.785156 1684770402.0030
MEM 19430.785156 1684770402.1066
MEM 19430.785156 1684770402.2113
MEM 19430.785156 1684770402.3158
MEM 19430.785156 1684770402.4169
MEM 19430.785156 1684770402.5180
MEM 19430.785156 1684770402.6190
MEM 19430.785156 1684770402.7200
MEM 19430.785156 1684770402.8210
MEM 19430.785156 1684770402.9220
MEM 19430.785156 1684770403.0230
MEM 19430.785156 1684770403.1240
MEM 19430.785156 1684770403.2250
MEM 19430.785156 1684770403.3260
MEM 19430.785156 1684770403.4270
MEM 19430.785156 1684770403.5280
MEM 19430.785156 1684770403.6290
MEM 19430.785156 1684770403.7300
MEM 19432.308594 1684770403.8530
MEM 19432.308594 1684770403.9540
MEM 19432.308594 1684770404.0550
MEM 19432.308594 1684770404.1560
MEM 19432.308594 1684770404.2570
MEM 19432.308594 1684770404.3580
MEM 19432.308594 1684770404.4591
MEM 19432.308594 1684770404.5600
MEM 19432.308594 1684770404.6610
MEM 19432.308594 1684770404.7619
MEM 19432.308594 1684770404.8722
MEM 19432.308594 1684770404.9730
MEM 19432.308594 1684770405.0740
MEM 19432.308594 1684770405.1750
MEM 19432.308594 1684770405.2760
MEM 19432.308594 1684770405.3770
MEM 19432.308594 1684770405.4779
MEM 19432.308594 1684770405.5790
MEM 19432.308594 1684770405.6890
MEM 19432.308594 1684770405.7900
MEM 19432.308594 1684770405.8910
MEM 19432.308594 1684770405.9920
MEM 19432.308594 1684770406.0930
MEM 19432.308594 1684770406.1940
MEM 19432.308594 1684770406.2950
MEM 19432.308594 1684770406.4000
MEM 19432.308594 1684770406.5070
MEM 19432.308594 1684770406.6080
MEM 19432.308594 1684770406.7090
MEM 19432.308594 1684770406.8100
MEM 19432.308594 1684770406.9110
MEM 19432.308594 1684770407.0120
MEM 19432.308594 1684770407.1140
MEM 19432.308594 1684770407.2150
MEM 19432.308594 1684770407.3160
MEM 19432.308594 1684770407.4170
MEM 19432.308594 1684770407.5260
MEM 19432.308594 1684770407.6270
MEM 19432.308594 1684770407.7280
MEM 19432.308594 1684770407.8290
MEM 19432.308594 1684770407.9300
MEM 19432.308594 1684770408.0310
MEM 19432.308594 1684770408.1320
MEM 19432.308594 1684770408.2330
MEM 19432.308594 1684770408.3340
MEM 19432.308594 1684770408.4350
MEM 19432.308594 1684770408.5357
MEM 19432.308594 1684770408.6370
MEM 19432.308594 1684770408.7380
MEM 19432.308594 1684770408.8390
MEM 19432.308594 1684770408.9400
MEM 19432.308594 1684770409.1065
MEM 19432.308594 1684770409.2084
MEM 19432.308594 1684770409.3126
MEM 19432.308594 1684770409.4134
MEM 19432.308594 1684770409.5160
MEM 19432.308594 1684770409.6198
MEM 19432.308594 1684770409.7245
MEM 19432.308594 1684770409.8248
MEM 19432.308594 1684770409.9259
MEM 19432.308594 1684770410.0270
MEM 19432.308594 1684770410.1292
MEM 19432.308594 1684770410.2340
MEM 19432.308594 1684770410.3350
MEM 19432.308594 1684770410.4361
MEM 19432.308594 1684770410.5370
MEM 19432.308594 1684770410.6380
MEM 19432.308594 1684770410.7390
MEM 19432.308594 1684770410.8400
MEM 19432.308594 1684770410.9410
MEM 19432.308594 1684770411.0420
MEM 19432.308594 1684770411.1440
MEM 19432.308594 1684770411.2450
MEM 19432.308594 1684770411.3460
MEM 19432.308594 1684770411.4470
MEM 19432.308594 1684770411.5480
MEM 19432.308594 1684770411.6530
MEM 19432.308594 1684770411.7539
MEM 19432.308594 1684770411.8579
MEM 19432.308594 1684770411.9590
MEM 19432.308594 1684770412.0600
MEM 19432.308594 1684770412.1610
MEM 19432.308594 1684770412.2620
MEM 19432.308594 1684770412.3630
MEM 19432.308594 1684770412.4640
MEM 19432.308594 1684770412.5649
MEM 19432.308594 1684770412.6659
MEM 19432.308594 1684770412.7670
MEM 19432.308594 1684770412.8680
MEM 19432.308594 1684770412.9690
MEM 19432.308594 1684770413.0700
MEM 19432.308594 1684770413.1710
MEM 19432.308594 1684770413.2720
MEM 19432.308594 1684770413.3730
MEM 19432.308594 1684770413.4740
MEM 19432.308594 1684770413.5750
MEM 19432.308594 1684770413.6760
MEM 19432.308594 1684770413.7770
MEM 19432.308594 1684770413.8780
MEM 19432.308594 1684770413.9790
MEM 19434.746094 1684770414.0800
MEM 19435.523438 1684770414.1810
MEM 19435.523438 1684770414.2939
MEM 19435.523438 1684770414.4010
MEM 19435.523438 1684770414.5100
MEM 19435.523438 1684770414.6111
MEM 19435.523438 1684770414.7120
MEM 19435.523438 1684770414.8130
MEM 19435.523438 1684770414.9133
MEM 19435.523438 1684770415.0140
MEM 19435.523438 1684770415.1150
MEM 19435.523438 1684770415.2160
MEM 19435.523438 1684770415.3170
MEM 19435.523438 1684770415.4179
MEM 19435.523438 1684770415.5193
MEM 19435.523438 1684770415.6200
MEM 19435.523438 1684770415.7210
MEM 19435.523438 1684770415.8220
MEM 19435.523438 1684770415.9230
MEM 19435.523438 1684770416.0240
MEM 19435.523438 1684770416.1250
MEM 19435.523438 1684770416.2260
MEM 19435.523438 1684770416.3270
MEM 19435.523438 1684770416.4280
MEM 19435.523438 1684770416.5290
MEM 19435.523438 1684770416.6300
MEM 19435.523438 1684770416.7310
MEM 19435.523438 1684770416.8320
MEM 19435.523438 1684770416.9330
MEM 19435.523438 1684770417.0385
MEM 19435.523438 1684770417.1390
MEM 19435.523438 1684770417.2400
MEM 19435.523438 1684770417.3410
MEM 19435.523438 1684770417.4420
MEM 19435.523438 1684770417.5430
MEM 19435.523438 1684770417.6440
MEM 19435.523438 1684770417.7450
MEM 19435.523438 1684770417.8460
MEM 19435.523438 1684770417.9470
MEM 19435.523438 1684770418.0480
MEM 19435.523438 1684770418.1490
MEM 19435.523438 1684770418.2493
MEM 19435.523438 1684770418.3500
MEM 19435.523438 1684770418.4510
MEM 19435.523438 1684770418.5520
MEM 19435.523438 1684770418.6530
MEM 19435.523438 1684770418.7539
MEM 19435.523438 1684770418.8550
MEM 19435.523438 1684770418.9560
MEM 19435.523438 1684770419.0570
MEM 19435.523438 1684770419.1580
MEM 19435.523438 1684770419.2589
MEM 19435.523438 1684770419.3600
MEM 19435.523438 1684770419.4820
MEM 19435.523438 1684770419.5860
MEM 19435.523438 1684770419.6888
MEM 19435.523438 1684770419.7918
MEM 19435.523438 1684770419.9009
MEM 19435.523438 1684770420.0020
MEM 19435.523438 1684770420.1070
MEM 19435.523438 1684770420.2081
MEM 19435.523438 1684770420.3092
MEM 19435.523438 1684770420.4094
MEM 19435.523438 1684770420.5096
MEM 19435.523438 1684770420.6100
MEM 19435.523438 1684770420.7110
MEM 19435.523438 1684770420.8120
MEM 19435.523438 1684770420.9130
MEM 19435.523438 1684770421.0140
MEM 19435.523438 1684770421.1150
MEM 19435.523438 1684770421.2160
MEM 19435.523438 1684770421.3170
MEM 19435.523438 1684770421.4180
MEM 19435.523438 1684770421.5190
MEM 19435.523438 1684770421.6199
MEM 19435.523438 1684770421.7258
MEM 19435.523438 1684770421.8270
MEM 19435.523438 1684770421.9280
MEM 19435.523438 1684770422.0290
MEM 19435.523438 1684770422.1300
MEM 19435.523438 1684770422.2310
MEM 19435.523438 1684770422.3320
MEM 19435.523438 1684770422.4330
MEM 19435.523438 1684770422.5340
MEM 19435.523438 1684770422.6350
MEM 19435.523438 1684770422.7360
MEM 19435.523438 1684770422.8370
MEM 19435.523438 1684770422.9380
MEM 19435.523438 1684770423.0390
MEM 19435.523438 1684770423.1400
MEM 19435.523438 1684770423.2410
MEM 19435.523438 1684770423.3420
MEM 19435.523438 1684770423.4430
MEM 19435.523438 1684770423.5440
MEM 19435.523438 1684770423.6450
MEM 19435.523438 1684770423.7460
MEM 19435.523438 1684770423.8470
MEM 19435.523438 1684770423.9480
MEM 19435.523438 1684770424.0490
MEM 19435.523438 1684770424.1500
MEM 19435.523438 1684770424.2510
MEM 19436.722656 1684770424.3520
MEM 19436.722656 1684770424.4619
MEM 19436.722656 1684770424.5630
MEM 19436.722656 1684770424.6800
MEM 19436.722656 1684770424.7810
MEM 19436.722656 1684770424.8820
MEM 19436.722656 1684770424.9830
MEM 19436.722656 1684770425.0840
MEM 19436.722656 1684770425.1850
MEM 19436.722656 1684770425.2860
MEM 19436.722656 1684770425.3870
MEM 19436.722656 1684770425.4930
MEM 19436.722656 1684770425.5939
MEM 19436.722656 1684770425.6950
MEM 19436.722656 1684770425.7960
MEM 19436.722656 1684770425.9030
MEM 19436.722656 1684770426.0040
MEM 19436.722656 1684770426.1050
MEM 19436.722656 1684770426.2060
MEM 19436.722656 1684770426.3070
MEM 19436.722656 1684770426.4080
MEM 19436.722656 1684770426.5090
MEM 19436.722656 1684770426.6100
MEM 19436.722656 1684770426.7110
MEM 19436.722656 1684770426.8120
MEM 19436.722656 1684770426.9130
MEM 19436.722656 1684770427.0140
MEM 19436.722656 1684770427.1150
MEM 19436.722656 1684770427.2212
MEM 19436.722656 1684770427.3220
MEM 19436.722656 1684770427.4230
MEM 19436.722656 1684770427.5240
MEM 19436.722656 1684770427.6250
MEM 19436.722656 1684770427.7260
MEM 19436.722656 1684770427.8270
MEM 19436.722656 1684770427.9280
MEM 19436.722656 1684770428.0290
MEM 19436.722656 1684770428.1300
MEM 19436.722656 1684770428.2310
MEM 19436.722656 1684770428.3320
MEM 19436.722656 1684770428.4330
MEM 19436.722656 1684770428.5339
MEM 19436.722656 1684770428.6350
MEM 19436.722656 1684770428.7359
MEM 19436.722656 1684770428.8370
MEM 19436.722656 1684770428.9380
MEM 19436.722656 1684770429.0390
MEM 19436.722656 1684770429.1400
MEM 19436.722656 1684770429.2410
MEM 19436.722656 1684770429.3420
MEM 19436.722656 1684770429.4430
MEM 19436.722656 1684770429.5440
MEM 19436.722656 1684770429.6450
MEM 19436.722656 1684770429.7460
MEM 19436.722656 1684770429.9450
MEM 19436.722656 1684770430.0490
MEM 19436.722656 1684770430.1500
MEM 19436.722656 1684770430.2510
MEM 19436.722656 1684770430.3520
MEM 19436.722656 1684770430.4530
MEM 19436.722656 1684770430.5533
MEM 19436.722656 1684770430.6560
MEM 19436.722656 1684770430.7570
MEM 19436.722656 1684770430.8580
MEM 19436.722656 1684770430.9590
MEM 19436.722656 1684770431.0600
MEM 19436.722656 1684770431.1610
MEM 19436.722656 1684770431.2620
MEM 19436.722656 1684770431.3630
MEM 19436.722656 1684770431.4640
MEM 19436.722656 1684770431.5695
MEM 19436.722656 1684770431.6710
MEM 19436.722656 1684770431.7720
MEM 19436.722656 1684770431.8730
MEM 19436.722656 1684770431.9740
MEM 19436.722656 1684770432.0750
MEM 19436.722656 1684770432.1780
MEM 19436.722656 1684770432.2790
MEM 19436.722656 1684770432.3800
MEM 19436.722656 1684770432.4810
MEM 19436.722656 1684770432.5820
MEM 19436.722656 1684770432.6830
MEM 19436.722656 1684770432.7840
MEM 19436.722656 1684770432.8850
MEM 19436.722656 1684770432.9870
MEM 19436.722656 1684770433.0940
MEM 19436.722656 1684770433.1950
MEM 19436.722656 1684770433.2960
MEM 19436.722656 1684770433.3990
MEM 19436.722656 1684770433.5000
MEM 19436.722656 1684770433.6010
MEM 19436.722656 1684770433.7020
MEM 19436.722656 1684770433.8030
MEM 19436.722656 1684770433.9040
