CMDLINE /export/apps/opt/qiskit/0.34.2/envs/qiskit/bin/python3.10 spatial.py
MEM 113990.347656 1684772943.4610
MEM 114057.402344 1684772943.5619
MEM 114091.441406 1684772943.6634
MEM 114198.417969 1684772943.7640
MEM 114292.683594 1684772943.8650
MEM 114360.074219 1684772943.9654
MEM 114392.960938 1684772944.0659
MEM 114393.214844 1684772944.1669
MEM 114393.214844 1684772944.2678
MEM 114393.429688 1684772944.3680
MEM 114393.429688 1684772944.4682
MEM 114393.656250 1684772944.5685
MEM 114443.765625 1684772944.6687
MEM 114544.734375 1684772944.7702
MEM 114645.554688 1684772944.8709
MEM 114712.796875 1684772944.9771
MEM 114746.503906 1684772945.0819
MEM 114746.632812 1684772945.1899
MEM 114746.632812 1684772945.2909
MEM 114746.078125 1684772945.3949
MEM 114779.578125 1684772945.5133
MEM 114780.093750 1684772945.6141
MEM 114797.031250 1684772945.7150
MEM 114780.039062 1684772945.8160
MEM 114796.550781 1684772945.9224
MEM 114813.820312 1684772946.0290
MEM 114813.832031 1684772946.1337
MEM 114813.832031 1684772946.2345
MEM 114880.625000 1684772946.3351
MEM 114947.785156 1684772946.4361
MEM 115082.457031 1684772946.5371
MEM 115082.476562 1684772946.6381
MEM 115115.937500 1684772946.7390
MEM 115183.011719 1684772946.8401
MEM 115216.781250 1684772946.9406
MEM 115216.851562 1684772947.0409
MEM 115283.886719 1684772947.1420
MEM 115401.496094 1684772947.2431
MEM 115502.347656 1684772947.3441
MEM 115502.347656 1684772947.4443
MEM 115535.703125 1684772947.5445
MEM 115535.703125 1684772947.6448
MEM 115603.308594 1684772947.7462
MEM 115704.015625 1684772947.8471
MEM 115704.144531 1684772947.9473
MEM 115704.144531 1684772948.0475
MEM 115733.789062 1684772948.1479
MEM 115737.214844 1684772948.2482
MEM 115753.828125 1684772948.3484
MEM 115753.828125 1684772948.4490
MEM 115753.828125 1684772948.5499
MEM 115787.742188 1684772948.6503
MEM 115787.945312 1684772948.7509
MEM 115787.945312 1684772948.8519
MEM 115821.445312 1684772948.9529
MEM 115821.445312 1684772949.0539
MEM 115854.828125 1684772949.1550
MEM 115938.890625 1684772949.2562
MEM 115990.351562 1684772949.3571
MEM 115989.675781 1684772949.4580
MEM 116023.003906 1684772949.5589
MEM 116023.003906 1684772949.6600
MEM 116023.003906 1684772949.7608
MEM 116023.003906 1684772949.8610
MEM 116023.484375 1684772949.9619
MEM 116023.484375 1684772950.0629
MEM 116023.199219 1684772950.1639
MEM 116023.199219 1684772950.2642
MEM 116056.378906 1684772950.3650
MEM 116056.378906 1684772950.4705
MEM 116056.660156 1684772950.5773
MEM 116056.660156 1684772950.6875
MEM 116056.660156 1684772950.7923
MEM 116107.312500 1684772950.8952
MEM 116174.750000 1684772950.9961
MEM 116258.480469 1684772951.0971
MEM 116258.316406 1684772951.2013
MEM 116274.707031 1684772951.3098
MEM 116291.535156 1684772951.4116
MEM 116325.320312 1684772951.5121
MEM 116392.640625 1684772951.6131
MEM 116392.761719 1684772951.7163
MEM 116409.125000 1684772951.8222
MEM 116426.156250 1684772951.9310
MEM 116459.683594 1684772952.0321
MEM 116542.750000 1684772952.1327
MEM 116644.824219 1684772952.2341
MEM 116779.058594 1684772952.3345
MEM 116779.285156 1684772952.4384
MEM 116779.285156 1684772952.5435
MEM 116812.492188 1684772952.6462
MEM 116812.492188 1684772952.7548
MEM 116829.460938 1684772952.8599
MEM 116829.460938 1684772952.9668
MEM 116829.460938 1684772953.0670
MEM 116829.582031 1684772953.1715
MEM 116829.582031 1684772953.2719
MEM 116829.597656 1684772953.3742
MEM 116863.187500 1684772953.4751
MEM 116863.187500 1684772953.5796
MEM 116896.812500 1684772953.6800
MEM 116896.812500 1684772953.7819
MEM 116896.832031 1684772953.8843
MEM 116896.906250 1684772953.9849
MEM 116896.906250 1684772954.0854
MEM 116896.980469 1684772954.1885
MEM 116897.035156 1684772954.2927
MEM 116930.257812 1684772954.3931
MEM 116930.507812 1684772954.4933
MEM 116930.507812 1684772954.5951
MEM 116930.507812 1684772954.6999
MEM 116930.507812 1684772954.8009
MEM 116964.054688 1684772954.9021
MEM 116997.320312 1684772955.0028
MEM 116997.527344 1684772955.1119
MEM 117031.171875 1684772955.2124
MEM 117031.171875 1684772955.3146
MEM 117064.488281 1684772955.4151
MEM 117064.488281 1684772955.5178
MEM 117064.687500 1684772955.6189
MEM 117064.687500 1684772955.7199
MEM 117098.261719 1684772955.8210
MEM 117097.960938 1684772955.9332
MEM 117098.000000 1684772956.0369
MEM 117098.242188 1684772956.1378
MEM 117098.242188 1684772956.2392
MEM 117098.242188 1684772956.3409
MEM 117098.468750 1684772956.4421
MEM 117098.468750 1684772956.5428
MEM 117131.656250 1684772956.6450
MEM 117165.250000 1684772956.7551
MEM 117266.085938 1684772956.8571
MEM 117367.164062 1684772956.9581
MEM 117367.285156 1684772957.0613
MEM 117400.746094 1684772957.1621
MEM 117400.746094 1684772957.2686
MEM 117434.121094 1684772957.3691
MEM 117434.292969 1684772957.4752
MEM 117467.320312 1684772957.5793
MEM 117467.496094 1684772957.6833
MEM 117467.746094 1684772957.7859
MEM 117501.171875 1684772957.8880
MEM 117501.582031 1684772957.9901
MEM 117501.582031 1684772958.0904
MEM 117508.550781 1684772958.1907
MEM 117501.816406 1684772958.2941
MEM 117518.394531 1684772958.3949
MEM 117535.167969 1684772958.4952
MEM 117535.308594 1684772958.5954
MEM 117535.308594 1684772958.6957
MEM 117535.367188 1684772958.7960
MEM 117535.367188 1684772958.8962
MEM 117535.324219 1684772958.9965
MEM 117535.324219 1684772959.0967
MEM 117568.390625 1684772959.1970
MEM 117568.390625 1684772959.2979
MEM 117568.515625 1684772959.3989
MEM 117568.621094 1684772959.4999
MEM 117568.625000 1684772959.6009
MEM 117601.976562 1684772959.7019
MEM 117602.187500 1684772959.8029
MEM 117619.039062 1684772959.9039
MEM 117619.039062 1684772960.0049
MEM 117652.496094 1684772960.1122
MEM 117652.609375 1684772960.2125
MEM 117669.167969 1684772960.3128
MEM 117669.167969 1684772960.4131
MEM 117669.281250 1684772960.5139
MEM 117669.503906 1684772960.6142
MEM 117669.503906 1684772960.7149
MEM 117702.847656 1684772960.8159
MEM 117703.027344 1684772960.9169
MEM 117703.027344 1684772961.0179
MEM 117770.214844 1684772961.1851
MEM 117836.882812 1684772961.2861
MEM 117837.707031 1684772961.3870
MEM 117871.308594 1684772961.4874
MEM 117871.308594 1684772961.5876
MEM 117871.449219 1684772961.6879
MEM 117871.250000 1684772961.7889
MEM 117905.359375 1684772961.8900
MEM 118004.746094 1684772961.9911
MEM 118039.882812 1684772962.0921
MEM 118039.238281 1684772962.1929
MEM 118072.132812 1684772962.2939
MEM 118172.718750 1684772962.3951
MEM 118240.425781 1684772962.4960
MEM 118240.425781 1684772962.5984
MEM 118256.777344 1684772962.6988
MEM 118257.117188 1684772962.7998
MEM 118257.117188 1684772962.9038
MEM 118324.546875 1684772963.0050
MEM 118391.804688 1684772963.1060
MEM 118458.800781 1684772963.2070
MEM 118525.554688 1684772963.3081
MEM 118660.191406 1684772963.4091
MEM 118761.203125 1684772963.5131
MEM 118844.890625 1684772963.6142
MEM 118945.433594 1684772963.7161
MEM 118979.523438 1684772963.8165
MEM 118979.523438 1684772963.9167
MEM 118979.523438 1684772964.0170
MEM 118979.195312 1684772964.1179
MEM 119013.179688 1684772964.2182
MEM 119013.179688 1684772964.3184
MEM 119013.179688 1684772964.4228
MEM 119046.816406 1684772964.5253
MEM 119046.816406 1684772964.6255
MEM 119080.464844 1684772964.7257
MEM 119080.253906 1684772964.8261
MEM 119080.546875 1684772964.9262
MEM 119080.546875 1684772965.0266
MEM 119113.707031 1684772965.1269
MEM 119113.707031 1684772965.2271
MEM 119147.035156 1684772965.3280
MEM 119147.035156 1684772965.4289
MEM 119147.035156 1684772965.5299
MEM 119147.480469 1684772965.6309
MEM 119181.078125 1684772965.7320
MEM 119248.175781 1684772965.8331
MEM 119332.441406 1684772965.9341
MEM 119366.085938 1684772966.0351
MEM 119434.347656 1684772966.1361
MEM 119500.527344 1684772966.2371
MEM 119567.664062 1684772966.3382
MEM 119567.816406 1684772966.4384
MEM 119567.816406 1684772966.5389
MEM 119567.683594 1684772966.6399
MEM 119567.683594 1684772966.7408
MEM 119601.007812 1684772966.8420
MEM 119601.007812 1684772966.9429
MEM 119601.007812 1684772967.0438
MEM 119601.257812 1684772967.1448
MEM 119601.261719 1684772967.2458
MEM 119634.648438 1684772967.3469
MEM 119668.359375 1684772967.4480
MEM 119735.136719 1684772967.5490
MEM 119819.773438 1684772967.6501
MEM 119920.109375 1684772967.7510
MEM 119987.339844 1684772967.8521
MEM 120054.871094 1684772967.9524
MEM 120054.953125 1684772968.0526
MEM 120054.953125 1684772968.1529
MEM 120088.566406 1684772968.2558
MEM 120088.390625 1684772968.3622
MEM 120088.390625 1684772968.4624
MEM 120089.144531 1684772968.5626
MEM 120088.562500 1684772968.6628
MEM 120088.562500 1684772968.7719
MEM 120121.929688 1684772968.8730
MEM 120121.929688 1684772968.9738
MEM 120122.054688 1684772969.0740
MEM 120122.175781 1684772969.1742
MEM 120122.175781 1684772969.2793
MEM 120122.191406 1684772969.3796
MEM 120122.191406 1684772969.4801
MEM 120155.609375 1684772969.5803
MEM 120155.789062 1684772969.6805
MEM 120155.789062 1684772969.7808
MEM 120155.789062 1684772969.8811
MEM 120155.789062 1684772969.9829
MEM 120189.406250 1684772970.0841
MEM 120189.406250 1684772970.1849
MEM 120222.796875 1684772970.2859
MEM 120256.214844 1684772970.3871
MEM 120290.050781 1684772970.4880
MEM 120306.828125 1684772970.5890
MEM 120306.828125 1684772970.6899
MEM 120306.914062 1684772970.7909
MEM 120306.933594 1684772970.8918
MEM 120306.933594 1684772970.9929
MEM 120325.835938 1684772971.0931
MEM 120306.929688 1684772971.1933
MEM 120340.273438 1684772971.2936
MEM 120340.273438 1684772971.3940
MEM 120340.324219 1684772971.5169
MEM 120340.746094 1684772971.6171
MEM 120340.746094 1684772971.7179
MEM 120340.746094 1684772971.8189
MEM 120340.480469 1684772971.9199
MEM 120340.480469 1684772972.0309
MEM 120374.082031 1684772972.1320
MEM 120374.082031 1684772972.2329
MEM 120374.128906 1684772972.3339
MEM 120374.128906 1684772972.4349
MEM 120407.468750 1684772972.5352
MEM 120407.468750 1684772972.6379
MEM 120407.472656 1684772972.7429
MEM 120407.472656 1684772972.8491
MEM 120440.945312 1684772972.9499
MEM 120441.007812 1684772973.0545
MEM 120441.355469 1684772973.1589
MEM 120441.355469 1684772973.2602
MEM 120442.253906 1684772973.3608
MEM 120474.937500 1684772973.4610
MEM 120508.167969 1684772973.5649
MEM 120508.496094 1684772973.6659
MEM 120508.496094 1684772973.7769
MEM 120541.734375 1684772973.8773
MEM 120542.000000 1684772973.9789
MEM 120542.000000 1684772974.0799
MEM 120542.000000 1684772974.1809
MEM 120575.410156 1684772974.2820
MEM 120575.410156 1684772974.3829
MEM 120608.222656 1684772974.4839
MEM 120575.554688 1684772974.5849
MEM 120608.699219 1684772974.6859
MEM 120608.699219 1684772974.7869
MEM 120608.988281 1684772974.8878
MEM 120609.050781 1684772974.9889
MEM 120609.050781 1684772975.0898
MEM 120625.875000 1684772975.1909
MEM 120609.507812 1684772975.2918
MEM 120625.769531 1684772975.3928
MEM 120642.960938 1684772975.4940
MEM 120676.523438 1684772975.5957
MEM 120676.523438 1684772975.6968
MEM 120709.765625 1684772975.8002
MEM 120676.375000 1684772975.9005
MEM 120709.308594 1684772976.0007
MEM 120709.523438 1684772976.1011
MEM 120709.824219 1684772976.2019
MEM 120760.558594 1684772976.3030
MEM 120794.042969 1684772976.4040
MEM 120877.441406 1684772976.5050
MEM 120911.222656 1684772976.6060
MEM 120911.402344 1684772976.7179
MEM 120911.402344 1684772976.8189
MEM 120911.871094 1684772976.9199
MEM 120911.871094 1684772977.0208
MEM 120945.347656 1684772977.1219
MEM 120945.347656 1684772977.2229
MEM 120945.347656 1684772977.3278
MEM 120945.347656 1684772977.4280
MEM 120945.152344 1684772977.5289
MEM 120945.152344 1684772977.6308
MEM 120978.371094 1684772977.7319
MEM 120978.371094 1684772977.8328
MEM 120978.382812 1684772977.9338
MEM 120978.832031 1684772978.0350
MEM 120978.832031 1684772978.1358
MEM 120978.851562 1684772978.2398
MEM 121078.964844 1684772978.3450
MEM 121079.300781 1684772978.4500
MEM 121146.804688 1684772978.5514
MEM 121180.082031 1684772978.6521
MEM 121180.082031 1684772978.7554
MEM 121214.097656 1684772978.8659
MEM 121214.097656 1684772978.9668
MEM 121247.082031 1684772979.0721
MEM 121213.781250 1684772979.1758
MEM 121247.105469 1684772979.2769
MEM 121247.105469 1684772979.3819
MEM 121247.386719 1684772979.4832
MEM 121247.386719 1684772979.5835
MEM 121281.187500 1684772979.6840
MEM 121281.187500 1684772979.7842
MEM 121314.281250 1684772979.8845
MEM 121314.281250 1684772979.9851
MEM 121348.132812 1684772980.0854
MEM 121415.531250 1684772980.1859
MEM 121415.531250 1684772980.2862
MEM 121449.292969 1684772980.3871
MEM 121516.519531 1684772980.4880
MEM 121583.457031 1684772980.5891
MEM 121650.531250 1684772980.6900
MEM 121751.171875 1684772980.7910
MEM 121784.941406 1684772980.8920
MEM 121785.152344 1684772980.9932
MEM 121785.152344 1684772981.0945
MEM 121785.371094 1684772981.1965
MEM 121785.371094 1684772981.3005
MEM 121818.496094 1684772981.4029
MEM 121818.789062 1684772981.5069
MEM 121869.046875 1684772981.6079
MEM 121936.160156 1684772981.7090
MEM 122003.242188 1684772981.8100
MEM 122120.804688 1684772981.9529
MEM 122221.734375 1684772982.0540
MEM 122339.488281 1684772982.1561
MEM 122339.625000 1684772982.2564
MEM 122372.812500 1684772982.3570
MEM 122439.898438 1684772982.4580
MEM 122506.902344 1684772982.5591
MEM 122590.847656 1684772982.6601
MEM 122674.851562 1684772982.7611
MEM 122742.683594 1684772982.8620
MEM 122809.289062 1684772982.9660
MEM 122876.761719 1684772983.0670
MEM 122877.132812 1684772983.1673
MEM 122877.132812 1684772983.2674
MEM 122910.578125 1684772983.3681
MEM 122910.882812 1684772983.4683
MEM 122910.910156 1684772983.5686
MEM 122927.417969 1684772983.6689
MEM 122910.289062 1684772983.7699
MEM 122943.011719 1684772983.8709
MEM 122944.398438 1684772983.9760
MEM 122944.484375 1684772984.0812
MEM 122944.484375 1684772984.1819
MEM 122977.445312 1684772984.2829
MEM 122977.496094 1684772984.3839
MEM 123011.003906 1684772984.4849
MEM 123011.003906 1684772984.5858
MEM 123011.128906 1684772984.6869
MEM 123011.128906 1684772984.7879
MEM 123011.128906 1684772984.8888
MEM 123011.460938 1684772984.9899
MEM 123027.703125 1684772985.0908
MEM 123144.187500 1684772985.1923
MEM 123232.214844 1684772985.2931
MEM 123330.503906 1684772985.3991
MEM 123330.726562 1684772985.5037
MEM 123330.726562 1684772985.6052
MEM 123363.886719 1684772985.7059
MEM 123388.144531 1684772985.8062
MEM 123497.968750 1684772985.9071
MEM 123565.402344 1684772986.0081
MEM 123599.261719 1684772986.1085
MEM 123599.347656 1684772986.2087
MEM 123599.347656 1684772986.3099
MEM 123599.277344 1684772986.4109
MEM 123599.277344 1684772986.5119
MEM 123632.507812 1684772986.6129
MEM 123632.507812 1684772986.7139
MEM 123632.539062 1684772986.8149
MEM 123632.695312 1684772986.9159
MEM 123632.695312 1684772987.0169
MEM 123666.421875 1684772987.1294
MEM 123683.136719 1684772987.2298
MEM 123800.574219 1684772987.3310
MEM 123835.773438 1684772987.4361
MEM 123901.453125 1684772987.5399
MEM 123901.886719 1684772987.6408
MEM 123901.886719 1684772987.7411
MEM 123918.457031 1684772987.8415
MEM 123901.718750 1684772987.9518
MEM 123934.976562 1684772988.0528
MEM 123969.046875 1684772988.1559
MEM 124002.570312 1684772988.2595
MEM 124002.570312 1684772988.3623
MEM 124004.261719 1684772988.4625
MEM 124035.660156 1684772988.5628
MEM 124052.515625 1684772988.6638
MEM 124069.527344 1684772988.7695
MEM 124069.527344 1684772988.8763
MEM 124069.667969 1684772988.9765
MEM 124069.667969 1684772989.0768
MEM 124102.750000 1684772989.1779
MEM 124136.750000 1684772989.2791
MEM 124203.894531 1684772989.3801
MEM 124203.894531 1684772989.4809
MEM 124237.285156 1684772989.5819
MEM 124237.417969 1684772989.6821
MEM 124254.093750 1684772989.7824
MEM 124254.093750 1684772989.8829
MEM 124254.136719 1684772989.9839
MEM 124287.765625 1684772990.0862
MEM 124254.367188 1684772990.1900
MEM 124287.605469 1684772990.2911
MEM 124287.605469 1684772990.3919
MEM 124338.085938 1684772990.4930
MEM 124422.328125 1684772990.5940
MEM 124456.164062 1684772990.6950
MEM 124489.500000 1684772990.7960
MEM 124523.246094 1684772990.8970
MEM 124523.246094 1684772990.9979
MEM 124523.246094 1684772991.0988
MEM 124523.363281 1684772991.1991
MEM 124539.847656 1684772991.2994
MEM 124556.839844 1684772991.3997
MEM 124590.109375 1684772991.5011
MEM 124624.203125 1684772991.6021
MEM 124657.613281 1684772991.7026
MEM 124657.613281 1684772991.8031
MEM 124691.269531 1684772991.9111
MEM 124726.148438 1684772992.0119
MEM 124758.480469 1684772992.1162
MEM 124825.363281 1684772992.2220
MEM 124858.707031 1684772992.3331
MEM 124859.277344 1684772992.4360
MEM 124859.609375 1684772992.5364
MEM 124876.335938 1684772992.6366
MEM 124859.437500 1684772992.7368
MEM 124892.457031 1684772992.8378
MEM 124892.718750 1684772992.9412
MEM 124926.378906 1684772993.0448
MEM 124926.562500 1684772993.1488
MEM 124926.562500 1684772993.2490
MEM 124959.667969 1684772993.3543
MEM 124959.667969 1684772993.4585
MEM 124993.257812 1684772993.5602
MEM 124993.257812 1684772993.6638
MEM 124993.257812 1684772993.7665
MEM 124993.503906 1684772993.8666
MEM 125026.554688 1684772993.9670
MEM 125027.445312 1684772994.0715
MEM 125027.445312 1684772994.1726
MEM 125044.203125 1684772994.2730
MEM 125060.816406 1684772994.3792
MEM 125094.015625 1684772994.4799
MEM 125094.015625 1684772994.5848
MEM 125094.015625 1684772994.6889
MEM 125094.214844 1684772994.7898
MEM 125094.214844 1684772994.8926
MEM 125096.101562 1684772994.9959
MEM 125127.820312 1684772995.0963
MEM 125161.242188 1684772995.1972
MEM 125195.300781 1684772995.3061
MEM 125279.187500 1684772995.4131
MEM 125329.492188 1684772995.5141
MEM 125413.343750 1684772995.6183
MEM 125413.656250 1684772995.7204
MEM 125413.656250 1684772995.8255
MEM 125446.996094 1684772995.9260
MEM 125530.566406 1684772996.0271
MEM 125548.207031 1684772996.1276
MEM 125548.207031 1684772996.2317
MEM 125564.750000 1684772996.3319
MEM 125581.046875 1684772996.4420
MEM 125598.070312 1684772996.5428
MEM 125598.070312 1684772996.6479
MEM 125598.070312 1684772996.7535
MEM 125631.808594 1684772996.8541
MEM 125732.644531 1684772996.9551
MEM 125833.285156 1684772997.0641
MEM 125900.695312 1684772997.1651
MEM 125934.324219 1684772997.2661
MEM 126051.804688 1684772997.3671
MEM 126119.132812 1684772997.4681
MEM 126119.414062 1684772997.5912
MEM 126152.500000 1684772997.6915
MEM 126262.328125 1684772997.7922
MEM 126354.378906 1684772997.8931
MEM 126438.167969 1684772997.9941
MEM 126538.777344 1684772998.0951
MEM 126606.109375 1684772998.1961
MEM 126723.292969 1684772998.2971
MEM 126824.347656 1684772998.3981
MEM 126925.441406 1684772998.4991
MEM 126992.175781 1684772998.6082
MEM 127036.246094 1684772998.7091
MEM 127093.417969 1684772998.8100
MEM 127160.121094 1684772998.9131
MEM 127260.609375 1684772999.0141
MEM 127362.101562 1684772999.1151
MEM 127446.164062 1684772999.2161
MEM 127580.746094 1684772999.3171
MEM 127714.441406 1684772999.4181
MEM 127815.371094 1684772999.5211
MEM 127882.789062 1684772999.6221
MEM 127882.980469 1684772999.7282
MEM 127882.980469 1684772999.8296
MEM 127899.570312 1684772999.9305
MEM 127882.750000 1684773000.0307
MEM 127916.390625 1684773000.1318
MEM 127916.542969 1684773000.2342
MEM 127916.542969 1684773000.3392
MEM 127949.832031 1684773000.4424
MEM 127916.359375 1684773000.5451
MEM 127949.761719 1684773000.6472
MEM 127949.769531 1684773000.7521
MEM 127949.769531 1684773000.8523
MEM 127950.273438 1684773000.9524
MEM 127950.273438 1684773001.0527
MEM 127950.273438 1684773001.1566
MEM 127950.125000 1684773001.2607
MEM 127950.316406 1684773001.3614
MEM 127983.472656 1684773001.4658
MEM 127983.695312 1684773001.5695
MEM 127983.695312 1684773001.6735
MEM 127983.695312 1684773001.7782
MEM 128016.886719 1684773001.8790
MEM 128084.445312 1684773001.9800
MEM 128084.746094 1684773002.0804
MEM 128084.746094 1684773002.1806
MEM 128086.027344 1684773002.2809
MEM 128084.546875 1684773002.3819
MEM 128084.546875 1684773002.4829
MEM 128117.949219 1684773002.5840
MEM 128118.113281 1684773002.6849
MEM 128118.347656 1684773002.8205
MEM 128118.347656 1684773002.9207
MEM 128135.035156 1684773003.0208
MEM 128151.468750 1684773003.1211
MEM 128184.871094 1684773003.2214
MEM 128185.117188 1684773003.3217
MEM 128185.117188 1684773003.4220
MEM 128185.410156 1684773003.5223
MEM 128185.410156 1684773003.6226
MEM 128185.410156 1684773003.7229
MEM 128219.019531 1684773003.8231
MEM 128252.484375 1684773003.9240
MEM 128335.843750 1684773004.0251
MEM 128336.613281 1684773004.1253
MEM 128336.613281 1684773004.2256
MEM 128336.207031 1684773004.3259
MEM 128336.207031 1684773004.4269
MEM 128370.250000 1684773004.5272
MEM 128370.250000 1684773004.6274
MEM 128370.250000 1684773004.7277
MEM 128369.648438 1684773004.8289
MEM 128403.429688 1684773004.9293
MEM 128403.664062 1684773005.0295
MEM 128403.664062 1684773005.1299
MEM 128437.503906 1684773005.2304
MEM 128470.925781 1684773005.3308
MEM 128571.546875 1684773005.4321
MEM 128638.394531 1684773005.5324
MEM 128739.601562 1684773005.6341
MEM 128805.996094 1684773005.7360
MEM 128806.851562 1684773005.8364
MEM 128806.917969 1684773005.9367
MEM 128840.152344 1684773006.0370
MEM 128840.593750 1684773006.1379
MEM 128840.593750 1684773006.2389
MEM 128859.476562 1684773006.3399
MEM 128840.109375 1684773006.4409
MEM 128873.464844 1684773006.5419
MEM 128873.656250 1684773006.6429
MEM 128873.656250 1684773006.7438
MEM 128873.859375 1684773006.8441
MEM 128873.859375 1684773006.9448
MEM 128873.859375 1684773007.0458
MEM 128907.148438 1684773007.1519
MEM 128923.671875 1684773007.2528
MEM 128958.046875 1684773007.3540
MEM 128975.066406 1684773007.4578
MEM 128991.496094 1684773007.5601
MEM 128991.636719 1684773007.6604
MEM 128991.636719 1684773007.7609
MEM 128991.843750 1684773007.8619
MEM 128991.843750 1684773007.9812
MEM 128991.554688 1684773008.0815
MEM 128991.753906 1684773008.1817
MEM 129025.203125 1684773008.2820
MEM 129025.203125 1684773008.3899
MEM 129025.507812 1684773008.4909
MEM 129025.507812 1684773008.5923
MEM 129058.675781 1684773008.6965
MEM 129025.332031 1684773008.7972
MEM 129058.351562 1684773008.8980
MEM 129058.812500 1684773008.9993
MEM 129058.812500 1684773009.0996
MEM 129058.812500 1684773009.2089
MEM 129058.812500 1684773009.3099
MEM 129142.703125 1684773009.4111
MEM 129220.507812 1684773009.5121
MEM 129243.726562 1684773009.6125
MEM 129244.308594 1684773009.7129
MEM 129294.164062 1684773009.8140
MEM 129294.164062 1684773009.9149
MEM 129294.054688 1684773010.0159
MEM 129294.054688 1684773010.1169
MEM 129327.378906 1684773010.2180
MEM 129360.800781 1684773010.3191
MEM 129361.136719 1684773010.4199
MEM 129361.136719 1684773010.5209
MEM 129361.308594 1684773010.6219
MEM 129394.832031 1684773010.7231
MEM 129394.832031 1684773010.8239
MEM 129427.992188 1684773010.9249
MEM 129461.359375 1684773011.0260
MEM 129461.730469 1684773011.1269
MEM 129461.730469 1684773011.2278
MEM 129495.437500 1684773011.3281
MEM 129495.671875 1684773011.4282
MEM 129528.765625 1684773011.5289
MEM 129528.765625 1684773011.6298
MEM 129529.386719 1684773011.7300
MEM 129529.386719 1684773011.8308
MEM 129562.906250 1684773011.9311
MEM 129562.906250 1684773012.0313
MEM 129596.417969 1684773012.1315
MEM 129646.988281 1684773012.2320
MEM 129647.089844 1684773012.3322
MEM 129679.941406 1684773012.4329
MEM 129680.417969 1684773012.5339
MEM 129713.496094 1684773012.6348
MEM 129714.097656 1684773012.7378
MEM 129714.097656 1684773012.8458
MEM 129713.851562 1684773012.9500
MEM 129713.851562 1684773013.0528
MEM 129747.203125 1684773013.1673
MEM 129747.652344 1684773013.2676
MEM 129747.652344 1684773013.3728
MEM 129764.539062 1684773013.4739
MEM 129747.804688 1684773013.5749
MEM 129797.523438 1684773013.6761
MEM 129914.882812 1684773013.7771
MEM 130032.632812 1684773013.8784
MEM 130066.812500 1684773013.9791
MEM 130066.812500 1684773014.0799
MEM 130066.812500 1684773014.1809
MEM 130066.871094 1684773014.2819
MEM 130066.871094 1684773014.3828
MEM 130100.445312 1684773014.4840
MEM 130100.523438 1684773014.5848
MEM 130100.523438 1684773014.6858
MEM 130100.523438 1684773014.7860
MEM 130134.023438 1684773014.8870
MEM 130234.609375 1684773014.9881
MEM 130318.781250 1684773015.0890
MEM 130419.542969 1684773015.1900
MEM 130537.003906 1684773015.2910
MEM 130604.328125 1684773015.3920
MEM 130704.781250 1684773015.4930
MEM 130738.718750 1684773015.5940
MEM 130805.980469 1684773015.7041
MEM 130805.980469 1684773015.8088
MEM 130805.980469 1684773015.9107
MEM 130839.175781 1684773016.0166
MEM 130839.460938 1684773016.1168
MEM 130856.203125 1684773016.2171
MEM 130856.410156 1684773016.3173
MEM 130856.769531 1684773016.4232
MEM 130889.808594 1684773016.5240
MEM 130940.644531 1684773016.6251
MEM 130957.238281 1684773016.7259
MEM 131007.687500 1684773016.8272
MEM 131107.773438 1684773016.9281
MEM 131141.324219 1684773017.0290
MEM 131141.757812 1684773017.1299
MEM 131174.835938 1684773017.2301
MEM 131210.121094 1684773017.3311
MEM 131275.843750 1684773017.4321
MEM 131276.082031 1684773017.5342
MEM 131276.082031 1684773017.6344
MEM 131276.082031 1684773017.7346
MEM 131360.128906 1684773017.8351
MEM 131460.523438 1684773017.9360
MEM 131510.078125 1684773018.0363
MEM 131561.636719 1684773018.1369
MEM 131628.847656 1684773018.2382
MEM 131595.507812 1684773018.3391
MEM 131662.363281 1684773018.4400
MEM 131662.527344 1684773018.5408
MEM 131662.527344 1684773018.6419
MEM 131662.500000 1684773018.7444
MEM 131729.734375 1684773018.8528
MEM 131830.476562 1684773018.9540
MEM 131931.343750 1684773019.0550
MEM 132031.660156 1684773019.1552
MEM 131998.214844 1684773019.2568
MEM 132031.492188 1684773019.3581
MEM 132031.492188 1684773019.4589
MEM 132082.296875 1684773019.5690
MEM 132082.296875 1684773019.6692
MEM 132116.082031 1684773019.7693
MEM 132116.082031 1684773019.8696
MEM 132149.460938 1684773019.9700
MEM 132216.992188 1684773020.0711
MEM 132301.722656 1684773020.1721
MEM 132384.863281 1684773020.2731
MEM 132485.535156 1684773020.3740
MEM 132552.683594 1684773020.4750
MEM 132619.546875 1684773020.5761
MEM 132687.312500 1684773020.6771
MEM 132687.312500 1684773020.7779
MEM 132720.335938 1684773020.8789
MEM 132720.335938 1684773020.9798
MEM 132720.335938 1684773021.0808
MEM 132720.664062 1684773021.1818
MEM 132787.824219 1684773021.2830
MEM 132888.781250 1684773021.3840
MEM 132905.414062 1684773021.4850
MEM 132905.414062 1684773021.5893
MEM 132972.535156 1684773021.6901
MEM 133107.132812 1684773021.7911
MEM 133224.343750 1684773021.8921
MEM 133291.660156 1684773021.9926
MEM 133291.972656 1684773022.0929
MEM 133291.972656 1684773022.1931
MEM 133292.101562 1684773022.2939
MEM 133292.101562 1684773022.3949
