0.2,0.4,0.8,0.4,0.4,0.4,10.0084,31.276,11.0434,144.943,0.7352,20.5466,1667.41,41566.4,1281.9,242294,140.496,4380.32,-244.398,833.067,16464.6,-4.32424,1682.48,3908.65,10846.2,1004.13,6879.46,13455.2,95.0749,2337.44,-62.1961,24889.1,188.534
0.2,0.4,0.85,0.4,0.4,0.4,10.7024,25.8942,10.3494,150.896,0.612,20.6698,1802.25,32650,1134.95,254092,124.244,4441.53,-212.116,839.123,17689.9,-3.47456,1815.71,3180.16,10417.9,805.907,5888.3,13052.9,80.1156,2218.33,-49.0029,26160.6,166.051
0.2,0.4,0.9,0.4,0.4,0.4,11.2958,21.297,9.756,155.957,0.483,20.7988,1906.42,25998.5,1010.32,264811,106.911,4513.67,-177.774,849.355,18653.9,-2.44836,1939.49,2555.16,9179.34,630.801,4995.17,12778.4,63.545,2110.08,-32.4452,27292.4,138.649
0.2,0.4,0.95,0.4,0.4,0.4,11.7696,17.4698,9.2822,160.179,0.4034,20.8784,2009.21,20357.7,921.757,273770,89.7394,4560.81,-142.781,842.241,19473.3,-1.82062,2032.76,2045.83,8218.69,511.748,4199.09,12519.4,53.288,2026.45,-26.0819,28262.9,123.666
0.2,0.4,1,0.4,0.4,0.4,12.2526,13.8338,8.7992,164.241,0.3464,20.9354,2084.8,15851,831.174,282792,84.0852,4597.56,-105.897,849.734,20242.4,-0.533807,2131.88,1577.37,6662.72,426.682,3416.74,12258.6,45.7123,1933.61,-8.7997,29192.2,108.115
0.25,0.4,0.05,0.4,0.4,0.4,0.0278,184.151,21.024,0.0354,18.683,2.5988,0.0370346,330725,4603.07,0.0569582,3954.21,72.8648,41.9098,6.16797,0.0122183,4.4581,0.759505,34490.1,59.7218,30843.7,4249.13,8.02996,3536.58,568.878,4.30708,1.0086,435.403
0.25,0.4,0.1,0.4,0.4,0.4,0.0284,181.425,21.0234,0.1048,16.026,5.2558,0.0360006,321877,4602.53,1.07923,3139.81,294.43,42.8621,6.43882,0.0484334,3.84263,1.61866,33885.7,156.871,26104.5,8461.17,25.6779,2951.16,1154.06,8.28193,6.47829,731.818
0.25,0.4,0.15,0.4,0.4,0.4,0.0324,178.009,21.0194,0.9076,13.4092,7.8726,0.0449592,311673,4601.76,241.202,2462.34,648.646,46.0677,6.81854,0.938782,3.86471,2.53223,33076.3,954.454,21582.7,12393.5,267.118,2386.82,1717.45,3.10743,86.2045,893.447
0.25,0.4,0.2,0.4,0.4,0.4,0.0864,172.56,20.9654,4.0498,11.0478,10.234,6.76429,297256,4569.41,2389.28,1932.56,1084.19,35.3575,19.6373,48.1159,2.32073,8.96978,31649.9,3350.52,17573.7,15586.3,1178.17,1889.97,2209.41,-26.093,453.854,940.565
0.25,0.4,0.25,0.4,0.4,0.4,0.2102,163.325,20.8416,11.2736,8.9126,12.3692,24.2305,275740,4499.45,9519.42,1521.06,1569.37,17.5025,45.8813,198.261,0.207413,24.5791,29190.8,7291.74,14041.4,17774.6,3113.8,1457.26,2628.62,-76.787,1413.68,903.724
0.25,0.4,0.3,0.4,0.4,0.4,0.7592,150.95,20.2926,22.3946,7.11,14.1718,121.831,249645,4230.01,23176.1,1179.04,2042.23,-53.4087,131.802,1028.4,-2.63624,94.4629,26112.4,11411.1,11111.7,18817.2,5272.38,1115.98,2902.86,-131.386,3014.99,838.305
0.25,0.4,0.35,0.4,0.4,0.4,1.3344,136.289,19.7174,36.18,5.6588,15.623,217.137,220397,3952.36,42942.3,926.749,2469.29,-123.595,222.975,1897.75,-4.91008,184.638,22717.1,14650.5,8772.46,18864.5,7792.59,855.851,3075.09,-173.306,5097.08,750.919
0.25,0.4,0.4,0.4,0.4,0.4,2.4138,120.488,18.638,51.8372,4.4364,16.8454,402.548,190904,3507.2,68118.9,719.011,2856.72,-227.157,352.848,3752.47,-8.47568,344.241,19325.7,16598,6821.75,18196,9544.78,656.084,3118.82,-199.051,7600.51,661.075
0.25,0.4,0.45,0.4,0.4,0.4,3.3064,105.565,17.7454,66.7674,3.5506,17.7312,552.964,164309,3170.98,93192.3,580.644,3168.58,-295.665,445.751,5211.24,-10.0943,488.37,16371.9,17362.4,5440.62,17047.4,11207.4,513.408,3118.99,-200.485,10049,574.327
0.25,0.4,0.5,0.4,0.4,0.4,4.4588,91.4466,16.593,81.2222,2.7346,18.5472,739.514,139057,2779.66,119271,450.204,3485.41,-347.734,548.133,7117.45,-9.49493,676.167,13720.2,17475.1,4125.49,15830.1,12163.1,382.049,3061.95,-184.454,12530.2,481.133
0.25,0.4,0.55,0.4,0.4,0.4,5.4786,78.3314,15.5732,94.7672,2.1446,19.1372,925.758,116308,2457.85,144091,365.682,3715.16,-370.253,615.92,8852.4,-9.35388,852.198,11404.5,17169,3169.3,14363.8,12936,297.482,2970.35,-160.263,14947.5,408.52
0.25,0.4,0.6,0.4,0.4,0.4,6.4334,66.086,14.6184,107.513,1.6898,19.592,1082.47,96038.7,2173.22,168157,296.294,3921.53,-367.976,679.877,10518.4,-8.56967,1019.8,9331.23,16229.9,2487.35,12686.8,13492.7,227.737,2871.71,-143.293,17320,340.028
