k1,k2,k3,k4,k5,k6,o1,o2,o3,o4,o5,o6
0.2,0.2,0.6,0.2,0.8,0.2,0.1506,20.4892,3.719,12.3804,0.129,3.984
0.2,0.2,0.6,0.2,0.8,0.4,0.1032,25.8566,3.7664,7.3154,0.4788,3.6342
0.2,0.2,0.6,0.2,0.8,0.6,0.0618,29.4956,3.8078,4.1434,0.9872,3.1258
0.2,0.2,0.6,0.2,0.8,0.8,0.0432,31.847,3.8264,2.2668,1.4806,2.6324
0.2,0.2,0.6,0.2,0.8,1,0.0358,33.257,3.8338,1.2776,1.9088,2.2042
0.2,0.2,0.6,0.2,1,0.2,0.1352,20.4756,3.7344,12.404,0.1544,3.9586
0.2,0.2,0.6,0.2,1,0.4,0.0994,25.6512,3.7702,7.5398,0.5016,3.6114
0.2,0.2,0.6,0.2,1,0.6,0.0734,29.4298,3.7962,4.2404,1.0068,3.1062
0.2,0.2,0.6,0.2,1,0.8,0.046,31.8198,3.8236,2.2928,1.4766,2.6364
0.2,0.2,0.6,0.2,1,1,0.0422,33.2182,3.8274,1.3216,1.9076,2.2054
0.2,0.2,0.6,0.4,0.2,0.2,0.1478,20.7372,3.7218,12.0874,0.0868,4.0262
0.2,0.2,0.6,0.4,0.2,0.4,0.101,26.1052,3.7686,7.023,0.4372,3.6758
0.2,0.2,0.6,0.4,0.2,0.6,0.0616,29.9604,3.808,3.6722,0.981,3.132
0.2,0.2,0.6,0.4,0.2,0.8,0.0448,32.2186,3.8248,1.8982,1.482,2.631
0.2,0.2,0.6,0.4,0.2,1,0.039,33.4746,3.8306,1.0214,1.867,2.246
0.2,0.2,0.6,0.4,0.4,0.2,0.138,20.6312,3.7316,12.1966,0.0998,4.0132
0.2,0.2,0.6,0.4,0.4,0.4,0.0992,26.1652,3.7704,6.961,0.437,3.676
0.2,0.2,0.6,0.4,0.4,0.6,0.066,29.839,3.8036,3.7778,0.9608,3.1522
0.2,0.2,0.6,0.4,0.4,0.8,0.0448,32.18,3.8248,1.9294,1.4746,2.6384
0.2,0.2,0.6,0.4,0.4,1,0.0336,33.5324,3.836,0.981,1.8898,2.2232
0.2,0.2,0.6,0.4,0.6,0.2,0.138,20.5856,3.7316,12.2458,0.1034,4.0096
0.2,0.2,0.6,0.4,0.6,0.4,0.0964,26.043,3.7732,7.0922,0.4488,3.6642
0.2,0.2,0.6,0.4,0.6,0.6,0.0676,29.799,3.802,3.8262,0.9676,3.1454
0.2,0.2,0.6,0.4,0.6,0.8,0.0444,32.2266,3.8252,1.9176,1.5098,2.6032
0.2,0.2,0.6,0.4,0.6,1,0.035,33.5174,3.8346,1.0166,1.909,2.204
0.2,0.2,0.6,0.4,0.8,0.2,0.1482,20.577,3.7214,12.2626,0.1014,4.0116
0.2,0.2,0.6,0.4,0.8,0.4,0.103,26.1798,3.7666,6.9968,0.4836,3.6294
0.2,0.2,0.6,0.4,0.8,0.6,0.061,29.857,3.8086,3.7612,0.9672,3.1458
0.2,0.2,0.6,0.4,0.8,0.8,0.0488,32.1032,3.8208,2.0022,1.4666,2.6464
0.2,0.2,0.6,0.4,0.8,1,0.0366,33.4456,3.833,1.0928,1.9118,2.2012
0.2,0.2,0.6,0.4,1,0.2,0.1522,20.6484,3.7174,12.216,0.1222,3.9908
0.2,0.2,0.6,0.4,1,0.4,0.0952,25.9914,3.7744,7.1184,0.4246,3.6884
0.2,0.2,0.6,0.4,1,0.6,0.0652,29.6274,3.8044,4.015,0.9872,3.1258
0.2,0.2,0.6,0.4,1,0.8,0.0526,32.0686,3.817,2.0536,1.4796,2.6334
0.2,0.2,0.6,0.4,1,1,0.0354,33.407,3.8342,1.0864,1.868,2.245
0.2,0.2,0.6,0.6,0.2,0.2,0.1384,20.664,3.7312,12.1456,0.0812,4.0318
0.2,0.2,0.6,0.6,0.2,0.4,0.0944,26.3392,3.7752,6.7704,0.4252,3.6878
0.2,0.2,0.6,0.6,0.2,0.6,0.057,29.9048,3.8126,3.6968,0.9546,3.1584
0.2,0.2,0.6,0.6,0.2,0.8,0.0476,32.2954,3.822,1.8122,1.47,2.643
0.2,0.2,0.6,0.6,0.2,1,0.0376,33.6156,3.832,0.9324,1.9204,2.1926
0.2,0.2,0.6,0.6,0.4,0.2,0.1512,20.7406,3.7184,12.099,0.0984,4.0146
0.2,0.2,0.6,0.6,0.4,0.4,0.1036,26.2222,3.766,6.909,0.4376,3.6754
0.2,0.2,0.6,0.6,0.4,0.6,0.0598,29.97,3.8098,3.6484,0.9686,3.1444
0.2,0.2,0.6,0.6,0.4,0.8,0.046,32.291,3.8236,1.8378,1.4928,2.6202
0.2,0.2,0.6,0.6,0.4,1,0.0344,33.5658,3.8352,0.9276,1.869,2.244
0.2,0.2,0.6,0.6,0.6,0.2,0.1404,20.6066,3.7292,12.2218,0.098,4.015
0.2,0.2,0.6,0.6,0.6,0.4,0.103,26.1004,3.7666,7.0134,0.4208,3.6922
0.2,0.2,0.6,0.6,0.6,0.6,0.069,29.962,3.8006,3.6702,0.9732,3.1398
0.2,0.2,0.6,0.6,0.6,0.8,0.0472,32.2002,3.8224,1.8966,1.4596,2.6534
0.2,0.2,0.6,0.6,0.6,1,0.037,33.5582,3.8326,0.9734,1.9046,2.2084
0.2,0.2,0.6,0.6,0.8,0.2,0.1448,20.773,3.7248,12.0698,0.108,4.005
0.2,0.2,0.6,0.6,0.8,0.4,0.0974,26.2242,3.7722,6.914,0.4508,3.6622
0.2,0.2,0.6,0.6,0.8,0.6,0.0564,29.841,3.8132,3.7322,0.9268,3.1862
0.2,0.2,0.6,0.6,0.8,0.8,0.0504,32.1492,3.8192,1.9554,1.4642,2.6488
0.2,0.2,0.6,0.6,0.8,1,0.035,33.503,3.8346,0.9954,1.8734,2.2396
0.2,0.2,0.6,0.6,1,0.2,0.139,20.5478,3.7306,12.2928,0.1116,4.0014
0.2,0.2,0.6,0.6,1,0.4,0.1026,26.1392,3.767,7.0062,0.4528,3.6602
0.2,0.2,0.6,0.6,1,0.6,0.0582,29.9432,3.8114,3.6492,0.9442,3.1688
0.2,0.2,0.6,0.6,1,0.8,0.0472,32.1652,3.8224,1.9296,1.4576,2.6554
0.2,0.2,0.6,0.6,1,1,0.0348,33.6042,3.8348,0.936,1.9154,2.1976
0.2,0.2,0.6,0.8,0.2,0.2,0.1426,20.6892,3.727,12.1292,0.0858,4.0272
0.2,0.2,0.6,0.8,0.2,0.4,0.0982,26.3974,3.7714,6.7238,0.433,3.68
0.2,0.2,0.6,0.8,0.2,0.6,0.055,30.0674,3.8146,3.5298,0.9522,3.1608
0.2,0.2,0.6,0.8,0.2,0.8,0.0498,32.3388,3.8198,1.7518,1.4508,2.6622
0.2,0.2,0.6,0.8,0.2,1,0.04,33.662,3.8296,0.842,1.874,2.239
0.2,0.2,0.6,0.8,0.4,0.2,0.1404,20.5926,3.7292,12.214,0.0762,4.0368
0.2,0.2,0.6,0.8,0.4,0.4,0.099,26.3706,3.7706,6.7262,0.4078,3.7052
0.2,0.2,0.6,0.8,0.4,0.6,0.0632,29.9856,3.8064,3.6438,0.9762,3.1368
0.2,0.2,0.6,0.8,0.4,0.8,0.044,32.2998,3.8256,1.7728,1.4386,2.6744
0.2,0.2,0.6,0.8,0.4,1,0.0362,33.6194,3.8334,0.8614,1.8546,2.2584
0.2,0.2,0.6,0.8,0.6,0.2,0.1432,20.733,3.7264,12.0822,0.082,4.031
0.2,0.2,0.6,0.8,0.6,0.4,0.0986,26.1834,3.771,6.913,0.4078,3.7052
0.2,0.2,0.6,0.8,0.6,0.6,0.0564,29.9338,3.8132,3.6994,0.9868,3.1262
0.2,0.2,0.6,0.8,0.6,0.8,0.0454,32.276,3.8242,1.8246,1.4652,2.6478
0.2,0.2,0.6,0.8,0.6,1,0.04,33.515,3.8296,1.0062,1.8912,2.2218
0.2,0.2,0.6,0.8,0.8,0.2,0.1502,20.6132,3.7194,12.2254,0.0984,4.0146
0.2,0.2,0.6,0.8,0.8,0.4,0.0992,26.0922,3.7704,7.0246,0.4276,3.6854
0.2,0.2,0.6,0.8,0.8,0.6,0.0632,29.8206,3.8064,3.78,0.9474,3.1656
0.2,0.2,0.6,0.8,0.8,0.8,0.0504,32.2366,3.8192,1.8636,1.4598,2.6532
0.2,0.2,0.6,0.8,0.8,1,0.0388,33.5362,3.8308,0.953,1.8604,2.2526
0.2,0.2,0.6,0.8,1,0.2,0.1446,20.5334,3.725,12.295,0.0938,4.0192
0.2,0.2,0.6,0.8,1,0.4,0.0984,26.1746,3.7712,6.9454,0.4316,3.6814
0.2,0.2,0.6,0.8,1,0.6,0.06,29.8638,3.8096,3.7446,0.9584,3.1546
0.2,0.2,0.6,0.8,1,0.8,0.0484,32.2296,3.8212,1.8744,1.4656,2.6474
0.2,0.2,0.6,0.8,1,1,0.0366,33.5566,3.833,0.9542,1.8842,2.2288
0.2,0.2,0.6,1,0.2,0.2,0.1548,20.5806,3.7148,12.2422,0.078,4.035
0.2,0.2,0.6,1,0.2,0.4,0.0994,26.2804,3.7702,6.818,0.409,3.704
0.2,0.2,0.6,1,0.2,0.6,0.0608,30.0016,3.8088,3.5822,0.933,3.18
0.2,0.2,0.6,1,0.2,0.8,0.0472,32.333,3.8224,1.7826,1.4784,2.6346
0.2,0.2,0.6,1,0.2,1,0.032,33.6518,3.8376,0.8434,1.8732,2.2398
0.2,0.2,0.6,1,0.4,0.2,0.1528,20.6474,3.7168,12.1764,0.081,4.032
0.2,0.2,0.6,1,0.4,0.4,0.0988,26.2484,3.7708,6.8252,0.3848,3.7282
0.2,0.2,0.6,1,0.4,0.6,0.0622,29.9598,3.8074,3.6132,0.9208,3.1922
0.2,0.2,0.6,1,0.4,0.8,0.0488,32.346,3.8208,1.7692,1.4764,2.6366
0.2,0.2,0.6,1,0.4,1,0.0316,33.6578,3.838,0.8534,1.8896,2.2234
0.2,0.2,0.6,1,0.6,0.2,0.1422,20.5826,3.7274,12.2454,0.0958,4.0172
0.2,0.2,0.6,1,0.6,0.4,0.0998,26.2426,3.7698,6.8684,0.4212,3.6918
0.2,0.2,0.6,1,0.6,0.6,0.0706,29.9916,3.799,3.6386,0.9696,3.1434
0.2,0.2,0.6,1,0.6,0.8,0.048,32.373,3.8216,1.7284,1.4634,2.6496
0.2,0.2,0.6,1,0.6,1,0.034,33.6852,3.8356,0.863,1.9242,2.1888
0.2,0.2,0.6,1,0.8,0.2,0.1328,20.6984,3.7368,12.1088,0.0844,4.0286
0.2,0.2,0.6,1,0.8,0.4,0.1022,26.2384,3.7674,6.9026,0.4488,3.6642
0.2,0.2,0.6,1,0.8,0.6,0.0614,30.002,3.8082,3.6148,0.9654,3.1476
0.2,0.2,0.6,1,0.8,0.8,0.048,32.3374,3.8216,1.7468,1.4462,2.6668
0.2,0.2,0.6,1,0.8,1,0.0292,33.5646,3.8404,0.9306,1.876,2.237
0.2,0.2,0.6,1,1,0.2,0.1494,20.6398,3.7202,12.2014,0.1018,4.0112
0.2,0.2,0.6,1,1,0.4,0.1074,26.1044,3.7622,7.0002,0.4072,3.7058
0.2,0.2,0.6,1,1,0.6,0.06,29.989,3.8096,3.614,0.953,3.16
0.2,0.2,0.6,1,1,0.8,0.0452,32.4196,3.8244,1.7008,1.4852,2.6278
0.2,0.2,0.6,1,1,1,0.0376,33.612,3.832,0.8792,1.8636,2.2494
0.2,0.2,0.8,0.2,0.2,0.2,0.6634,14.5174,3.2062,18.7808,0.0448,4.0682
0.2,0.2,0.8,0.2,0.2,0.4,0.2226,19.9858,3.647,13.0148,0.188,3.925
0.2,0.2,0.8,0.2,0.2,0.6,0.125,24.7576,3.7446,8.5066,0.5492,3.5638
0.2,0.2,0.8,0.2,0.2,0.8,0.0974,28.3566,3.7722,5.294,0.9632,3.1498
0.2,0.2,0.8,0.2,0.2,1,0.0648,30.7292,3.8048,3.304,1.3784,2.7346
0.2,0.2,0.8,0.2,0.4,0.2,0.6146,14.574,3.255,18.6876,0.057,4.056
0.2,0.2,0.8,0.2,0.4,0.4,0.2314,19.8568,3.6382,13.1676,0.203,3.91
0.2,0.2,0.8,0.2,0.4,0.6,0.1234,24.778,3.7462,8.5076,0.5722,3.5408
0.2,0.2,0.8,0.2,0.4,0.8,0.0992,28.2478,3.7704,5.4016,0.9602,3.1528
0.2,0.2,0.8,0.2,0.4,1,0.0658,30.705,3.8038,3.3152,1.3644,2.7486
0.2,0.2,0.8,0.2,0.6,0.2,0.6196,14.4112,3.25,18.8606,0.0622,4.0508
0.2,0.2,0.8,0.2,0.6,0.4,0.2402,19.8158,3.6294,13.2408,0.2264,3.8866
0.2,0.2,0.8,0.2,0.6,0.6,0.1198,24.7368,3.7498,8.5474,0.5744,3.5386
0.2,0.2,0.8,0.2,0.6,0.8,0.0968,28.1184,3.7728,5.5178,0.9494,3.1636
0.2,0.2,0.8,0.2,0.6,1,0.0742,30.5304,3.7954,3.4934,1.3596,2.7534
0.2,0.2,0.8,0.2,0.8,0.2,0.6142,14.4008,3.2554,18.8706,0.0672,4.0458
0.2,0.2,0.8,0.2,0.8,0.4,0.2234,19.8822,3.6462,13.1616,0.2304,3.8826
0.2,0.2,0.8,0.2,0.8,0.6,0.1204,24.7156,3.7492,8.579,0.5842,3.5288
0.2,0.2,0.8,0.2,0.8,0.8,0.0994,28.0902,3.7702,5.5594,0.9602,3.1528
0.2,0.2,0.8,0.2,0.8,1,0.0792,30.5652,3.7904,3.4892,1.3852,2.7278
0.2,0.2,0.8,0.2,1,0.2,0.6248,14.406,3.2448,18.88,0.0712,4.0418
0.2,0.2,0.8,0.2,1,0.4,0.2522,19.8406,3.6174,13.24,0.2384,3.8746
0.2,0.2,0.8,0.2,1,0.6,0.125,24.5072,3.7446,8.7926,0.5848,3.5282
0.2,0.2,0.8,0.2,1,0.8,0.1004,28.0658,3.7692,5.6308,1.0062,3.1068
0.2,0.2,0.8,0.2,1,1,0.0774,30.4146,3.7922,3.6246,1.3718,2.7412
0.2,0.2,0.8,0.4,0.2,0.2,0.6702,14.5216,3.1994,18.7906,0.052,4.061
0.2,0.2,0.8,0.4,0.2,0.4,0.2176,20.0992,3.652,12.893,0.1846,3.9284
0.2,0.2,0.8,0.4,0.2,0.6,0.1256,25.1488,3.744,8.1142,0.5474,3.5656
0.2,0.2,0.8,0.4,0.2,0.8,0.0946,28.6166,3.775,5.0132,0.9452,3.1678
0.2,0.2,0.8,0.4,0.2,1,0.0774,31.0268,3.7922,2.992,1.3514,2.7616
0.2,0.2,0.8,0.4,0.4,0.2,0.613,14.4772,3.2566,18.7774,0.0516,4.0614
0.2,0.2,0.8,0.4,0.4,0.4,0.2366,20.1346,3.633,12.8932,0.2012,3.9118
0.2,0.2,0.8,0.4,0.4,0.6,0.1252,24.9836,3.7444,8.28,0.5484,3.5646
0.2,0.2,0.8,0.4,0.4,0.8,0.1006,28.5278,3.769,5.106,0.9432,3.1698
0.2,0.2,0.8,0.4,0.4,1,0.0678,31.0116,3.8018,3.0092,1.363,2.75
0.2,0.2,0.8,0.4,0.6,0.2,0.631,14.4116,3.2386,18.8588,0.0494,4.0636
0.2,0.2,0.8,0.4,0.6,0.4,0.2384,20.1938,3.6312,12.849,0.2144,3.8986
0.2,0.2,0.8,0.4,0.6,0.6,0.1212,25.017,3.7484,8.2632,0.569,3.544
0.2,0.2,0.8,0.4,0.6,0.8,0.1022,28.5604,3.7674,5.0876,0.9558,3.1572
0.2,0.2,0.8,0.4,0.6,1,0.073,30.8426,3.7966,3.1832,1.3628,2.7502
0.2,0.2,0.8,0.4,0.8,0.2,0.6028,14.489,3.2668,18.7608,0.057,4.056
0.2,0.2,0.8,0.4,0.8,0.4,0.2218,20.2378,3.6478,12.7964,0.2224,3.8906
0.2,0.2,0.8,0.4,0.8,0.6,0.1206,25.0048,3.749,8.2734,0.5676,3.5454
0.2,0.2,0.8,0.4,0.8,0.8,0.1006,28.5146,3.769,5.1514,0.9754,3.1376
0.2,0.2,0.8,0.4,0.8,1,0.0712,30.8614,3.7984,3.165,1.3652,2.7478
0.2,0.2,0.8,0.4,1,0.2,0.6278,14.4384,3.2418,18.841,0.0616,4.0514
0.2,0.2,0.8,0.4,1,0.4,0.2248,20.0208,3.6448,12.9964,0.2024,3.9106
0.2,0.2,0.8,0.4,1,0.6,0.127,24.9648,3.7426,8.3058,0.5536,3.5594
0.2,0.2,0.8,0.4,1,0.8,0.098,28.3524,3.7716,5.3174,0.9818,3.1312
0.2,0.2,0.8,0.4,1,1,0.0744,30.8974,3.7952,3.1304,1.3634,2.7496
0.2,0.2,0.8,0.6,0.2,0.2,0.6074,14.4334,3.2622,18.8,0.036,4.077
0.2,0.2,0.8,0.6,0.2,0.4,0.1986,20.263,3.671,12.7072,0.1816,3.9314
0.2,0.2,0.8,0.6,0.2,0.6,0.1168,25.0712,3.7528,8.158,0.5224,3.5906
0.2,0.2,0.8,0.6,0.2,0.8,0.0946,28.8184,3.775,4.8454,0.9792,3.1338
0.2,0.2,0.8,0.6,0.2,1,0.065,31.125,3.8046,2.9046,1.3746,2.7384
0.2,0.2,0.8,0.6,0.4,0.2,0.6068,14.5026,3.2628,18.7394,0.0452,4.0678
0.2,0.2,0.8,0.6,0.4,0.4,0.2108,20.2254,3.6588,12.7574,0.182,3.931
0.2,0.2,0.8,0.6,0.4,0.6,0.1298,25.0286,3.7398,8.23,0.5388,3.5742
0.2,0.2,0.8,0.6,0.4,0.8,0.1062,28.648,3.7634,4.984,0.9358,3.1772
0.2,0.2,0.8,0.6,0.4,1,0.0672,31.0828,3.8024,2.8926,1.3182,2.7948
0.2,0.2,0.8,0.6,0.6,0.2,0.5908,14.4266,3.2788,18.8002,0.046,4.067
0.2,0.2,0.8,0.6,0.6,0.4,0.2386,20.2716,3.631,12.752,0.195,3.918
0.2,0.2,0.8,0.6,0.6,0.6,0.1192,25.102,3.7504,8.1346,0.5274,3.5856
0.2,0.2,0.8,0.6,0.6,0.8,0.0998,28.6004,3.7698,5.0336,0.9442,3.1688
0.2,0.2,0.8,0.6,0.6,1,0.0652,31.0308,3.8044,2.9598,1.3354,2.7776
0.2,0.2,0.8,0.6,0.8,0.2,0.62,14.4654,3.2496,18.7926,0.048,4.065
0.2,0.2,0.8,0.6,0.8,0.4,0.2508,20.1952,3.6188,12.8366,0.191,3.922
0.2,0.2,0.8,0.6,0.8,0.6,0.1204,24.948,3.7492,8.2978,0.5354,3.5776
0.2,0.2,0.8,0.6,0.8,0.8,0.0972,28.6856,3.7724,4.9512,0.9496,3.1634
0.2,0.2,0.8,0.6,0.8,1,0.0636,30.9422,3.806,3.0676,1.3562,2.7568
0.2,0.2,0.8,0.6,1,0.2,0.618,14.5486,3.2516,18.7142,0.0548,4.0582
0.2,0.2,0.8,0.6,1,0.4,0.2346,20.2466,3.635,12.7754,0.1974,3.9156
0.2,0.2,0.8,0.6,1,0.6,0.1318,25.08,3.7378,8.1728,0.531,3.582
0.2,0.2,0.8,0.6,1,0.8,0.098,28.639,3.7716,5.0168,0.9678,3.1452
0.2,0.2,0.8,0.6,1,1,0.0742,30.9472,3.7954,3.0822,1.3652,2.7478
0.2,0.2,0.8,0.8,0.2,0.2,0.6368,14.4712,3.2328,18.7914,0.0358,4.0772
0.2,0.2,0.8,0.8,0.2,0.4,0.2074,20.356,3.6622,12.6226,0.1812,3.9318
0.2,0.2,0.8,0.8,0.2,0.6,0.1232,25.1742,3.7464,8.0822,0.5432,3.5698
0.2,0.2,0.8,0.8,0.2,0.8,0.0962,28.8438,3.7734,4.8386,0.9962,3.1168
0.2,0.2,0.8,0.8,0.2,1,0.082,31.0422,3.7876,2.9538,1.324,2.789
0.2,0.2,0.8,0.8,0.4,0.2,0.5966,14.5818,3.273,18.6502,0.0454,4.0676
0.2,0.2,0.8,0.8,0.4,0.4,0.2202,20.207,3.6494,12.7638,0.1606,3.9524
0.2,0.2,0.8,0.8,0.4,0.6,0.1278,25.1452,3.7418,8.1168,0.5442,3.5688
0.2,0.2,0.8,0.8,0.4,0.8,0.098,28.7638,3.7716,4.8704,0.9462,3.1668
0.2,0.2,0.8,0.8,0.4,1,0.0616,31.1842,3.808,2.8294,1.362,2.751
0.2,0.2,0.8,0.8,0.6,0.2,0.61,14.585,3.2596,18.663,0.048,4.065
0.2,0.2,0.8,0.8,0.6,0.4,0.2156,20.3128,3.654,12.6642,0.1714,3.9416
0.2,0.2,0.8,0.8,0.6,0.6,0.1256,25.3618,3.744,7.9014,0.5476,3.5654
0.2,0.2,0.8,0.8,0.6,0.8,0.1024,28.5884,3.7672,5.083,0.979,3.134
0.2,0.2,0.8,0.8,0.6,1,0.0714,31.1566,3.7982,2.8582,1.3534,2.7596
0.2,0.2,0.8,0.8,0.8,0.2,0.6196,14.4826,3.25,18.7752,0.0482,4.0648
0.2,0.2,0.8,0.8,0.8,0.4,0.2174,20.2766,3.6522,12.7214,0.1906,3.9224
0.2,0.2,0.8,0.8,0.8,0.6,0.1222,25.023,3.7474,8.2328,0.5436,3.5694
0.2,0.2,0.8,0.8,0.8,0.8,0.098,28.675,3.7716,4.9626,0.9496,3.1634
0.2,0.2,0.8,0.8,0.8,1,0.076,31.235,3.7936,2.7814,1.3504,2.7626
0.2,0.2,0.8,0.8,1,0.2,0.6104,14.5512,3.2592,18.6882,0.039,4.074
0.2,0.2,0.8,0.8,1,0.4,0.236,20.1324,3.6336,12.887,0.1934,3.9196
0.2,0.2,0.8,0.8,1,0.6,0.1276,25.1958,3.742,8.0558,0.534,3.579
0.2,0.2,0.8,0.8,1,0.8,0.0994,28.6694,3.7702,4.9824,0.9624,3.1506
0.2,0.2,0.8,0.8,1,1,0.0678,31.0696,3.8018,2.917,1.3288,2.7842
0.2,0.2,0.8,1,0.2,0.2,0.6086,14.6126,3.261,18.624,0.038,4.075
0.2,0.2,0.8,1,0.2,0.4,0.2144,20.3634,3.6552,12.6294,0.1884,3.9246
0.2,0.2,0.8,1,0.2,0.6,0.1288,25.2738,3.7408,7.982,0.537,3.576
0.2,0.2,0.8,1,0.2,0.8,0.0998,28.9028,3.7698,4.731,0.944,3.169
0.2,0.2,0.8,1,0.2,1,0.059,31.2028,3.8106,2.8042,1.358,2.755
0.2,0.2,0.8,1,0.4,0.2,0.6416,14.6074,3.228,18.6672,0.043,4.07
0.2,0.2,0.8,1,0.4,0.4,0.215,20.2972,3.6546,12.6792,0.1714,3.9416
0.2,0.2,0.8,1,0.4,0.6,0.1272,25.3384,3.7424,7.938,0.5592,3.5538
0.2,0.2,0.8,1,0.4,0.8,0.1078,28.7846,3.7618,4.8646,0.9514,3.1616
0.2,0.2,0.8,1,0.4,1,0.0642,31.1768,3.8054,2.8066,1.3292,2.7838
0.2,0.2,0.8,1,0.6,0.2,0.599,14.3622,3.2706,18.858,0.0312,4.0818
0.2,0.2,0.8,1,0.6,0.4,0.2256,20.115,3.644,12.8814,0.1808,3.9322
0.2,0.2,0.8,1,0.6,0.6,0.1182,25.0838,3.7514,8.164,0.5396,3.5734
0.2,0.2,0.8,1,0.6,0.8,0.0946,28.8176,3.775,4.8408,0.9738,3.1392
0.2,0.2,0.8,1,0.6,1,0.0686,31.0826,3.801,2.8942,1.3182,2.7948
0.2,0.2,0.8,1,0.8,0.2,0.6308,14.4828,3.2388,18.788,0.05,4.063
0.2,0.2,0.8,1,0.8,0.4,0.2084,20.2732,3.6612,12.7204,0.1952,3.9178
0.2,0.2,0.8,1,0.8,0.6,0.1142,25.1578,3.7554,8.0724,0.526,3.587
0.2,0.2,0.8,1,0.8,0.8,0.091,28.6652,3.7786,4.9508,0.935,3.178
0.2,0.2,0.8,1,0.8,1,0.0662,31.1376,3.8034,2.8504,1.3318,2.7812
0.2,0.2,0.8,1,1,0.2,0.6026,14.7094,3.267,18.5288,0.0456,4.0674
0.2,0.2,0.8,1,1,0.4,0.2416,20.1638,3.628,12.8578,0.19,3.923
0.2,0.2,0.8,1,1,0.6,0.1284,25.1036,3.7412,8.1616,0.5468,3.5662
0.2,0.2,0.8,1,1,0.8,0.1016,28.7446,3.768,4.9136,0.9666,3.1464
0.2,0.2,0.8,1,1,1,0.0756,31.1476,3.794,2.8676,1.3496,2.7634
0.2,0.2,1,0.2,0.2,0.2,1.3126,9.7956,2.557,24.1336,0.0266,4.0864
0.2,0.2,1,0.2,0.2,0.4,0.8044,15.0828,3.0652,18.4312,0.1196,3.9934
0.2,0.2,1,0.2,0.2,0.6,0.4034,19.7936,3.4662,13.5124,0.3126,3.8004
0.2,0.2,1,0.2,0.2,0.8,0.194,23.6866,3.6756,9.732,0.6346,3.4784
0.2,0.2,1,0.2,0.2,1,0.1198,27.004,3.7498,6.657,0.9512,3.1618
0.2,0.2,1,0.2,0.4,0.2,1.2754,9.9584,2.5942,23.9432,0.0362,4.0768
0.2,0.2,1,0.2,0.4,0.4,0.8226,14.8968,3.047,18.624,0.1082,4.0048
0.2,0.2,1,0.2,0.4,0.6,0.3884,19.6056,3.4812,13.6928,0.32,3.793
0.2,0.2,1,0.2,0.4,0.8,0.1784,23.7904,3.6912,9.6448,0.6668,3.4462
0.2,0.2,1,0.2,0.4,1,0.112,26.8804,3.7576,6.7796,0.958,3.155
0.2,0.2,1,0.2,0.6,0.2,1.29,9.8706,2.5796,24.0434,0.034,4.079
0.2,0.2,1,0.2,0.6,0.4,0.8144,14.9364,3.0552,18.5968,0.1288,3.9842
0.2,0.2,1,0.2,0.6,0.6,0.3832,19.6158,3.4864,13.6768,0.3194,3.7936
0.2,0.2,1,0.2,0.6,0.8,0.189,23.7186,3.6806,9.7056,0.6452,3.4678
0.2,0.2,1,0.2,0.6,1,0.1138,26.9008,3.7558,6.7894,0.9864,3.1266
0.2,0.2,1,0.2,0.8,0.2,1.3038,9.8348,2.5658,24.1024,0.0434,4.0696
0.2,0.2,1,0.2,0.8,0.4,0.7894,14.8868,3.0802,18.6362,0.1436,3.9694
0.2,0.2,1,0.2,0.8,0.6,0.4206,19.4024,3.449,13.95,0.3418,3.7712
0.2,0.2,1,0.2,0.8,0.8,0.1824,23.609,3.6872,9.8176,0.6542,3.4588
0.2,0.2,1,0.2,0.8,1,0.1186,26.8368,3.751,6.8396,0.9678,3.1452
0.2,0.2,1,0.2,1,0.2,1.2928,9.8156,2.5768,24.1058,0.0386,4.0744
0.2,0.2,1,0.2,1,0.4,0.825,14.6336,3.0446,18.9254,0.144,3.969
0.2,0.2,1,0.2,1,0.6,0.419,19.3762,3.4506,13.9794,0.3466,3.7664
0.2,0.2,1,0.2,1,0.8,0.1792,23.365,3.6904,10.0284,0.6242,3.4888
0.2,0.2,1,0.2,1,1,0.1304,26.7988,3.7392,6.903,0.9814,3.1316
0.2,0.2,1,0.4,0.2,0.2,1.3248,9.8768,2.5448,24.0618,0.0238,4.0892
0.2,0.2,1,0.4,0.2,0.4,0.8204,15.0596,3.0492,18.4556,0.1048,4.0082
0.2,0.2,1,0.4,0.2,0.6,0.4254,20.1418,3.4442,13.19,0.3164,3.7966
0.2,0.2,1,0.4,0.2,0.8,0.1754,24.0126,3.6942,9.4062,0.6534,3.4596
0.2,0.2,1,0.4,0.2,1,0.1244,27.307,3.7452,6.3822,0.9748,3.1382
0.2,0.2,1,0.4,0.4,0.2,1.2724,9.9076,2.5972,23.982,0.0272,4.0858
0.2,0.2,1,0.4,0.4,0.4,0.7978,15.0548,3.0718,18.4464,0.1134,3.9996
0.2,0.2,1,0.4,0.4,0.6,0.374,19.8376,3.4956,13.4406,0.3142,3.7988
0.2,0.2,1,0.4,0.4,0.8,0.1712,23.9748,3.6984,9.4078,0.6214,3.4916
0.2,0.2,1,0.4,0.4,1,0.121,27.3908,3.7486,6.2476,0.9274,3.1856
0.2,0.2,1,0.4,0.6,0.2,1.2942,9.9264,2.5754,23.9862,0.0284,4.0846
