k1,k2,k3,k4,k5,k6,o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21,o22,o23,o24,o25,o26,o27
1,0.6,1,0.8,0.8,0.4,0.2375,1767.49,209.915,6.4525,115.657,96.56,0.291823,256185,6252.12,93.1256,7545.17,1066.17,-52.7201,8.63177,0.847149,-4.66532,3.14486,-6249.46,-570.75,-367.991,-1996.27,396.998,-1653.75,2409.73,-411.714,94.6081,-349.364
1,0.6,1,0.8,0.8,0.6,0.2,1771.92,209.952,5.935,119.608,92.61,0.250627,256399,6255.88,96.3918,7684.66,989.156,-39.0937,6.77143,0.521805,-3.0817,2.09574,-6159.56,-749.494,-391.659,-1868.22,374.162,-1573.05,2328.51,-400.241,87.5385,-380.6
1,0.6,1,0.8,0.8,0.8,0.2375,1776.47,209.915,5.44,123.625,88.5925,0.251723,256802,6251.33,61.9212,7732.14,954.257,-28.5549,9.05031,0.822556,-2.6651,3.18474,-6074.84,-354.755,137.893,-2412.8,316.261,-1538.1,2292.05,-337.351,82.3727,-386.893
1,0.6,1,0.8,0.8,1,0.1825,1780.69,209.97,5.1475,127.615,84.6025,0.214731,255889,6252.34,62.5271,7865.75,863.669,-40.7186,8.56188,0.739931,-5.12505,3.12536,-5970.72,-440.388,-339.96,-1838.62,314.586,-1444.92,2201.38,-324.868,83.139,-408.399
1,0.6,1,0.8,1,0.2,0.2275,1761.85,209.925,7.625,111.2,101.017,0.22631,257325,6256.28,144.656,7613.72,1186.4,-43.2058,6.58603,0.388784,0.626065,3.48974,-6469.79,-767.654,139.537,-2467.4,498.29,-1766.9,2517.26,-490.188,116.483,-443.753
1,0.6,1,0.8,1,0.4,0.2075,1767.68,209.945,6.67,116.095,96.1225,0.219994,257108,6257.01,102.487,7698.56,1062.13,-35.0332,6.22447,0.562381,1.23838,2.64118,-6271.69,-766.458,-22.849,-2245.62,408.628,-1650.37,2400.95,-421.334,92.5543,-424.037
1,0.6,1,0.8,1,0.6,0.2175,1771.55,209.935,6.565,119.853,92.365,0.235783,257669,6246.71,110.011,7761.03,1093.9,-42.8919,11.3651,0.992093,-3.231,4.67229,-6314.65,-874.104,198.179,-2451.71,409.282,-1700.78,2453.81,-431.713,100.901,-471.154
1,0.6,1,0.8,1,0.8,0.1825,1776.6,209.97,5.6875,124.062,88.155,0.19468,256417,6257.23,78.877,7676.39,966.367,-35.5689,6.1283,0.608553,-2.76081,1.96663,-6099.98,-528.661,-219.301,-2072.55,342.274,-1541.37,2296.64,-359.163,85.8882,-365.072
1,0.6,1,0.8,1,1,0.24,1780.36,209.912,5.345,127.42,84.7975,0.243008,256200,6259.91,63.7103,7864.16,915.084,-50.7107,4.7604,0.413233,0.856341,1.74797,-5984.73,-453.591,-172.001,-2004.23,288.674,-1497.36,2249.22,-334.604,68.6289,-433.313
1,0.6,1,1,0.2,0.2,0.2,1761.87,209.952,5.8775,109.505,102.713,0.200501,257484,6254.14,159.296,7774.48,1199.38,-23.7113,7.67118,1.03459,-2.82055,2.95739,-6522.36,-959.397,53.8189,-2345.27,497.027,-1798.21,2552.54,-452.279,112.075,-530.621
1,0.6,1,1,0.2,0.4,0.1825,1766.19,209.97,5.055,113.02,99.1975,0.184655,256731,6255.6,85.7764,7723.94,1106.3,-48.7796,6.94784,0.518759,-0.509925,2.64306,-6223.59,-617.427,-111.706,-2206.31,321.458,-1702.17,2454.5,-355.683,65.3124,-458.813
1,0.6,1,1,0.2,0.6,0.2425,1771.46,209.91,4.7475,117.925,94.2925,0.29443,256798,6249.95,92.7005,7945.27,1080.1,-48.1807,9.71612,1.48745,-8.74117,3.30984,-6219.39,-740.05,-90.2006,-2124.78,350.772,-1661.73,2421.63,-361.768,84.5603,-556.379
1,0.6,1,1,0.2,0.8,0.2125,1776.71,209.94,4.2375,122.692,89.525,0.212876,256128,6255.81,63.5349,7973.85,996.912,-44.4951,6.82982,0.738878,-1.03224,2.27162,-6091.79,-480.185,-221.485,-1982.86,290.117,-1596.59,2349.82,-301.147,75.8575,-529.074
1,0.6,1,1,0.2,1,0.195,1780.86,209.958,3.82,126.438,85.78,0.207494,256108,6260.27,47.5314,7891.41,878.673,-22.5962,4.59979,0.270777,0.0473058,1.65454,-5935.39,-443.071,-289.306,-1913.06,252.403,-1455.31,2208.08,-276.164,67.2535,-428.733
1,0.6,1,1,0.4,0.2,0.2675,1761.4,209.885,6.32,109.405,102.812,0.271623,257103,6251.07,160.439,7732.73,1178.95,-65.6079,9.16618,1.09464,-4.41187,3.90241,-6437.8,-821.832,46.8085,-2324.7,490.899,-1761.58,2516.56,-478.536,113.469,-499.533
1,0.6,1,1,0.4,0.4,0.1975,1767.88,209.955,5.2625,114.895,97.3225,0.214029,256449,6259.03,95.7129,7646.88,1094.46,-32.4665,5.21693,1.00066,-4.12457,2.14918,-6279.94,-672.621,-340.595,-2012.51,373.074,-1684.78,2441.23,-376.809,84.7998,-414.365
1,0.6,1,1,0.4,0.6,0.235,1772.41,209.917,4.665,118.795,93.4225,0.265439,256752,6255.06,84.7597,7804.43,1080.51,-62.4249,7.17482,0.605238,-0.109599,3.13605,-6213.51,-676.108,-118.968,-2174.11,334.659,-1693.15,2444.59,-342.961,81.6832,-486.161
1,0.6,1,1,0.4,0.8,0.2,1776.56,209.952,4.345,122.655,89.5625,0.195489,256521,6260.5,64.8531,8039.87,968.588,-29.2692,4.49073,0.361905,-0.925815,1.57393,-6071.9,-585.39,-106.302,-2041.04,284.801,-1564.91,2318.73,-306.217,70.4972,-547.918
1,0.6,1,1,0.4,1,0.2,1781.52,209.952,3.8475,127.12,85.0975,0.195489,256309,6256.97,49.8639,7817.85,954.99,-30.5875,6.25764,0.541855,-2.85865,2.42907,-6010.46,-527.54,-310.042,-1970.96,251.116,-1538.13,2293.03,-270.092,62.7467,-430.112
1,0.6,1,1,0.6,0.2,0.2125,1761.81,209.94,6.495,110.043,102.175,0.217888,256524,6250.95,184.03,7848.85,1220.14,-41.9209,9.25589,1.08503,-1.01407,3.62688,-6515.09,-910.081,-275.789,-1949.66,498.005,-1811.53,2563.39,-484.269,107.339,-578.185
1,0.6,1,1,0.6,0.4,0.185,1766.91,209.968,5.5975,114.275,97.9425,0.16619,256411,6260.16,117.143,7804.07,1104.65,-23.9979,4.6752,0.290188,-1.49962,1.79011,-6341.12,-711.874,-284.238,-1972.9,418.716,-1694.61,2448.78,-407.33,95.1197,-498.052
1,0.6,1,1,0.6,0.6,0.225,1772.08,209.928,5.1225,118.927,93.29,0.224937,256001,6255.91,91.5263,7817.8,1049.68,-44.9041,6.77325,0.761842,-1.60771,2.22531,-6187.41,-674.022,-480.596,-1769.83,343.197,-1638.9,2392.75,-363.718,79.4732,-477.433
1,0.6,1,1,0.6,0.8,0.255,1776.89,209.898,4.6,123.19,89.0275,0.265639,257415,6256.17,73.8997,7895.03,1037.77,-54.5533,6.62019,0.643609,-4.30421,2.54184,-6153.49,-658.761,241.344,-2488.55,317.723,-1637.4,2393.63,-326.508,81.2341,-510.088
1,0.6,1,1,0.6,1,0.2375,1781.33,209.915,4.1375,127.188,85.03,0.246711,256703,6251.77,46.8708,7894.11,878.801,-30.8411,8.83227,0.551222,-1.75893,2.93521,-5917.91,-472.372,-14.7116,-2185.07,242.799,-1457.87,2211.16,-275.261,64.5322,-430.148
1,0.6,1,1,0.8,0.2,0.215,1762.01,209.938,6.4675,110.22,101.998,0.244386,257336,6257.62,152.57,7645.82,1164.48,-47.7571,5.90821,0.410514,-1.98977,2.28124,-6406.49,-913.154,-15.4639,-2302.18,455.929,-1747.22,2501.4,-453.294,92.5551,-448.839
1,0.6,1,1,0.8,0.4,0.2525,1767.57,209.9,5.785,115.058,97.16,0.299492,256430,6251.39,124.67,7725.4,1013.85,-54.6706,8.99524,1.55317,-3.9544,3.04722,-6182.3,-757.429,-327.444,-1911.05,399.244,-1586.66,2342.04,-408.777,82.7939,-413.317
1,0.6,1,1,0.8,0.6,0.205,1772.13,209.947,5.3275,119.207,93.01,0.208496,256963,6252.68,100.446,7755.32,1046.11,-54.9941,8.39675,1.14573,-4.52886,2.89769,-6224.25,-660.236,-6.23757,-2292.1,386.584,-1640.74,2396.84,-363.489,95.4554,-444.406
1,0.6,1,1,0.8,0.8,0.1925,1776.3,209.96,4.63,122.692,89.525,0.190921,255329,6255.8,60.3289,7810.06,978.34,-31.9576,6.84481,0.687945,-2.53214,2.0666,-6080.51,-462.307,-693.321,-1573.43,288.013,-1573.42,2328.35,-308.447,71.2424,-437.891
1,0.6,1,1,0.8,1,0.2025,1781.15,209.95,4.35,127.252,84.965,0.201999,255583,6255.99,57.9975,7694.43,889.287,-42.246,6.74449,0.455263,0.22443,2.33041,-5921.87,-456.752,-627.865,-1654.73,250.617,-1465.37,2217.28,-287.139,55.5135,-335.553
1,0.6,1,1,1,0.2,0.26,1760.73,209.893,6.955,109.382,102.835,0.303158,256099,6254.87,159.096,7649.01,1199.14,-13.8852,7.25358,0.69594,-1.84406,3.25353,-6505.27,-824.218,-551.414,-1765.95,480.925,-1788.4,2541.46,-476.073,100.436,-467.769
1,0.6,1,1,1,0.4,0.215,1767.59,209.938,5.915,115.243,96.975,0.204286,256979,6249.37,96.3386,7700.43,1087.95,-30.8108,10.0511,0.908045,0.0429699,4.35125,-6263.11,-688.905,-46.9523,-2254.19,373.664,-1674.8,2424.87,-392.15,84.5793,-437.881
1,0.6,1,1,1,0.6,0.2125,1772.17,209.94,5.4425,119.36,92.8575,0.242951,256639,6247.66,79.8964,7828.98,1008.62,-43.8217,10.8875,1.07115,-2.9213,3.8875,-6158.7,-584.92,-69.4717,-2161.52,356.094,-1598.71,2352.21,-369.829,92.6271,-462.492
1,0.6,1,1,1,0.8,0.2125,1776.67,209.94,5.0275,123.44,88.7775,0.217888,255916,6258.26,70.5832,7913.15,966.093,-39.4335,5.59925,0.715946,-2.3594,1.95968,-6093.04,-610.738,-457.431,-1738.95,333.185,-1547.18,2302.05,-334.977,85.1465,-483.315
1,0.6,1,1,1,1,0.1975,1780.15,209.955,4.7025,126.608,85.61,0.204004,257470,6261.42,67.0566,7711.24,908.895,-51.0718,4.02645,0.354643,-1.26565,1.57095,-5969.66,-612.309,203.775,-2474.84,284.012,-1484.48,2238.64,-310.323,63.5253,-353.76
1,0.8,0.2,0.2,0.2,0.2,0.13,1841.79,210.023,1.4825,185.1,27.1175,0.128421,253121,6258.5,2.15508,7694.77,69.2669,-21.6647,5.52338,0.0774687,1.37544,0.408246,-4060.29,-43.1001,-1733.93,-328.452,41.0042,206.948,545.737,-45.4469,3.01835,74.2915
1,0.8,0.2,0.2,0.2,0.4,0.125,1842.76,210.028,1.4375,186.023,26.195,0.129699,253388,6258.86,2.2417,7787,69.5358,-31.0169,5.34242,0.0554511,0.237782,0.529449,-4049.47,-64.256,-1563.81,-451.09,43.9754,212.684,541.017,-48.6565,3.70645,28.0407
1,0.8,0.2,0.2,0.2,0.6,0.12,1844.92,210.032,1.415,188.167,24.05,0.11589,253225,6266.07,2.00278,7788.31,64.0777,-11.3134,1.74797,-0.00481203,1.1202,0.284712,-4046.76,-0.875451,-1607.59,-409.861,34.7559,228.543,524.52,-41.3053,2.93158,30.1169
1,0.8,0.2,0.2,0.2,0.8,0.11,1846.03,210.042,1.45,189.32,22.8975,0.128221,253151,6260.04,2.21805,7729.75,54.3429,-34.8373,4.75471,0.0706767,0.112581,0.439875,-3963.25,-62.495,-1712.19,-329.632,36.9909,288.831,465.085,-41.8637,2.59762,64.261
1,0.8,0.2,0.2,0.2,1,0.115,1847.05,210.037,1.505,190.39,21.8275,0.117068,253209,6259.97,2.30073,7771.58,54.0378,-24.5791,4.79518,0.0495489,-0.841955,0.471015,-3981.72,-50.3987,-1656.05,-360.293,39.3469,283.878,470.961,-47.2551,2.64873,43.4985
1,0.8,0.2,0.2,0.4,0.2,0.1175,1841.32,210.035,1.7125,184.87,27.3475,0.124004,253280,6260.69,2.68155,7748.43,69.6809,-24.3109,4.43197,0.00128446,0.348647,0.422726,-4090.55,-165.89,-1746.53,-289.385,51.2557,186.34,567.356,-46.9573,3.67159,47.2508
1,0.8,0.2,0.2,0.4,0.4,0.1275,1843.18,210.025,1.725,186.738,25.48,0.121548,253169,6257.81,2.5307,7798.72,63.8442,-29.8332,5.874,0.0652256,-1.81607,0.462456,-4043.04,-54.9891,-1649.59,-346.129,41.057,218.924,536.898,-60.3481,2.80652,25.0261
1,0.8,0.2,0.2,0.4,0.6,0.1125,1845.3,210.04,1.605,188.748,23.47,0.115132,253174,6258.41,2.29972,7812.75,51.974,-24.0514,5.57694,0.0370301,1.12121,0.465789,-3979.62,-60.6857,-1655.82,-331.58,44.3943,288.795,464.086,-53.4634,3.48937,23.946
1,0.8,0.2,0.2,0.4,0.8,0.1025,1846.27,210.05,1.625,189.745,22.4725,0.102249,252967,6257.15,2.64599,7787.89,56.0744,-15.2681,6.21541,0.0936717,0.529962,0.585533,-4008.84,-26.4258,-1752.38,-256.139,48.7957,272.785,480.568,-47.5219,3.72149,34.3263
1,0.8,0.2,0.2,0.4,1,0.11,1847.18,210.042,1.615,190.643,21.575,0.118195,253223,6261.7,2.50303,7793.75,51.1573,-14.9224,3.92764,0.0850627,0.445439,0.420301,-3989.52,-2.16766,-1596.95,-405.01,42.44,288.439,465.163,-48.4112,3.18935,33.8552
1,0.8,0.2,0.2,0.6,0.2,0.13,1841.48,210.023,1.895,185.202,27.015,0.123409,253540,6258.39,2.7308,7731.21,66.4309,-9.91501,5.58353,0.0512782,0.214211,0.644662,-4069.23,-107.721,-1574.2,-460.93,47.9197,217.752,535.857,-54.4724,3.50784,57.4857
1,0.8,0.2,0.2,0.6,0.4,0.13,1843.18,210.023,1.805,186.81,25.4075,0.148471,252834,6257.93,2.90424,7802.32,60.9689,-10.5423,5.79907,0.0755388,0.132531,0.410551,-4051.65,-45.0651,-1828.03,-168.735,46.839,233.498,520.427,-54.9244,3.55836,24.6641
1,0.8,0.2,0.2,0.6,0.6,0.09,1844.51,210.062,1.7925,188.162,24.055,0.0871178,253030,6261.97,2.9819,7795.77,59.7313,2.0196,3.8114,-0.0163659,1.87005,0.273233,-4068.06,-71.8699,-1762.37,-227.512,51.6521,234.682,517.643,-63.5076,4.20442,28.56
1,0.8,0.2,0.2,0.6,0.8,0.115,1846.18,210.037,1.745,189.765,22.4525,0.127093,252979,6264.31,2.48118,7764.25,53.9927,-25.1586,2.61974,0.0644862,-2.17591,0.248584,-3971.47,-33.4427,-1755.16,-263.498,39.977,297.698,458.697,-50.4536,2.96781,47.1893
1,0.8,0.2,0.2,0.6,1,0.135,1847.24,210.018,1.785,190.843,21.375,0.132105,253153,6260.21,2.6905,7819.3,52.7563,-10.4557,4.66931,0.109298,-1.8233,0.305138,-4000.15,-58.0917,-1682.76,-311.275,48.7983,290.173,465.813,-47.2946,3.73747,20.2823
1,0.8,0.2,0.2,0.8,0.2,0.1175,1841.57,210.035,1.9975,185.405,26.8125,0.118991,253394,6260.43,2.85463,7620.21,66.8645,-23.423,4.5648,0.00280075,-1.59658,0.468202,-4046.81,46.7709,-1542.21,-555.67,44.0878,225.622,529.974,-48.7784,2.85417,112.77
1,0.8,0.2,0.2,0.8,0.4,0.1325,1843.04,210.02,1.96,186.825,25.3925,0.145307,252848,6260.46,3.00591,7751.91,63.2466,-41.4442,4.5387,0.0905263,-2.96422,0.253628,-4024.91,-84.1261,-1862.96,-169.13,51.071,237.936,519.243,-49.4556,3.82276,48.7305
1,0.8,0.2,0.2,0.8,0.6,0.09,1844.3,210.062,1.8425,188.01,24.2075,0.0921303,252955,6263.16,3.07037,7773.5,60.9919,-20.5712,3.21491,0.0317544,-2.02847,0.327143,-4030.61,-0.408377,-1723.93,-283.542,44.8319,247.258,508.912,-60.3493,3.03026,39.0606
1,0.8,0.2,0.2,0.8,0.8,0.135,1846.05,210.018,1.82,189.69,22.5275,0.137118,253269,6258.79,3.1605,7799.11,56.4554,-33.518,5.37608,0.109574,-0.765063,0.332118,-3989.7,-86.6927,-1627.85,-364.816,42.5144,269.514,485.387,-58.7076,2.91975,28.5273
1,0.8,0.2,0.2,0.8,1,0.075,1847.59,210.077,1.885,191.355,20.8625,0.0795739,253077,6263.41,2.97922,7873.31,46.6903,-6.79373,3.09693,0.0261905,0.394361,0.140664,-3972.35,-95.1174,-1722.9,-229.062,46.3322,318.491,435.442,-56.6558,3.11949,-3.69041
1,0.8,0.2,0.2,1,0.2,0.1325,1841.42,210.02,2.115,185.36,26.8575,0.155332,252918,6266.5,3.71105,7753.21,62.4233,-30.6651,1.51363,0.0624185,-0.626767,0.139229,-4046.15,-79.3896,-1819.98,-198.762,59.514,236.569,518.386,-59.9939,4.29462,48.4925
1,0.8,0.2,0.2,1,0.4,0.105,1842.55,210.048,2.0925,186.488,25.73,0.124286,253282,6264,3.19694,7782.41,68.8392,-15.714,2.77695,0.0328697,0.20683,0.196341,-4082.15,-22.8275,-1586.32,-425.366,54.3966,208.313,545.752,-54.7445,4.27065,30.6858
1,0.8,0.2,0.2,1,0.6,0.1275,1844.33,210.025,1.9975,188.15,24.0675,0.14661,253341,6259.32,3.49623,7711.38,58.5493,-41.4701,5.10457,0.110595,1.10113,0.419944,-4025.09,-108.541,-1644.7,-389.09,59.0226,241.076,511.87,-61.363,3.74453,71.3457
1,0.8,0.2,0.2,1,0.8,0.1025,1846.01,210.05,1.8975,189.76,22.4575,0.0972368,253487,6260.68,2.7238,7736.05,50.7852,-9.3093,4.4485,0.0782018,0.540952,0.271284,-3990.59,-68.5303,-1554.14,-464.852,44.9099,294.854,458.802,-59.9871,3.07959,62.8895
1,0.8,0.2,0.2,1,1,0.13,1847.27,210.023,1.97,191.062,21.155,0.138446,252899,6258.53,3.30236,7836.51,49.8406,-12.7767,5.50584,0.10416,0.0093985,0.428421,-3999.3,-40.7639,-1761.18,-202.756,52.4067,289.63,464.4,-65.3239,3.68386,13.1331
1,0.8,0.2,0.4,0.2,0.2,0.14,1841.48,210.012,0.74,184.037,28.18,0.135739,253279,6263.93,0.879599,7807.97,74.5841,-19.2131,2.80526,0.0490226,-1.17318,0.265464,-4082.5,-59.0396,-1641.25,-390.165,20.096,171.518,583.857,-23.8875,1.73865,15.0333
1,0.8,0.2,0.4,0.2,0.4,0.135,1843.4,210.018,0.7775,185.995,26.2225,0.132105,252985,6261.98,0.965407,7749.58,69.5368,-16.6728,3.7846,0.060188,-1.97175,0.278158,-4077.01,3.31423,-1759,-301.126,26.1793,185.464,570.698,-23.1766,2.28021,46.7505
1,0.8,0.2,0.4,0.2,0.6,0.145,1844.48,210.007,0.7175,187.005,25.2125,0.139323,253121,6259.57,0.869868,7840.3,60.3131,-19.8589,4.98387,0.0310401,0.0945113,0.299937,-3997.93,-29.0327,-1671.85,-334.052,13.8693,245.749,508.324,-24.0011,0.942387,6.00144
1,0.8,0.2,0.4,0.2,0.8,0.115,1846.54,210.037,0.735,189.118,23.1,0.132105,252799,6262.13,0.937118,7836.29,57.7594,-12.0049,3.70996,0.0355639,0.916278,0.236591,-3987.56,-4.23934,-1821.66,-189.709,20.4586,271.026,482.289,-19.3999,1.84361,9.28396
1,0.8,0.2,0.4,0.2,1,0.12,1848.02,210.032,0.73,190.583,21.635,0.130927,253084,6263.13,1.12992,7783.04,53.8915,-33.155,3.20662,0.0450125,0.734436,0.131629,-3945.18,-50.0855,-1724.06,-306.277,27.8935,300.385,453.217,-26.291,2.72075,37.8422
1,0.8,0.2,0.4,0.4,0.2,0.145,1841.58,210.007,0.86,184.245,27.9725,0.139323,252941,6258.34,1.0781,7810.43,71.9917,-33.3442,5.60041,0.0554386,-2.50429,0.570414,-4058.75,-15.794,-1747.79,-277.581,23.2943,182.87,573.532,-28.7802,2.08637,15.097
1,0.8,0.2,0.4,0.4,0.4,0.1225,1843.18,210.03,0.845,185.863,26.355,0.147863,253169,6257.88,1.03857,7806.62,70.2696,-30.722,5.82589,0.0591353,-0.516949,0.377456,-4060.35,-90.0264,-1714.98,-314.301,26.7565,185.134,569.473,-24.5753,2.54639,17.866
1,0.8,0.2,0.4,0.4,0.6,0.1225,1844.57,210.03,0.8075,187.213,25.005,0.122801,252780,6263.16,0.982901,7775.71,64.411,-18.3335,3.19932,0.0136153,0.500219,0.385351,-4019.89,8.99018,-1836.91,-202.587,19.7777,232.598,520.985,-24.9239,1.60497,36.2496
1,0.8,0.2,0.4,0.4,0.8,0.13,1846.16,210.023,0.8125,188.803,23.415,0.138446,253462,6262.7,1.16024,7801.83,63.4965,-10.2671,3.41812,0.0695489,-2.73867,0.404561,-4040.61,-30.781,-1530.76,-495.805,26.9366,230.162,526.64,-28.3429,2.3938,23.6461
1,0.8,0.2,0.4,0.4,1,0.0975,1847.78,210.055,0.82,190.458,21.76,0.0882143,253130,6264.43,1.14546,7825.14,54.2631,-22.1163,2.57858,0.0326316,-0.748979,0.161303,-3966.55,-58.8417,-1695.55,-308.679,24.1603,288.463,466.592,-32.0603,1.79378,16.6063
1,0.8,0.2,0.4,0.6,0.2,0.1475,1841.44,210.005,0.9275,184.175,28.0425,0.141096,253037,6262.72,1.12004,7797.04,67.304,-30.0024,3.41029,0.043302,-0.697556,0.469906,-4034.45,-20.2763,-1708.79,-314.741,18.8124,206.405,548.291,-32.6214,1.44419,24.1354
1,0.8,0.2,0.4,0.6,0.4,0.1525,1843.38,210,0.9025,186.08,26.1375,0.149618,253135,6263.56,1.03057,7802.66,63.5775,-25.6112,2.98496,0.0575125,-4.29544,0.181986,-4011.81,15.7159,-1634.19,-393.784,21.9549,240.602,517.98,-27.3556,1.40943,23.192
1,0.8,0.2,0.4,0.6,0.6,0.13,1845.2,210.023,0.895,187.92,24.2975,0.143459,253259,6257.37,1.12679,7824.07,63.3975,-45.7203,6.08228,0.0437594,-1.8392,0.605338,-3988.88,-27.2972,-1582.59,-432.1,13.6966,229.601,526.101,-26.6099,1.05888,12.5752
1,0.8,0.2,0.4,0.6,0.8,0.1225,1846.03,210.03,0.96,188.82,23.3975,0.117788,252856,6259.51,1.55228,7780.35,59.4581,-9.11365,5.02639,0.0224561,2.03213,0.394793,-4018.5,-11.841,-1813.31,-208.62,24.5676,244.655,507.387,-36.4057,1.86306,36.4026
1,0.8,0.2,0.4,0.6,1,0.0825,1847.57,210.07,0.855,190.298,21.92,0.0758835,252814,6266.18,1.07667,7817.27,54.7004,-15.2426,1.711,0.0295363,1.11324,0.146967,-3978.48,1.36105,-1805.06,-204.508,20.2708,278.531,474.677,-28.9116,1.67759,20.3246
1,0.8,0.2,0.4,0.8,0.2,0.12,1841.41,210.032,1.025,184.273,27.945,0.120902,252899,6261.76,1.36779,7788.71,65.5158,-19.4406,3.89835,0.0270677,-0.614236,0.372531,-4048.75,31.1726,-1745.43,-286.972,30.5405,213.826,540.884,-28.1547,2.5703,29.1955
1,0.8,0.2,0.4,0.8,0.4,0.1,1843.33,210.053,0.94,186.123,26.095,0.110276,252916,6259.06,1.08411,7801.95,60.7729,-4.41629,5.25288,0.0160401,0.301003,0.496742,-4022.79,-26.2485,-1798.83,-219.933,22.0307,244.031,509.639,-31.0102,1.81774,24.9482
1,0.8,0.2,0.4,0.8,0.6,0.1125,1845.16,210.04,0.9925,187.998,24.22,0.125157,253273,6263.53,1.29568,7748.74,60.6131,-10.873,3.01303,0.0509712,0.418828,0.353634,-4016.77,0.86839,-1613.97,-431.51,23.0003,246.707,506.989,-30.4411,1.41268,51.6321
1,0.8,0.2,0.4,0.8,0.8,0.1325,1846.27,210.02,1.01,189.1,23.1175,0.125257,253242,6261.48,1.41343,7866.27,54.4197,-14.8902,4.03744,0.0287469,1.79875,0.410457,-3983.65,-37.0503,-1604.77,-379.831,26.3507,276.732,475.526,-28.8105,2.19932,-4.03684
1,0.8,0.2,0.4,0.8,1,0.1075,1847.67,210.045,0.9725,190.495,21.7225,0.116234,252794,6257.59,1.14962,7781.23,56.587,-14.5289,5.98513,0.0255201,0.841391,0.486046,-3967.7,0.0386591,-1838.54,-192.802,23.8108,289.512,463.629,-26.0014,1.64147,37.4009
1,0.8,0.2,0.4,1,0.2,0.1475,1841.56,210.005,1.2325,184.6,27.6175,0.151122,253183,6257.91,1.71273,7793.39,71.916,-13.0151,5.80878,0.0658709,2.61554,0.500169,-4082.96,-4.93754,-1632.48,-390.084,32.2595,182.631,568.721,-35.9118,2.98138,23.6561
1,0.8,0.2,0.4,1,0.4,0.125,1843,210.028,1.07,185.898,26.32,0.119674,253159,6259,1.49885,7780.77,70.7294,-14.0047,5.27726,0.0588972,-1.94956,0.491228,-4074.85,-34.8093,-1681.82,-348.297,29.7875,192.391,563.535,-38.1858,2.5214,30.5592
1,0.8,0.2,0.4,1,0.6,0.115,1844.32,210.037,1.095,187.257,24.96,0.12208,253148,6261.62,1.33431,7787.21,60.6951,-37.4958,3.97061,0.0742607,-1.23269,0.415639,-3997.05,-82.344,-1711.5,-312.992,23.6681,241.188,514.097,-34.418,2.0013,32.3562
1,0.8,0.2,0.4,1,0.8,0.1125,1846.11,210.04,1.0575,189.005,23.2125,0.115132,252903,6259.63,1.15207,7791.17,54.3733,-16.2499,4.96541,0.0636905,-0.687281,0.409618,-3980.1,8.04157,-1767.45,-256.08,18.4563,272.631,482.114,-29.3487,1.65692,33.5353
1,0.8,0.2,0.4,1,1,0.125,1847.6,210.028,0.9325,190.363,21.855,0.139724,252781,6259.53,1.09067,7847.09,48.1844,-23.3283,5.00658,0.031015,-1.84743,0.361529,-3918.69,-20.2226,-1827.32,-170.582,21.6084,331.178,424.776,-24.9554,1.4764,8.66924
1,0.8,0.2,0.6,0.2,0.2,0.1,1841.41,210.053,0.515,183.785,28.4325,0.100251,252756,6262.83,0.511053,7768.05,77.5543,-18.7258,3.37318,0.0160401,-0.845614,0.382707,-4078.45,-14.0062,-1885.93,-174.047,11.1158,166.177,588.754,-15.7512,1.16518,33.5042
1,0.8,0.2,0.6,0.2,0.4,0.14,1843.1,210.012,0.5325,185.447,26.77,0.150777,253262,6258.94,0.625508,7829.3,69.4207,-17.2145,5.29148,0.0380451,-0.67183,0.440802,-4052.34,-8.58471,-1596.01,-426.651,13.3392,193.907,560.792,-17.9707,0.999975,6.94779
1,0.8,0.2,0.6,0.2,0.6,0.1375,1845.05,210.015,0.5325,187.395,24.8225,0.153979,253223,6260.89,0.530269,7800.45,63.8657,-18.5877,4.31873,0.0393797,-1.15971,0.260056,-4016.1,-33.42,-1656.91,-380.804,11.4431,228.332,527.035,-15.1607,0.919317,24.153
1,0.8,0.2,0.6,0.2,0.8,0.1,1846.01,210.053,0.4975,188.365,23.8525,0.110276,253176,6260.15,0.56641,7811.33,63.4444,-11.4098,4.70902,0.0177945,-0.785965,0.365664,-4022,-4.37716,-1654.65,-378.865,15.5352,232.961,521.928,-13.4627,1.15126,18.9211
1,0.8,0.2,0.6,0.2,1,0.0925,1847.79,210.06,0.47,190.125,22.0925,0.0841541,252879,6263.82,0.505363,7877.42,50.5453,-10.3968,2.88667,0.0341103,0.251566,0.17438,-3960.01,7.06769,-1755.19,-234.284,11.8414,293.103,460.939,-16.8183,0.813559,-7.67325
1,0.8,0.2,0.6,0.4,0.2,0.1125,1841.44,210.04,0.54,183.825,28.3925,0.120144,253119,6262.8,0.70015,7819.77,78.6501,-31.2178,3.37895,0.0493734,-1.96272,0.299091,-4075.41,0.657694,-1648.7,-383.239,14.4921,161.23,594.902,-19.9128,1.39905,7.09893
1,0.8,0.2,0.6,0.4,0.4,0.135,1843.08,210.018,0.56,185.455,26.7625,0.132105,252671,6256.23,0.66807,7763.46,68.9334,-23.5766,6.65929,0.0470175,1.75045,0.460714,-4040.53,20.4441,-1886.04,-166.328,15.9501,198.203,554.054,-18.6239,1.12331,40.1133
