k1,k2,o1
0.01782,0.54,2097.0
0.01782,0.56,2097.6
0.01782,0.58,2111.0
0.0,0.96,0.0
0.01782,0.6,2109.8
0.01782,0.62,2077.6
0.01782,0.64,2086.4
0.01782,0.66,2089.6
0.01782,0.68,2109.4
0.01782,0.7000000000000001,2069.8
0.01782,0.72,2098.4
0.01782,0.74,2111.6
0.01782,0.76,2080.0
0.01782,0.78,2098.4
0.0,0.98,0.0
0.01782,0.8,2100.2
0.01782,0.8200000000000001,2113.2
0.01782,0.84,2106.2
0.01782,0.86,2114.2
0.01782,0.88,2098.0
0.01782,0.9,2096.4
0.01782,0.92,2112.2
0.01782,0.9400000000000001,2118.4
0.01782,0.96,2092.0
0.01782,0.98,2093.2
0.0,0.1,0.0
0.00198,0.0,1894.6
0.019799999999999998,0.0,2129.0
0.019799999999999998,0.02,2088.4
0.019799999999999998,0.04,2101.4
0.019799999999999998,0.06,2077.8
0.019799999999999998,0.08,2104.8
0.019799999999999998,0.1,2099.4
0.019799999999999998,0.12,2124.2
0.019799999999999998,0.14,2109.0
0.019799999999999998,0.16,2100.4
0.019799999999999998,0.18,2098.4
0.00198,0.02,1898.8
0.019799999999999998,0.2,2125.0
0.019799999999999998,0.22,2108.6
0.019799999999999998,0.24,2112.8
0.019799999999999998,0.26,2108.0
0.019799999999999998,0.28,2119.0
0.019799999999999998,0.3,2089.2
0.019799999999999998,0.32,2092.4
0.019799999999999998,0.34,2107.8
0.019799999999999998,0.36,2121.4
0.019799999999999998,0.38,2087.2
0.00198,0.04,1921.0
0.019799999999999998,0.4,2091.0
0.019799999999999998,0.42,2105.2
0.019799999999999998,0.44,2099.2
0.019799999999999998,0.46,2086.6
0.019799999999999998,0.48,2108.6
0.019799999999999998,0.5,2106.0
0.019799999999999998,0.52,2097.6
0.019799999999999998,0.54,2099.2
0.019799999999999998,0.56,2113.8
0.019799999999999998,0.58,2134.0
0.00198,0.06,1914.2
0.019799999999999998,0.6,2099.0
0.019799999999999998,0.62,2133.2
0.019799999999999998,0.64,2099.2
0.019799999999999998,0.66,2114.8
0.019799999999999998,0.68,2094.2
0.019799999999999998,0.7000000000000001,2095.6
0.019799999999999998,0.72,2129.6
0.019799999999999998,0.74,2085.6
0.019799999999999998,0.76,2097.4
0.019799999999999998,0.78,2115.2
0.00198,0.08,1922.0
0.019799999999999998,0.8,2101.0
0.019799999999999998,0.8200000000000001,2093.4
0.019799999999999998,0.84,2127.4
0.019799999999999998,0.86,2122.8
0.019799999999999998,0.88,2104.8
0.019799999999999998,0.9,2098.0
0.019799999999999998,0.92,2079.6
0.019799999999999998,0.9400000000000001,2105.0
0.019799999999999998,0.96,2092.6
0.019799999999999998,0.98,2111.6
0.00198,0.1,1898.8
0.02178,0.0,2103.2
0.02178,0.02,2103.0
0.02178,0.04,2112.6
0.02178,0.06,2087.6
0.02178,0.08,2085.4
0.02178,0.1,2072.0
0.02178,0.12,2106.2
0.02178,0.14,2091.4
0.02178,0.16,2122.6
0.02178,0.18,2124.2
0.00198,0.12,1909.2
0.02178,0.2,2097.2
0.02178,0.22,2086.2
0.02178,0.24,2112.0
0.02178,0.26,2109.0
0.02178,0.28,2125.4
0.02178,0.3,2078.0
0.02178,0.32,2133.8
0.02178,0.34,2109.4
0.02178,0.36,2094.8
0.02178,0.38,2091.6
0.00198,0.14,1913.8
0.02178,0.4,2113.2
0.02178,0.42,2104.2
0.02178,0.44,2095.6
0.02178,0.46,2112.6
0.02178,0.48,2124.2
0.02178,0.5,2105.2
0.02178,0.52,2100.4
0.02178,0.54,2121.2
0.02178,0.56,2103.8
0.02178,0.58,2096.4
0.00198,0.16,1889.8
0.02178,0.6,2097.4
0.02178,0.62,2125.0
0.02178,0.64,2085.2
0.02178,0.66,2123.6
0.02178,0.68,2114.6
0.02178,0.7000000000000001,2091.2
0.02178,0.72,2109.8
0.02178,0.74,2106.8
0.02178,0.76,2105.8
0.02178,0.78,2076.0
0.00198,0.18,1919.8
0.02178,0.8,2082.8
0.02178,0.8200000000000001,2116.6
0.02178,0.84,2106.8
0.02178,0.86,2117.0
0.02178,0.88,2106.4
0.02178,0.9,2098.2
0.02178,0.92,2102.2
0.02178,0.9400000000000001,2114.0
0.02178,0.96,2094.4
0.02178,0.98,2088.0
0.0,0.12,0.0
0.00198,0.2,1907.2
0.02376,0.0,2113.4
0.02376,0.02,2119.2
0.02376,0.04,2136.2
0.02376,0.06,2105.6
0.02376,0.08,2111.2
0.02376,0.1,2105.4
0.02376,0.12,2106.8
0.02376,0.14,2100.6
0.02376,0.16,2112.6
0.02376,0.18,2101.4
0.00198,0.22,1899.0
0.02376,0.2,2113.2
0.02376,0.22,2104.4
0.02376,0.24,2114.2
0.02376,0.26,2110.4
0.02376,0.28,2114.0
0.02376,0.3,2134.2
0.02376,0.32,2080.0
0.02376,0.34,2105.2
0.02376,0.36,2098.2
0.02376,0.38,2096.8
0.00198,0.24,1898.4
0.02376,0.4,2114.8
0.02376,0.42,2106.8
0.02376,0.44,2113.6
0.02376,0.46,2120.2
0.02376,0.48,2088.6
0.02376,0.5,2125.2
0.02376,0.52,2123.0
0.02376,0.54,2118.4
0.02376,0.56,2109.0
0.02376,0.58,2109.4
0.00198,0.26,1886.8
0.02376,0.6,2118.0
0.02376,0.62,2078.8
0.02376,0.64,2125.2
0.02376,0.66,2112.8
0.02376,0.68,2113.4
0.02376,0.7000000000000001,2103.6
0.02376,0.72,2104.8
0.02376,0.74,2091.0
0.02376,0.76,2113.2
0.02376,0.78,2120.2
0.00198,0.28,1897.8
0.02376,0.8,2100.0
0.02376,0.8200000000000001,2113.0
0.02376,0.84,2105.8
0.02376,0.86,2124.4
0.02376,0.88,2115.0
0.02376,0.9,2116.2
0.02376,0.92,2091.6
0.02376,0.9400000000000001,2132.6
0.02376,0.96,2108.0
0.02376,0.98,2112.4
0.00198,0.3,1899.6
0.02574,0.0,2109.4
0.02574,0.02,2107.4
0.02574,0.04,2123.4
0.02574,0.06,2106.4
0.02574,0.08,2128.0
0.02574,0.1,2121.4
0.02574,0.12,2096.6
0.02574,0.14,2128.2
0.02574,0.16,2114.2
0.02574,0.18,2087.2
0.00198,0.32,1894.4
0.02574,0.2,2128.8
0.02574,0.22,2121.2
0.02574,0.24,2096.8
0.02574,0.26,2104.4
0.02574,0.28,2126.0
0.02574,0.3,2113.4
0.02574,0.32,2111.6
0.02574,0.34,2097.4
0.02574,0.36,2093.6
0.02574,0.38,2103.2
0.00198,0.34,1897.2
0.02574,0.4,2099.0
0.02574,0.42,2115.0
0.02574,0.44,2094.4
0.02574,0.46,2105.0
0.02574,0.48,2108.4
0.02574,0.5,2111.6
0.02574,0.52,2104.0
0.02574,0.54,2099.2
0.02574,0.56,2110.2
0.02574,0.58,2136.6
0.00198,0.36,1898.4
0.02574,0.6,2110.4
0.02574,0.62,2101.6
0.02574,0.64,2087.6
0.02574,0.66,2100.0
0.02574,0.68,2094.0
0.02574,0.7000000000000001,2118.0
0.02574,0.72,2122.6
0.02574,0.74,2121.2
0.02574,0.76,2118.8
0.02574,0.78,2085.4
0.00198,0.38,1885.2
0.02574,0.8,2110.2
0.02574,0.8200000000000001,2126.8
0.02574,0.84,2097.2
0.02574,0.86,2132.6
0.02574,0.88,2115.6
0.02574,0.9,2106.0
0.02574,0.92,2097.4
0.02574,0.9400000000000001,2080.6
0.02574,0.96,2118.2
0.02574,0.98,2103.8
0.0,0.14,0.0
0.00198,0.4,1881.8
0.02772,0.0,2116.6
0.02772,0.02,2112.4
0.02772,0.04,2113.0
0.02772,0.06,2145.4
0.02772,0.08,2077.8
0.02772,0.1,2100.0
0.02772,0.12,2129.2
0.02772,0.14,2111.4
0.02772,0.16,2092.2
0.02772,0.18,2116.2
0.00198,0.42,1902.6
0.02772,0.2,2106.2
0.02772,0.22,2128.4
0.02772,0.24,2135.6
0.02772,0.26,2094.2
0.02772,0.28,2122.0
0.02772,0.3,2136.2
0.02772,0.32,2105.8
0.02772,0.34,2140.2
0.02772,0.36,2102.0
0.02772,0.38,2114.6
0.00198,0.44,1898.2
0.02772,0.4,2114.2
0.02772,0.42,2113.8
0.02772,0.44,2119.6
0.02772,0.46,2115.6
0.02772,0.48,2105.8
0.02772,0.5,2099.8
0.02772,0.52,2132.6
0.02772,0.54,2120.6
0.02772,0.56,2113.0
0.02772,0.58,2111.0
0.00198,0.46,1900.2
0.02772,0.6,2120.0
0.02772,0.62,2095.4
0.02772,0.64,2104.2
0.02772,0.66,2122.6
0.02772,0.68,2106.4
0.02772,0.7000000000000001,2096.0
0.02772,0.72,2103.6
0.02772,0.74,2141.2
0.02772,0.76,2121.0
0.02772,0.78,2119.8
0.00198,0.48,1912.6
0.02772,0.8,2127.0
0.02772,0.8200000000000001,2113.0
0.02772,0.84,2115.8
0.02772,0.86,2119.6
0.02772,0.88,2100.6
0.02772,0.9,2115.8
0.02772,0.92,2101.4
0.02772,0.9400000000000001,2117.8
0.02772,0.96,2128.4
0.02772,0.98,2116.8
0.00198,0.5,1906.0
0.0297,0.0,2097.2
0.0297,0.02,2112.4
0.0297,0.04,2119.4
0.0297,0.06,2123.0
0.0297,0.08,2124.0
0.0297,0.1,2119.0
0.0297,0.12,2103.8
0.0297,0.14,2106.6
0.0297,0.16,2109.6
0.0297,0.18,2126.8
0.00198,0.52,1897.6
0.0297,0.2,2098.4
0.0297,0.22,2117.4
0.0297,0.24,2091.2
0.0297,0.26,2113.6
0.0297,0.28,2098.8
0.0297,0.3,2116.6
0.0297,0.32,2100.2
0.0297,0.34,2112.0
0.0297,0.36,2120.2
0.0297,0.38,2115.4
0.00198,0.54,1893.2
0.0297,0.4,2116.4
0.0297,0.42,2115.6
0.0297,0.44,2118.8
0.0297,0.46,2122.4
0.0297,0.48,2117.2
0.0297,0.5,2127.6
0.0297,0.52,2102.0
0.0297,0.54,2102.8
0.0297,0.56,2093.2
0.0297,0.58,2130.2
0.00198,0.56,1898.4
0.0297,0.6,2118.2
0.0297,0.62,2100.0
0.0297,0.64,2107.8
0.0297,0.66,2117.2
0.0297,0.68,2109.6
0.0297,0.7000000000000001,2131.2
0.0297,0.72,2117.4
0.0297,0.74,2105.2
0.0297,0.76,2111.8
0.0297,0.78,2134.6
0.00198,0.58,1892.6
0.0297,0.8,2101.4
0.0297,0.8200000000000001,2110.2
0.0297,0.84,2094.2
0.0297,0.86,2108.0
0.0297,0.88,2094.8
0.0297,0.9,2119.2
0.0297,0.92,2118.6
0.0297,0.9400000000000001,2134.2
0.0297,0.96,2115.2
0.0297,0.98,2099.4
0.0,0.16,0.0
0.00198,0.6,1918.4
0.03168,0.0,2125.6
0.03168,0.02,2115.0
0.03168,0.04,2116.6
0.03168,0.06,2124.6
0.03168,0.08,2119.6
0.03168,0.1,2137.8
0.03168,0.12,2076.4
0.03168,0.14,2110.4
0.03168,0.16,2122.6
0.03168,0.18,2141.6
0.00198,0.62,1913.2
0.03168,0.2,2124.8
0.03168,0.22,2115.2
0.03168,0.24,2119.2
0.03168,0.26,2121.4
0.03168,0.28,2144.0
0.03168,0.3,2117.2
0.03168,0.32,2110.0
0.03168,0.34,2124.4
0.03168,0.36,2121.2
0.03168,0.38,2105.2
0.00198,0.64,1894.8
0.03168,0.4,2091.6
0.03168,0.42,2109.8
0.03168,0.44,2107.0
0.03168,0.46,2112.8
0.03168,0.48,2133.0
0.03168,0.5,2122.0
0.03168,0.52,2137.8
0.03168,0.54,2106.2
0.03168,0.56,2098.8
0.03168,0.58,2140.6
0.00198,0.66,1880.8
0.03168,0.6,2117.4
0.03168,0.62,2112.6
0.03168,0.64,2122.6
0.03168,0.66,2120.4
0.03168,0.68,2105.0
0.03168,0.7000000000000001,2112.2
0.03168,0.72,2095.2
0.03168,0.74,2121.0
0.03168,0.76,2143.2
0.03168,0.78,2129.2
0.00198,0.68,1894.2
0.03168,0.8,2144.4
0.03168,0.8200000000000001,2086.4
0.03168,0.84,2119.2
0.03168,0.86,2133.4
0.03168,0.88,2092.4
0.03168,0.9,2121.0
0.03168,0.92,2130.4
0.03168,0.9400000000000001,2116.2
0.03168,0.96,2114.8
0.03168,0.98,2101.0
0.00198,0.7000000000000001,1902.2
0.03366,0.0,2131.0
0.03366,0.02,2115.4
0.03366,0.04,2117.2
0.03366,0.06,2104.0
0.03366,0.08,2112.8
0.03366,0.1,2117.8
0.03366,0.12,2118.6
0.03366,0.14,2120.8
0.03366,0.16,2146.2
0.03366,0.18,2129.8
0.00198,0.72,1874.6
0.03366,0.2,2112.0
0.03366,0.22,2141.6
0.03366,0.24,2137.4
0.03366,0.26,2144.6
0.03366,0.28,2129.8
0.03366,0.3,2121.4
0.03366,0.32,2092.4
0.03366,0.34,2111.6
0.03366,0.36,2126.4
0.03366,0.38,2120.2
0.00198,0.74,1885.0
0.03366,0.4,2127.8
0.03366,0.42,2128.0
0.03366,0.44,2109.0
0.03366,0.46,2105.8
0.03366,0.48,2107.6
0.03366,0.5,2103.8
0.03366,0.52,2101.8
0.03366,0.54,2132.2
0.03366,0.56,2096.2
0.03366,0.58,2124.8
0.00198,0.76,1894.0
0.03366,0.6,2133.6
0.03366,0.62,2136.4
0.03366,0.64,2123.4
0.03366,0.66,2114.8
0.03366,0.68,2135.0
0.03366,0.7000000000000001,2107.8
0.03366,0.72,2100.2
0.03366,0.74,2113.2
0.03366,0.76,2140.0
0.03366,0.78,2100.6
0.00198,0.78,1866.4
0.03366,0.8,2138.6
0.03366,0.8200000000000001,2110.4
0.03366,0.84,2091.8
0.03366,0.86,2117.2
0.03366,0.88,2125.4
0.03366,0.9,2123.8
0.03366,0.92,2102.4
0.03366,0.9400000000000001,2116.0
0.03366,0.96,2109.4
0.03366,0.98,2103.6
0.0,0.18,0.0
0.00198,0.8,1888.2
0.03564,0.0,2113.8
0.03564,0.02,2097.6
0.03564,0.04,2119.0
0.03564,0.06,2102.2
0.03564,0.08,2137.8
0.03564,0.1,2116.4
0.03564,0.12,2102.4
0.03564,0.14,2127.2
0.03564,0.16,2112.2
0.03564,0.18,2127.0
0.00198,0.8200000000000001,1897.0
0.03564,0.2,2131.8
0.03564,0.22,2135.0
0.03564,0.24,2103.4
0.03564,0.26,2100.4
0.03564,0.28,2113.4
0.03564,0.3,2110.4
0.03564,0.32,2122.6
0.03564,0.34,2128.2
0.03564,0.36,2102.0
0.03564,0.38,2125.8
0.00198,0.84,1886.6
0.03564,0.4,2115.2
0.03564,0.42,2116.0
0.03564,0.44,2127.6
0.03564,0.46,2113.8
0.03564,0.48,2121.6
0.03564,0.5,2118.8
0.03564,0.52,2116.8
0.03564,0.54,2114.2
0.03564,0.56,2109.8
0.03564,0.58,2096.2
0.00198,0.86,1902.4
0.03564,0.6,2130.2
0.03564,0.62,2114.6
0.03564,0.64,2094.2
0.03564,0.66,2108.4
0.03564,0.68,2111.0
0.03564,0.7000000000000001,2097.4
0.03564,0.72,2136.4
0.03564,0.74,2101.6
0.03564,0.76,2115.2
0.03564,0.78,2105.8
0.00198,0.88,1892.2
0.03564,0.8,2112.8
0.03564,0.8200000000000001,2113.6
0.03564,0.84,2129.4
0.03564,0.86,2112.2
0.03564,0.88,2102.8
0.03564,0.9,2130.4
0.03564,0.92,2146.8
0.03564,0.9400000000000001,2110.8
0.03564,0.96,2117.0
0.03564,0.98,2125.6
0.00198,0.9,1879.0
0.03762,0.0,2133.6
0.03762,0.02,2124.4
0.03762,0.04,2102.2
0.03762,0.06,2120.4
0.03762,0.08,2124.8
0.03762,0.1,2121.6
0.03762,0.12,2121.8
0.03762,0.14,2119.4
0.03762,0.16,2130.2
0.03762,0.18,2097.8
0.00198,0.92,1898.6
0.03762,0.2,2118.6
0.03762,0.22,2125.8
0.03762,0.24,2125.0
0.03762,0.26,2147.2
0.03762,0.28,2110.8
0.03762,0.3,2132.8
0.03762,0.32,2113.4
0.03762,0.34,2132.6
0.03762,0.36,2109.4
0.03762,0.38,2107.4
0.00198,0.9400000000000001,1875.6
0.03762,0.4,2110.0
0.03762,0.42,2122.4
0.03762,0.44,2116.8
0.03762,0.46,2115.6
0.03762,0.48,2109.2
0.03762,0.5,2105.2
0.03762,0.52,2127.6
0.03762,0.54,2142.2
0.03762,0.56,2126.0
0.03762,0.58,2123.4
0.00198,0.96,1891.6
0.03762,0.6,2118.4
0.03762,0.62,2097.2
0.03762,0.64,2135.2
0.03762,0.66,2116.0
0.03762,0.68,2109.6
0.03762,0.7000000000000001,2109.8
0.03762,0.72,2124.6
0.03762,0.74,2100.0
0.03762,0.76,2130.4
0.03762,0.78,2135.4
0.00198,0.98,1883.0
0.03762,0.8,2120.2
0.03762,0.8200000000000001,2125.4
0.03762,0.84,2108.2
0.03762,0.86,2104.2
0.03762,0.88,2118.4
0.03762,0.9,2115.0
0.03762,0.92,2136.0
0.03762,0.9400000000000001,2099.6
0.03762,0.96,2124.0
0.03762,0.98,2131.6
