kt,k1,k2,k3,k4,k5,o1,o2,o3,o4,o5,o6,o7,o8,o9
3.5,0.560152,0.751459,0.883061,0.790717,0.268775,12.389,11.9954,2.452,130.761,128.207,6.95829,116.771,23.6379,22.8903
3.5,0.561666,0.243499,0.871167,0.50312,0.782102,7.7008,11.028,8.1076,54.0269,103.902,62.3013,65.4013,49.91,70.836
3.5,0.744878,0.321979,0.421849,0.766743,0.258713,12.726,11.9918,2.1186,139.276,124.588,5.8441,119.568,21.433,20.4073
3.5,0.215383,0.640341,0.5567,0.669065,0.0545318,14.2156,11.4338,1.187,171.388,111.553,2.77819,125.885,15.3734,12.1437
3.5,0.798842,0.237893,0.00327073,0.1568,0.656404,16.3496,5.6368,4.85,193.96,41.5116,33.1033,68.7757,61.2769,31.9219
3.5,0.364169,0.58447,0.951747,0.958998,0.875314,11.661,9.1426,6.0328,117.528,75.3097,34.9879,83.0325,55.527,43.7895
3.5,0.0416167,0.46904,0.0655341,0.237681,0.550603,17.234,1.5778,8.0246,227.666,3.38582,79.3767,18.9512,111.766,10.3305
3.5,0.70981,0.767792,0.0571118,0.597733,0.038438,23.6952,2.9012,0.24,455.723,10.3935,0.318864,56.6162,5.64288,0.785469
3.5,0.939747,0.0260361,0.21756,0.226128,0.135926,5.9814,18.6096,2.2454,31.2585,317.375,6.80134,73.3534,8.71571,36.4755
3.5,0.224737,0.0909085,0.580972,0.58123,0.37898,8.2786,12.5396,6.0182,65.1504,132.008,34.4112,82.1285,39.9965,58.3522
3.5,0.180634,0.453925,0.571712,0.0408855,0.900285,5.2518,4.5334,17.0512,22.5937,19.0627,275.805,15.7804,61.605,60.1459
3.5,0.254654,0.191818,0.522806,0.988793,0.295572,10.9488,12.817,3.0706,107.057,137.495,11.0666,109.303,27.5927,31.5566
3.5,0.115664,0.282804,0.476786,0.229031,0.293602,9.0736,8.9202,8.8426,68.201,65.5757,86.2135,57.8939,65.5989,62.7742
3.5,0.966881,0.144836,0.606467,0.098642,0.272326,4.9006,17.4354,4.5004,22.516,262.364,20.2613,65.3165,16.5288,61.8461
3.5,0.108303,0.170358,0.660869,0.988008,0.452433,10.3784,11.648,4.81,98.3937,117.466,21.8275,96.5821,38.6094,42.227
3.5,0.117573,0.725762,0.0587185,0.424107,0.0584625,22.187,2.4726,2.1768,383.413,7.7604,10.5048,43.5569,46.2646,5.60136
3.5,0.548223,0.0827879,0.919109,0.931241,0.295612,5.4348,17.872,3.5296,29.1176,268.869,13.0453,76.974,15.0079,48.7641
3.5,0.695578,0.205686,0.265238,0.262092,0.211164,11.0732,12.6362,3.127,99.3901,144.618,12.2345,106.451,27.3526,34.3367
3.5,0.962709,0.8799,0.75156,0.505499,0.0604311,14.2556,12.0216,0.5592,173.929,125.321,0.775851,134.993,6.08449,5.17136
3.5,0.0937228,0.702137,0.864469,0.313381,0.257939,10.1374,9.5104,7.1886,87.1532,75.4798,57.5353,71.4552,59.8307,54.8921
3.5,0.162628,0.292976,0.218771,0.207383,0.996737,12.064,3.4916,11.2808,115.235,12.8961,128.085,30.6105,105.163,32.3804
3.5,0.35051,0.741101,0.0939656,0.530129,0.654291,21.8268,2.3602,2.6494,380.442,7.00546,10.1849,41.2818,50.3325,5.83125
3.5,0.490542,0.477124,0.308218,0.714303,0.666985,17.0336,6.1654,3.6374,246.563,35.9508,13.9523,82.1315,48.3793,17.5181
3.5,0.0429096,0.701907,0.666326,0.116214,0.21421,8.974,6.8414,11.021,59.9737,37.3225,167.507,39.3555,71.5789,52.9259
3.5,0.495662,0.0874418,0.570607,0.188624,0.210266,4.6868,16.761,5.3886,21.8307,234.017,30.1528,60.0886,20.1271,73.0463
3.5,0.731164,0.658418,0.823088,0.735738,0.352436,12.002,11.9112,2.9232,124.755,123.022,9.77046,112.17,27.7801,27.5381
3.5,0.769641,0.57743,0.724693,0.660927,0.00033181,11.8426,14.914,0.0798,118.548,193.406,0.0918503,138.019,0.963953,1.25571
3.5,0.129681,0.240536,0.0520929,0.893654,0.630417,22.7968,2.07,1.9696,426.924,5.63863,5.59219,36.789,36.8454,3.55004
3.5,0.228106,0.521653,0.740144,0.827915,0.334524,12.0176,11.1534,3.6654,126.569,106.39,14.7144,104.072,35.7466,32.607
3.5,0.0293319,0.143194,0.289492,0.279567,0.662964,11.1998,4.4248,11.2118,104.79,17.7247,124.106,34.9573,100.313,37.6822
3.5,0.497894,0.160948,0.849346,0.097224,0.30461,3.8384,15.0494,7.9486,15.487,187.193,61.409,44.0716,24.5802,95.5659
3.5,0.375349,0.823119,0.252409,0.152161,0.613683,15.491,4.5468,6.7986,183.636,22.133,53.4975,53.9375,84.416,28.2752
3.5,0.472842,0.929107,0.156269,0.179773,0.920375,17.8904,3.098,5.848,252.448,11.1414,40.0025,42.4774,85.5136,16.475
3.5,0.128737,0.808228,0.995554,0.102553,0.178194,8.3232,9.3588,9.1544,54.9749,67.2583,113.773,52.0142,60.1333,66.1112
3.5,0.667896,0.587979,0.328167,0.955125,0.522056,17.863,6.7512,2.2222,266.952,43.8137,5.89801,96.0563,30.2887,11.585
3.5,0.278062,0.703594,0.662947,0.958738,0.00252256,13.8698,12.7772,0.1894,164.816,140.684,0.232374,138.828,2.38914,2.17843
3.5,0.818805,0.480888,0.60567,0.764927,0.979618,13.2222,8.3588,5.2554,150.056,63.84,26.7379,87.0463,54.2119,34.6867
3.5,0.491012,0.955498,0.534434,0.835478,0.214645,17.082,8.2832,1.4712,244.796,62.4075,3.18341,111.363,19.9347,9.77131
3.5,0.522613,0.801748,0.338702,0.558503,0.621846,17.778,5.5772,3.4812,264.398,29.4339,13.672,76.6191,50.1957,15.6954
3.5,0.605186,0.154517,0.843114,0.946977,0.166705,6.003,18.8198,2.0136,36.1554,292.797,5.02602,90.6363,9.64109,28.9956
3.5,0.856096,0.203897,0.265058,0.523993,0.627761,13.5006,9.0476,4.2882,151.139,77.9949,18.7037,96.1874,44.5148,31.641
3.5,0.15433,0.497427,0.4765,0.0877372,0.35448,8.8484,6.8742,11.1138,60.5799,39.7655,142.036,41.0205,73.5088,60.5418
3.5,0.739791,0.772196,0.305991,0.853728,0.589392,19.1442,5.505,2.1872,311.299,28.7977,5.80252,81.8756,32.3111,9.12569
3.5,0.57062,0.832164,0.630068,0.0360379,0.649534,10.27,7.7294,8.837,83.8047,54.6515,80.7006,58.1623,70.7984,57.723
3.5,0.221461,0.3263,0.497874,0.114297,0.40187,7.669,8.488,10.6794,48.0378,60.7472,120.277,45.6687,63.1141,72.9484
3.5,0.341475,0.155168,0.158843,0.8534,0.788723,18.7196,4.665,3.4518,291.24,21.6019,13.7688,67.478,52.2503,13.2282
3.5,0.932262,0.0208895,0.568946,0.995231,0.0447132,3.3028,23.0132,0.5204,12.4868,438.355,0.752134,59.3317,1.4017,9.73188
3.5,0.428933,0.647641,0.768521,0.49641,0.839697,11.4326,8.004,7.3998,111.559,58.9666,51.4963,71.8888,66.1835,47.1786
3.5,0.015885,0.0341942,0.929225,0.635213,0.469442,6.4136,11.8238,8.599,39.6129,121.312,65.3313,60.7312,43.5598,78.8431
3.5,0.356646,0.968477,0.773393,0.879086,0.129685,14.8786,10.7226,1.2352,186.932,102.073,2.47998,124.922,14.8255,10.7714
3.5,0.338917,0.469525,0.199184,0.597934,0.874828,18.5794,3.9466,4.3104,280.704,17.2608,20.4141,58.5058,64.1432,14.4235
3.5,0.182634,0.658559,0.317291,0.464378,0.744028,16.337,4.4622,6.0372,218.171,20.3558,37.6125,56.4433,79.5322,22.217
3.5,0.803198,0.215318,0.757056,0.465076,0.365041,7.155,15.3012,4.3802,47.4053,199.796,19.3531,85.9955,24.47,52.5192
3.5,0.351696,0.911491,0.938247,0.509948,0.657694,11.8028,8.4308,6.6028,119.539,66.114,40.6548,78.3902,60.5252,44.1926
3.5,0.993819,0.896733,0.707546,0.75923,0.319099,14.8198,10.1406,1.876,190.247,87.5964,5.00122,116.045,23.4165,15.3785
3.5,0.283731,0.402959,0.288399,0.535736,0.614527,15.912,5.9224,5.002,210.49,33.3274,26.4625,72.7205,64.1784,24.2232
3.5,0.428945,0.504226,0.0145636,0.91794,0.429698,24.5148,1.5046,0.817,491.933,3.67671,1.41219,30.5215,16.0512,1.17858
3.5,0.609565,0.166153,0.454077,0.459205,0.778675,10.2756,9.4928,7.068,89.0146,81.1102,48.6771,74.952,57.1507,54.7584
3.5,0.829661,0.834632,0.566388,0.0329045,0.306003,13.4268,9.5686,3.841,148.132,82.1329,17.5492,98.9375,42.0635,31.3539
3.5,0.434329,0.820124,0.976478,0.18122,0.786287,8.514,7.9672,10.3552,61.4017,57.0991,100.808,51.4558,68.8534,66.2985
3.5,0.436952,0.769474,0.814636,0.139792,0.920295,8.4534,7.054,11.329,61.3033,45.3326,118.051,45.268,74.8218,63.829
3.5,0.772145,0.434011,0.377449,0.57281,0.491669,14.5492,8.876,3.4112,178.301,70.8792,13.4212,100.071,40.1712,24.7191
3.5,0.137286,0.862576,0.483425,0.632406,0.840155,16.0096,4.9918,5.835,213.257,23.9121,34.7955,61.1315,75.8049,23.3433
3.5,0.859103,0.218224,0.127627,0.824233,0.918482,19.2594,4.7294,2.8476,308.127,22.331,9.87035,70.7177,44.3242,11.056
3.5,0.576737,0.0626356,0.671446,0.307238,0.800129,5.585,11.2086,10.0428,29.8395,108.184,91.3208,48.4263,44.3612,88.8026
3.5,0.314128,0.0838618,0.311776,0.899758,0.551711,13.8392,8.8628,4.1344,167.44,71.3062,16.3632,98.2352,42.8184,27.6538
3.5,0.629919,0.178664,0.135305,0.325462,0.0687358,13.248,12.2948,1.2936,140.937,144.42,3.0284,122.989,13.95,15.1299
3.5,0.99208,0.154104,0.158898,0.555453,0.675219,15.1484,8.008,3.68,183.297,64.2452,15.5523,95.3915,43.495,25.8285
3.5,0.943726,0.658024,0.221619,0.446272,0.0566574,19.1916,7.2474,0.3974,304.03,49.7297,0.546383,109.944,6.57537,2.5896
3.5,0.914479,0.244228,0.394935,0.784743,0.808797,13.5768,8.9812,4.2784,159.231,71.52,18.8271,95.4115,45.7878,30.2737
3.5,0.780707,0.621954,0.210663,0.609058,0.208593,19.2662,6.4566,1.1136,303.48,40.9583,2.23874,99.2215,17.4434,6.25878
3.5,0.582276,0.643636,0.310075,0.0253159,0.293139,13.8776,7.9814,4.9774,145.096,63.671,31.6828,83.1149,54.9366,37.9854
3.5,0.687622,0.547476,0.536814,0.346154,0.167179,12.8862,11.7652,2.185,138.062,121.964,6.65331,117.288,23.5118,22.1229
3.5,0.954152,0.37171,0.0749965,0.479414,0.51573,19.6216,5.0068,2.208,300.869,29.1134,7.16217,80.8785,35.8977,10.9138
3.5,0.827062,0.947819,0.00636868,0.604189,0.762112,25.2498,0.7794,0.8072,512.597,1.50544,1.67476,18.1347,19.4362,0.802429
3.5,0.826631,0.109023,0.558181,0.329778,0.34692,6.0672,15.9848,4.7844,34.5444,218.852,22.5552,75.3711,22.3824,60.5328
3.5,0.0856697,0.072427,0.517328,0.00351946,0.272671,2.1182,8.4982,16.22,5.08765,55.2458,302.312,10.2086,14.1924,90.5385
3.5,0.172356,0.0894131,0.314153,0.230149,0.152581,8.0514,12.5382,6.2468,56.8733,124.199,52.8209,69.5592,45.0121,64.7443
3.5,0.819399,0.324031,0.830385,0.126686,0.317364,6.539,15.0684,5.229,39.2079,189.989,28.8107,75.5802,27.6939,63.9841
3.5,0.218893,0.00139708,0.114412,0.51884,0.777657,16.453,4.4788,5.9046,229.601,20.3644,35.2241,56.5184,75.4087,21.74
3.5,0.311258,0.292759,0.146279,0.346144,0.779111,16.1056,4.327,6.4038,208.646,19.1415,44.6665,53.1543,83.1758,23.7051
3.5,0.917091,0.37375,0.618193,0.160638,0.965246,8.1322,9.8066,8.8976,58.4604,85.0674,72.9269,61.6923,56.5496,69.7928
3.5,0.894639,0.697978,0.759119,0.670955,0.34637,12.752,11.4984,2.586,143.556,110.941,8.37148,113.862,27.2742,23.6909
3.5,0.218228,0.793951,0.164354,0.00883843,0.71622,11.7536,3.0488,12.034,96.9159,10.8466,181.554,23.2259,92.985,35.393
3.5,0.812341,0.594285,0.847894,0.110251,0.590625,8.5334,11.0868,7.2162,64.0113,107.545,49.5186,73.4704,48.3185,63.9356
3.5,0.122174,0.878636,0.539344,0.403577,0.747345,13.6694,5.1266,8.0404,155.47,24.2014,65.5923,51.7372,89.3988,32.4944
3.5,0.141202,0.931105,0.966287,0.331146,0.46046,10.4786,7.9606,8.3972,93.4302,55.3237,70.1911,62.4113,70.7755,53.6028
3.5,0.184584,0.590376,0.219307,0.268587,0.197303,16.4694,5.758,4.609,214.636,29.9218,31.1027,69.6881,65.6905,23.053
3.5,0.70596,0.252997,0.410601,0.595636,0.309874,11.6006,12.267,2.9688,116.269,132.268,9.95262,111.649,26.7631,28.6053
3.5,0.897501,0.122755,0.269675,0.75751,0.0540782,9.8174,16.4432,0.5758,86.2685,231.711,0.857626,124.476,4.59486,7.77236
3.5,0.798636,0.87939,0.271264,0.83684,0.470216,20.1792,5.0954,1.5618,340.325,25.3394,3.48488,80.8409,24.7149,6.13163
3.5,0.359491,0.968202,0.863934,0.893933,0.629513,14.0272,8.532,4.2772,166.86,68.0938,18.078,95.3028,45.9999,28.4436
3.5,0.793627,0.291524,0.0956252,0.427172,0.805205,18.0706,4.9294,3.8364,255.128,27.4323,18.3205,71.291,56.5125,18.0183
3.5,0.354861,0.416955,0.73641,0.475713,0.144511,9.8798,14.0996,2.857,85.0948,167.258,10.3254,107.661,23.6881,33.5738
3.5,0.424547,0.598366,0.0444278,0.0784696,0.448716,17.6286,3.6186,5.5892,220.458,18.334,48.3729,48.5645,79.2253,24.8899
3.5,0.285622,0.664978,0.459762,0.0387321,0.175347,11.3832,8.4424,7.0108,96.8733,61.6882,71.6002,66.4832,61.4816,53.2165
3.5,0.119628,0.9673,0.404705,0.0307895,0.592574,9.399,3.5248,13.9126,64.5483,11.5421,230.127,20.5295,85.3481,37.2755
3.5,0.647411,0.148612,0.378521,0.847827,0.937568,13.8506,7.894,5.0918,161.667,58.2128,25.7889,86.3998,54.9385,32.0891
3.5,0.453304,0.677555,0.992261,0.918131,0.357834,11.3922,12.2204,3.2238,112.865,129.706,11.5404,109.315,28.8998,30.9917
3.5,0.446147,0.878404,0.425589,0.2102,0.330713,15.4016,6.9666,4.4682,190.226,45.757,24.3443,81.5893,57.1746,27.3347
3.5,0.559947,0.734351,0.21155,0.882159,0.0118408,20.4032,6.3038,0.1294,353.256,35.5734,0.151486,98.4402,2.56894,0.762641
3.5,0.73153,0.0320965,0.224746,0.417678,0.367736,9.3236,13.2064,4.3064,73.0775,155.945,21.3448,91.0944,31.0733,48.9107
3.5,0.455913,0.19144,0.122387,0.060634,0.505433,10.1824,7.8992,8.7548,76.1344,63.3121,90.4352,53.4167,60.6375,67.2671
3.5,0.477662,0.996416,0.540566,0.985472,0.321833,17.2642,7.8102,1.762,254.957,54.5523,4.06697,105.241,23.7912,10.4415
3.5,0.427482,0.151288,0.852362,0.950806,0.12884,5.8634,19.1762,1.7968,32.8461,306.646,4.38479,88.5622,8.37812,27.3831
3.5,0.1878,0.509577,0.520834,0.525446,0.728918,13.1922,6.4988,7.1454,147.542,39.5683,49.0029,66.8799,74.3747,36.9509
3.5,0.324976,0.86731,0.423923,0.557148,0.0336431,17.4526,8.5004,0.8834,249.622,66.1676,2.03941,115.351,14.6239,7.37202
3.5,0.651289,0.581249,0.838737,0.542727,0.331678,10.8466,12.4624,3.5274,102.254,136.628,13.1295,106.193,29.5622,34.501
3.5,0.11484,0.541294,0.473725,0.374324,0.504194,12.653,6.4998,7.6836,134.545,38.2016,59.2465,62.0226,78.4105,39.8325
3.5,0.728119,0.83474,0.589658,0.7662,0.360366,15.5616,9.0458,2.229,200.892,74.8443,6.60828,110.289,28.0632,16.7373
3.5,0.771495,0.272561,0.236276,0.817945,0.726694,16.8204,6.7356,3.2804,237.764,43.2435,11.6841,89.6548,42.9085,17.3528
3.5,0.337359,0.395466,0.469292,0.298844,0.64566,10.9978,7.57,8.2686,102.274,51.327,66.8306,63.2545,72.3285,50.4632
3.5,0.271678,0.374028,0.767804,0.234416,0.467621,7.5754,9.8202,9.4408,49.3762,84.846,85.5184,55.6238,55.5563,75.2117
3.5,0.521652,0.388006,0.89371,0.12071,0.45553,6.2928,11.8542,8.6894,35.7286,120.71,71.8397,56.8631,42.8047,82.4552
3.5,0.231501,0.456459,0.366384,0.663419,0.825321,15.9064,5.5092,5.4208,215.478,29.7775,27.9789,69.669,66.7129,23.263
3.5,0.574599,0.521204,0.933822,0.837737,0.34782,10.359,13.2148,3.2626,92.7287,151.918,12.0156,106.658,26.5678,34.7049
3.5,0.590447,0.900833,0.0887024,0.195275,0.0379651,22.3012,3.5152,1.02,391.662,15.3384,2.94979,64.3225,22.4969,4.46739
3.5,0.793063,0.344035,0.0186398,0.518919,0.295328,21.1498,4.3356,1.351,352.523,24.5271,3.11122,76.9709,23.2129,5.9978
3.5,0.518601,0.51337,0.267509,0.140848,0.928901,12.6732,5.5354,8.6278,122.873,31.8351,77.4308,53.3326,84.3126,42.5476
3.5,0.868891,0.49837,0.159123,0.615936,0.23463,19.2102,6.446,1.1802,303.411,40.0519,2.58625,97.0549,19.5478,6.63456
3.5,0.790546,0.436225,0.725272,0.930265,0.457548,11.454,12.1484,3.234,115.285,124.294,12.2217,108.424,30.3298,31.6074
3.5,0.222401,0.374773,0.598985,0.358189,0.611219,10.021,7.9954,8.82,87.7965,57.0396,72.3869,61.6844,70.1628,55.8033
3.5,0.106052,0.420312,0.506209,0.619576,0.212752,12.9202,10.3332,3.583,146.633,89.6173,14.9153,101.997,38.8805,29.8015
3.5,0.750456,0.16091,0.964836,0.972808,0.840184,8.2098,12.5474,6.0792,63.8706,134.136,34.1786,81.7745,39.5337,58.8612
3.5,0.115109,0.472224,0.676109,0.478665,0.196164,11.0182,11.281,4.5372,105.235,106.343,23.9434,94.5982,42.0062,41.8968
3.5,0.0220278,0.028652,0.331446,0.564613,0.766145,13.2738,5.5612,8.0014,152.816,28.3523,60.9972,56.2042,84.5047,34.4705
3.5,0.100416,0.916157,0.619839,0.0644766,0.917033,6.975,3.2816,16.5798,39.067,10.1151,272.919,14.5894,81.6172,39.0051
3.5,0.136658,0.292495,0.0728633,0.939287,0.374304,21.8852,3.3566,1.5946,404.869,12.1687,3.58137,55.5843,26.1481,4.22041
3.5,0.253326,0.357732,0.414717,0.861474,0.0790583,13.2778,12.5002,1.0584,157.918,129.687,2.0358,129.435,11.7547,10.2518
3.5,0.146616,0.659088,0.917195,0.0258398,0.469762,5.2414,6.3974,15.1976,22.3712,33.9067,241.534,21.6788,53.5658,72.1115
3.5,0.198682,0.880456,0.309925,0.293849,0.369864,16.5966,4.9608,5.279,212.474,24.4478,36.086,61.8782,74.1138,23.7661
3.5,0.182799,0.257641,0.152032,0.598278,0.809144,18.5502,3.5658,4.7204,285.924,13.0891,24.3275,49.9817,71.0088,13.6011
3.5,0.616663,0.666502,0.0366465,0.857128,0.397268,24.257,1.8272,0.7522,478.753,4.89552,1.34706,36.3883,16.0547,1.32144
3.5,0.0745253,0.726688,0.547344,0.135689,0.88686,8.3714,3.5668,14.8982,56.0047,11.9023,216.954,19.8063,94.5195,39.5058
3.5,0.885332,0.584181,0.605475,0.496845,0.768059,12.6648,9.0592,5.1124,137.095,73.4352,26.353,89.2819,51.433,37.1054
3.5,0.988096,0.341378,0.602202,0.836874,0.616015,11.688,11.306,3.8424,118.87,108.801,16.394,102.795,36.5813,34.8536
3.5,0.823559,0.119498,0.706961,0.290538,0.959434,5.9616,11.2642,9.6106,31.7937,109.874,86.2554,50.6869,44.5602,87.0535
3.5,0.806071,0.547443,0.102272,0.892641,0.319294,21.874,4.076,0.8864,393.602,17.9138,1.519,71.2096,15.5652,2.96963
3.5,0.563584,0.828111,0.259311,0.854432,0.482254,20.1624,4.8734,1.8006,338.659,22.948,4.70778,76.0552,29.9004,7.14919
3.5,0.599568,0.699448,0.869038,0.356103,0.0563297,11.5304,14.0902,1.2158,112.972,170.687,2.74778,125.956,12.2192,14.8831
3.5,0.970942,0.0932674,0.361631,0.464524,0.224622,7.9146,16.3226,2.5992,54.691,231.969,7.94455,98.8397,15.6981,34.4218
3.5,0.946943,0.41498,0.329799,0.138623,0.487573,12.4222,9.7442,4.67,125.843,88.7097,22.9841,93.9222,45.2918,38.2796
3.5,0.583661,0.556715,0.596124,0.128367,0.328886,10.5702,10.786,5.4802,93.7502,100.307,33.6063,85.2425,47.4787,49.7093
3.5,0.313253,0.755591,0.612745,0.954119,0.188163,15.0354,10.1892,1.6118,193.777,91.2333,3.62743,120.7,18.7109,12.532
3.5,0.944819,0.224427,0.155166,0.722112,0.00117771,14.5276,12.2636,0.0452,175.202,138.793,0.0527675,137.685,0.831519,0.72143
3.5,0.415156,0.675041,0.104233,0.701707,0.735565,22.2532,2.406,2.1772,406.799,6.73131,6.57031,40.8252,40.9657,4.42094
3.5,0.255765,0.790412,0.513365,0.742738,0.532969,16.0182,6.8938,3.9244,215.52,43.7393,16.598,86.3064,50.3162,21.7107
3.5,0.432834,0.69398,0.951251,0.623803,0.371784,11.043,11.6184,4.175,106.641,118.57,17.6583,101.106,36.0303,37.6909
3.5,0.255504,0.417782,0.622477,0.983554,0.800807,13.5906,8.0432,5.2026,159.109,59.9345,25.2326,87.4144,54.4582,32.2515
3.5,0.374568,0.920985,0.959544,0.982227,0.909391,13.3178,8.0578,5.4608,154.783,57.7748,28.6766,84.4227,57.213,34.009
3.5,0.038457,0.571293,0.40019,0.415131,0.0653514,14.682,8.7362,3.4182,176.192,61.1496,22.4342,91.1671,49.1074,26.0997
3.5,0.841664,0.363942,0.967714,0.619488,0.40749,8.1224,14.6516,4.0624,60.6419,181.1,17.3576,93.5281,26.3878,46.7961
3.5,0.57604,0.416648,0.633859,0.253236,0.57939,9.327,10.14,7.3694,71.8196,90.8654,55.3436,71.0174,54.1708,62.0595
3.5,0.75524,0.851928,0.432277,0.698793,0.890167,17.0996,5.9362,3.8006,249.104,32.593,15.005,79.2576,51.2157,17.438
3.5,0.318107,0.0876727,0.314071,0.24404,0.845092,9.2372,6.8286,10.7706,68.4174,41.684,117.244,44.9158,77.4559,60.2175
3.5,0.641184,0.980491,0.481738,0.409854,0.648611,16.0558,6.5092,4.2714,209.755,40.7857,20.3994,82.062,55.3665,23.3637
3.5,0.436025,0.437417,0.56881,0.302026,0.767792,10.3576,7.9034,8.5754,91.1055,55.8628,70.7961,62.4298,70.6328,54.3172
3.5,0.934436,0.988827,0.968574,0.699726,0.481242,13.0476,10.6556,3.1332,141.149,104.276,10.9613,109.287,31.805,26.9765
3.5,0.348897,0.373226,0.0416798,0.324748,0.603025,19.304,3.0472,4.4852,295.76,11.4421,24.6287,46.4691,70.8727,13.0051
3.5,0.541219,0.625501,0.637627,0.607913,0.839928,13.0916,7.8932,5.8516,147.795,56.4407,33.1022,80.8309,60.6067,36.1556
3.5,0.0582509,0.601244,0.983401,0.502443,0.810438,9.5196,6.9936,10.3232,77.756,45.3186,97.1634,51.2566,77.0015,57.885
3.5,0.322678,0.749538,0.923977,0.480889,0.373022,11.0708,10.5684,5.1972,108.298,96.527,26.9209,91.3406,45.8002,43.2482
3.5,0.908815,0.0778184,0.263311,0.0399859,0.00607008,5.8756,20.396,0.5648,27.4516,380.958,1.19684,75.9032,2.43635,13.1192
3.5,0.112337,0.173337,0.290034,0.489053,0.287586,12.9126,8.8214,5.1024,147.05,64.4676,29.2238,84.138,56.23,35.5234
3.5,0.606248,0.397573,0.00803842,0.412901,0.175948,21.504,4.0698,1.2626,360.807,22.1486,3.23469,73.5233,23.7072,5.93626
3.5,0.185303,0.229949,0.857281,0.116664,0.260255,4.632,11.7828,10.4216,19.1736,110.94,116.707,37.8602,37.6029,97.3888
3.5,0.0476804,0.75755,0.910715,0.929318,0.296193,12.58,10.8276,3.4288,135.719,103.391,12.8463,106.347,34.1743,29.7629
3.5,0.328336,0.527377,0.362831,0.153394,0.467754,11.9436,6.9818,7.911,112.346,44.8992,68.776,61.3628,74.5759,47.3128
3.5,0.516896,0.646777,0.835531,0.012551,0.880831,6.233,7.7844,12.819,35.205,53.5966,149.094,36.1187,61.9322,79.2634
3.5,0.895143,0.245705,0.750447,0.454881,0.288237,7.3526,16.0196,3.4642,50.0311,215.526,13.1109,92.3612,20.3284,44.2385
3.5,0.677037,0.989864,0.191645,0.743472,0.137465,21.9702,4.3324,0.5338,400.528,19.1273,0.785415,75.0355,9.15014,1.85594
3.5,0.598108,0.347789,0.109146,0.7741,0.00295033,18.5922,8.1268,0.1174,290.704,61.6298,0.138445,116.695,2.38175,0.948703
3.5,0.982786,0.481211,0.101182,0.725113,0.933094,21.3546,3.3724,2.1094,374.524,12.5654,5.99103,56.7569,36.9208,6.04427
3.5,0.119464,0.627801,0.451865,0.153878,0.936406,9.5348,3.7666,13.535,71.2362,14.279,179.936,25.0702,97.6808,40.7856
3.5,0.407371,0.905411,0.0519445,0.370888,0.269177,22.9788,2.058,1.7996,412.538,6.18667,6.70318,39.0132,40.1216,4.41351
3.5,0.0423478,0.245286,0.538205,0.539633,0.185203,10.2088,11.9918,4.6358,91.9728,119.802,24.5713,93.0475,40.0008,45.0408
3.5,0.53786,0.90244,0.666907,0.484494,0.668002,13.9776,7.643,5.2158,165.971,52.7721,27.5475,82.8872,58.4399,31.7894
3.5,0.412339,0.58078,0.658977,0.390252,0.701299,11.2876,8.1546,7.3942,108.443,61.2594,51.6823,71.9205,65.3947,48.2543
3.5,0.467927,0.827945,0.986692,0.353847,0.217593,11.2458,11.9646,3.626,109.728,120.224,15.7733,103.354,34.1005,35.9453
3.5,0.808092,0.657652,0.60773,0.304642,0.320493,12.8308,10.7042,3.3014,136.428,101.075,13.4881,105.563,35.1626,30.0412
3.5,0.116122,0.6564,0.545749,0.946562,0.864327,15.8152,6.0094,5.0118,212.837,33.6072,25.2007,73.6369,63.336,23.4666
3.5,0.849125,0.795119,0.960036,0.0744586,0.966387,8.1614,9.1476,9.5274,59.3992,73.5797,83.6136,57.6465,61.2585,69.0608
3.5,0.644097,0.0989271,0.508486,0.605999,0.206954,7.2358,16.772,2.8286,49.7646,234.685,9.51513,94.9442,16.4525,37.8831
3.5,0.552494,0.38065,0.77556,0.180964,0.677245,7.1378,10.1846,9.514,46.0456,94.8739,79.917,57.1624,51.9618,76.7197
3.5,0.843542,0.968752,0.950894,0.353708,0.927509,11.3134,8.7724,6.7506,108.982,69.971,43.7071,77.4176,59.9648,47.5495
3.5,0.336897,0.097903,0.965026,0.214459,0.84832,4.0278,9.009,13.7996,16.3835,69.1764,170.588,27.3944,43.8937,96.9
3.5,0.876907,0.608575,0.583264,0.047537,0.148557,12.1928,12.2632,2.3804,125.99,128.615,8.15533,114.497,24.9136,25.4718
3.5,0.787004,0.0949138,0.317917,0.18232,0.598353,7.457,11.9352,7.4442,45.6209,128.946,56.5714,64.2703,41.029,75.3939
3.5,0.435954,0.139053,0.363685,0.350388,0.391251,9.5892,11.2756,5.9716,82.3469,106.755,37.193,82.1482,46.6451,54.3215
3.5,0.420912,0.723092,0.588649,0.350521,0.327398,13.2838,9.1806,4.372,146.675,73.8504,21.8876,93.0768,48.3129,33.6659
3.5,0.787043,0.263032,0.217129,0.780372,0.902889,17.3614,5.8846,3.5904,255.233,33.5244,13.2393,81.4426,47.5939,16.227
3.5,0.627755,0.971362,0.968094,0.362055,0.699694,11.315,9.0508,6.4706,113.61,73.6566,38.3332,81.0708,57.1956,45.1957
3.5,0.300702,0.949261,0.884854,0.568138,0.189843,13.138,10.8902,2.8082,149.238,99.7121,10.3291,109.878,31.3739,25.371
