kt,k1,k2,k3,k4,k5,o1,o2,o3,o4,o5,o6,o7,o8,o9
3,0.8,0.2,1,0.8,0.2,5.596,17.208,2.154,22.1731,192.622,4.856,52.6012,6.8419,21.8356
3,0.8,0.2,1,0.8,0.4,6.162,15.012,3.784,30.2643,139.158,11.841,54.4469,14.5521,31.4735
3,0.8,0.2,1,0.8,0.6,6.69,13.34,4.928,31.8336,114.782,20.4998,50.3741,18.6329,38.5396
3,0.8,0.2,1,0.8,0.8,7.098,11.886,5.974,35.8441,96.4699,24.8751,48.9831,23.8202,39.7064
3,0.8,0.2,1,0.8,1,7.63,10.742,6.586,40.7346,82.5766,28.5677,47.8663,27.5379,39.7607
3,0.8,0.2,1,1,0.2,5.68,17.332,1.946,23.4365,198.599,3.68646,56.7477,5.15102,16.3446
3,0.8,0.2,1,1,0.4,6.432,15.146,3.38,29.3761,147.319,9.97555,55.7825,12.2724,29.7139
3,0.8,0.2,1,1,0.6,6.99,13.37,4.598,37.0199,112.121,16.9222,53.7572,19.7515,34.5639
3,0.8,0.2,1,1,0.8,7.796,11.996,5.166,41.6858,93.5751,21.4774,52.7126,24.5209,35.5017
3,0.8,0.2,1,1,1,8.246,10.694,6.018,49.4484,76.1366,25.0558,51.5664,28.5046,35.7129
3,0.8,0.4,0.2,0.2,0.2,13.918,8.888,2.152,119.967,57.9514,4.93477,70.4237,17.0245,12.2295
3,0.8,0.4,0.2,0.2,0.4,13.254,7.944,3.76,109.256,46.55,12.9002,59.0022,28.7384,19.0106
3,0.8,0.4,0.2,0.2,0.6,13.138,6.92,4.9,104.175,36.4786,22.0982,49.8628,37.4046,22.4609
3,0.8,0.4,0.2,0.2,0.8,12.878,6.342,5.738,99.7787,31.7646,28.4863,45.4967,41.9038,23.689
3,0.8,0.4,0.2,0.2,1,12.622,5.848,6.488,92.6965,27.3957,36.07,39.6098,47.6878,25.7256
3,0.8,0.4,0.2,0.4,0.2,14.702,8.576,1.68,132.618,53.9882,3.69299,71.9275,14.688,9.339
3,0.8,0.4,0.2,0.4,0.4,14.846,7.22,2.892,139.365,37.7631,7.79994,61.4548,24.5364,12.6491
3,0.8,0.4,0.2,0.4,0.6,14.864,6.36,3.734,138.286,30.6357,12.7247,53.8827,31.6131,14.7853
3,0.8,0.4,0.2,0.4,0.8,14.69,5.758,4.51,131.886,24.7169,18.7113,48.019,38.9039,16.5245
3,0.8,0.4,0.2,0.4,1,14.882,5.24,4.836,132.04,24.6798,18.931,46.9322,39.692,16.6547
3,0.8,0.4,0.2,0.6,0.2,15.54,8.046,1.372,149.399,46.9378,2.61885,71.2416,13.1294,7.2554
3,0.8,0.4,0.2,0.6,0.4,15.654,6.944,2.36,153.954,34.9227,6.23888,60.7962,22.209,10.5412
3,0.8,0.4,0.2,0.6,0.6,15.782,6.184,2.992,149.289,30.0863,9.14222,55.9741,28.4492,12.4223
3,0.8,0.4,0.2,0.6,0.8,16.162,5.294,3.502,157.924,22.6208,11.8056,49.1386,33.5738,12.2168
3,0.8,0.4,0.2,0.6,1,16.258,4.854,3.846,157.759,20.6059,13.8139,47.4886,35.4827,12.0436
3,0.8,0.4,0.2,0.8,0.2,15.94,7.908,1.11,160.549,44.7651,2.07806,71.754,10.5096,5.14441
3,0.8,0.4,0.2,0.8,0.4,16.4,6.734,1.824,169.122,34.0233,3.80463,62.1226,17.9784,7.52824
3,0.8,0.4,0.2,0.8,0.6,16.878,5.654,2.426,175.787,27.2408,5.62778,57.2262,21.6894,7.86112
3,0.8,0.4,0.2,0.8,0.8,17.2,5.066,2.692,188.176,19.8173,6.60635,50.4437,25.6729,7.6877
3,0.8,0.4,0.2,0.8,1,17.23,4.56,3.168,179.973,17.0244,10.4126,45.7046,32.2198,9.47487
3,0.8,0.4,0.2,1,0.2,16.56,7.486,0.912,173.089,40.4547,1.38703,70.9377,8.69066,4.01079
3,0.8,0.4,0.2,1,0.4,17.008,6.408,1.542,178.525,30.9033,3.11446,63.0709,15.7592,6.00287
3,0.8,0.4,0.2,1,0.6,17.424,5.468,2.066,185.239,24.2896,4.45455,55.2561,21.6152,7.2416
3,0.8,0.4,0.2,1,0.8,17.746,4.92,2.292,194.414,19.8774,5.47769,50.9416,23.5172,6.76088
3,0.8,0.4,0.2,1,1,18.04,4.216,2.702,203.854,13.5364,8.02124,40.5966,30.8095,6.99235
3,0.8,0.4,0.4,0.2,0.2,10.86,11.34,2.758,76.1407,84.2008,8.30404,69.3062,18.421,19.0544
3,0.8,0.4,0.4,0.2,0.4,10.672,9.846,4.44,69.6678,69.1205,16.788,59.5305,26.9983,26.7873
3,0.8,0.4,0.4,0.2,0.6,10.366,8.946,5.646,72.457,55.3618,24.682,52.13,33.0396,29.6843
3,0.8,0.4,0.4,0.2,0.8,10.078,7.872,7.008,63.4709,41.8593,41.2625,43.3527,40.7509,33.7044
3,0.8,0.4,0.4,0.2,1,9.974,7.432,7.552,62.5785,38.0375,45.1015,40.1555,44.1887,33.9013
3,0.8,0.4,0.4,0.4,0.2,11.986,10.94,2.032,95.8214,79.5956,4.30759,74.6224,14.0906,12.529
3,0.8,0.4,0.4,0.4,0.4,11.844,9.564,3.55,86.2482,63.2724,11.9995,63.8858,24.9497,21.5088
3,0.8,0.4,0.4,0.4,0.6,11.914,8.64,4.404,85.1208,54.2108,17.3595,58.5582,29.8545,24.3461
3,0.8,0.4,0.4,0.4,0.8,11.612,7.974,5.372,83.8732,46.1737,23.6409,52.5109,35.4973,26.2522
3,0.8,0.4,0.4,0.4,1,11.68,7.044,6.234,78.5186,39.449,31.9031,45.7937,41.2554,29.1199
3,0.8,0.4,0.4,0.6,0.2,12.506,10.726,1.726,102.571,77.2134,3.34962,76.5397,12.5698,10.4278
3,0.8,0.4,0.4,0.6,0.4,12.652,9.43,2.876,102.524,61.9891,7.31525,68.9115,20.3175,15.9612
3,0.8,0.4,0.4,0.6,0.6,12.758,8.438,3.762,100.316,49.5974,13.5324,60.8677,28.9022,19.6115
3,0.8,0.4,0.4,0.6,0.8,13.074,7.39,4.494,107.716,40.1783,17.3447,55.2376,33.9594,19.2879
3,0.8,0.4,0.4,0.6,1,13.204,6.658,5.096,107.553,33.2676,21.2132,50.2382,39.6858,20.1632
3,0.8,0.4,0.4,0.8,0.2,12.92,10.63,1.408,106.815,79.5402,2.14984,79.81,9.28922,7.75246
3,0.8,0.4,0.4,0.8,0.4,13.42,9.218,2.32,114.545,59.8662,5.36433,71.3051,17.4124,12.4992
3,0.8,0.4,0.4,0.8,0.6,13.568,8.182,3.208,114.009,49.7484,9.09893,64.0427,24.593,16.0402
3,0.8,0.4,0.4,0.8,0.8,13.898,7.284,3.776,114.116,40.336,13.565,57.6743,31.3799,18.0417
3,0.8,0.4,0.4,0.8,1,13.986,6.688,4.284,122.266,32.8564,15.2418,53.0778,35.2224,17.6219
3,0.8,0.4,0.4,1,0.2,13.012,10.7,1.246,107.539,78.3868,2.16181,79.9355,9.31768,7.80741
3,0.8,0.4,0.4,1,0.4,13.77,9.118,2.07,118.63,59.6153,4.49409,73.424,15.5211,10.7893
3,0.8,0.4,0.4,1,0.6,14.15,8.046,2.762,126.545,45.0299,6.99134,66.1714,22.7492,12.9007
3,0.8,0.4,0.4,1,0.8,14.498,7.19,3.27,132.856,39.5129,8.36984,62.1316,25.4645,13.139
3,0.8,0.4,0.4,1,1,14.804,6.48,3.674,133.697,32.4224,12.2282,55.3708,31.7737,14.7861
3,0.8,0.4,0.6,0.2,0.2,9.192,12.8,2.966,51.0853,113.98,8.65816,64.5976,14.9043,24.7407
3,0.8,0.4,0.6,0.2,0.4,8.848,11.326,4.784,53.4197,84.7091,18.2819,56.6529,24.42,31.8261
3,0.8,0.4,0.6,0.2,0.6,8.27,10.306,6.382,45.6965,73.5074,30.1844,49.1216,28.564,38.7246
3,0.8,0.4,0.6,0.2,0.8,8.26,9.214,7.484,41.4313,63.0864,41.3524,42.3511,33.2386,42.5796
3,0.8,0.4,0.6,0.2,1,7.904,8.574,8.48,38.9367,53.9364,50.9435,38.1033,37.1484,43.9444
3,0.8,0.4,0.6,0.4,0.2,9.654,12.814,2.49,58.0464,112.031,6.34259,69.6529,13.4284,19.8128
3,0.8,0.4,0.6,0.4,0.4,9.918,11.248,3.792,63.8189,82.8923,13.111,62.7338,22.4899,25.9695
3,0.8,0.4,0.6,0.4,0.6,9.778,10.104,5.076,59.8765,71.893,20.6034,56.1193,27.7223,31.0762
3,0.8,0.4,0.6,0.4,0.8,9.774,9.072,6.112,64.2915,57.2333,26.7049,51.7919,33.1216,32.0761
3,0.8,0.4,0.6,0.4,1,9.788,8.28,6.89,61.987,48.6068,34.6432,46.5665,37.7622,34.1571
3,0.8,0.4,0.6,0.6,0.2,10.43,12.718,1.81,66.2937,111.293,4.20631,74.4802,11.3183,14.4092
3,0.8,0.4,0.6,0.6,0.4,10.528,11.21,3.22,71.1395,85.3967,9.25812,68.3017,18.8535,21.0519
3,0.8,0.4,0.6,0.6,0.6,10.858,9.922,4.178,74.7113,68.1161,13.9542,62.9208,25.0093,24.7835
3,0.8,0.4,0.6,0.6,0.8,10.888,8.768,5.302,79.0295,53.1164,20.9166,54.9199,32.9397,26.7135
3,0.8,0.4,0.6,0.6,1,10.866,8.104,5.988,77.483,48.5663,24.7975,52.3747,35.2489,28.0574
3,0.8,0.4,0.6,0.8,0.2,10.578,12.834,1.546,74.9739,108.423,2.77343,78.6753,8.71184,10.6319
3,0.8,0.4,0.6,0.8,0.4,10.96,11.216,2.782,76.1908,85.1557,7.55759,70.4796,17.0875,19.0853
3,0.8,0.4,0.6,0.8,0.6,11.316,9.814,3.828,85.9721,64.4403,11.9383,64.604,24.1807,21.1443
3,0.8,0.4,0.6,0.8,0.8,11.776,8.766,4.416,87.6451,52.5523,16.4799,58.3002,30.3178,24.1476
3,0.8,0.4,0.6,0.8,1,11.688,8.126,5.144,94.3153,43.93,19.6345,54.2478,34.9128,23.0039
3,0.8,0.4,0.6,1,0.2,10.666,12.818,1.474,71.0085,115.652,2.63059,78.9371,7.7398,9.78183
3,0.8,0.4,0.6,1,0.4,11.464,10.992,2.502,85.1991,80.4809,6.31062,72.4586,16.5341,16.1162
3,0.8,0.4,0.6,1,0.6,11.818,9.704,3.436,89.2273,64.4212,10.7274,65.419,23.4643,20.0331
3,0.8,0.4,0.6,1,0.8,12.382,8.73,3.846,96.8057,53.2516,12.5033,62.1815,27.7804,19.8621
3,0.8,0.4,0.6,1,1,12.462,7.976,4.52,100.682,44.0836,16.8794,56.935,32.1982,21.1488
3,0.8,0.4,0.8,0.2,0.2,7.728,14.11,3.12,40.5311,123.405,10.715,60.4007,15.4716,27.9066
3,0.8,0.4,0.8,0.2,0.4,7.288,12.404,5.266,36.995,96.0729,22.6726,51.0197,23.2759,38.9384
3,0.8,0.4,0.8,0.2,0.6,7.094,11.038,6.826,37.0312,77.227,34.3123,45.1948,28.838,42.7862
3,0.8,0.4,0.8,0.2,0.8,7.074,9.85,8.034,34.9584,63.1177,49.2153,38.0692,32.9474,46.442
3,0.8,0.4,0.8,0.2,1,6.438,9.364,9.156,29.8699,56.8131,60.4766,33.5376,34.6029,49.384
3,0.8,0.4,0.8,0.4,0.2,8.244,14.18,2.534,44.1768,131.426,7.16317,65.3468,11.8434,22.5309
3,0.8,0.4,0.8,0.4,0.4,8.404,12.428,4.126,44.0008,102.694,15.7777,56.7726,20.6083,32.487
3,0.8,0.4,0.8,0.4,0.6,8.368,10.87,5.72,47.1028,80.947,24.8994,50.7473,27.3618,36.5206
3,0.8,0.4,0.8,0.4,0.8,8.39,9.942,6.626,51.4648,65.3694,30.3428,49.2451,31.058,37.2127
3,0.8,0.4,0.8,0.4,1,8.41,9.114,7.434,48.7113,53.0231,41.1119,43.1355,37.8518,38.6939
3,0.8,0.4,0.8,0.6,0.2,8.692,14.046,2.22,54.8629,130.176,4.52465,70.6996,9.96168,15.6612
3,0.8,0.4,0.8,0.6,0.4,8.796,12.584,3.578,51.5535,101.462,11.5751,63.432,18.8155,26.5616
3,0.8,0.4,0.8,0.6,0.6,9.08,10.994,4.884,56.4665,80.5791,18.0787,57.0506,25.2959,31.1957
3,0.8,0.4,0.8,0.6,0.8,9.276,9.86,5.822,64.3445,59.7439,25.4131,52.157,32.6705,31.5261
3,0.8,0.4,0.8,0.6,1,9.368,9.07,6.52,58.9906,55.5442,30.4705,47.866,35.6399,35.0958
3,0.8,0.4,0.8,0.8,0.2,8.796,14.3,1.862,55.8902,127.048,3.75446,73.9571,9.25636,14.5445
3,0.8,0.4,0.8,0.8,0.4,9.384,12.424,3.15,60.3773,98.6976,9.60671,66.4761,17.782,22.5054
3,0.8,0.4,0.8,0.8,0.6,9.602,11.142,4.214,58.2802,85.6531,14.7257,60.5516,22.7647,28.4585
3,0.8,0.4,0.8,0.8,0.8,10.156,9.818,4.984,71.3023,63.1271,18.9657,57.3992,29.5316,27.476
3,0.8,0.4,0.8,0.8,1,10.066,9.162,5.73,66.3383,57.6711,25.1474,52.1416,33.2984,31.0859
3,0.8,0.4,0.8,1,0.2,8.964,14.368,1.626,54.6119,135.784,3.12838,73.9552,7.58972,12.7972
3,0.8,0.4,0.8,1,0.4,9.494,12.656,2.808,60.7635,102.439,7.56627,68.0961,15.9127,21.7114
3,0.8,0.4,0.8,1,0.6,10.28,10.952,3.726,69.7411,80.7752,11.6663,63.5886,22.6981,23.7263
3,0.8,0.4,0.8,1,0.8,10.456,10.21,4.292,72.6694,69.4087,15.0007,61.9782,25.1992,25.3875
3,0.8,0.4,0.8,1,1,10.724,9.206,5.028,78.9938,55.7992,19.4221,56.3035,31.5789,26.1145
3,0.8,0.4,1,0.2,0.2,6.556,15.178,3.224,32.3115,148.018,8.33449,59.4179,11.3401,26.0142
3,0.8,0.4,1,0.2,0.4,6.334,13.18,5.444,29.3091,112.14,23.0931,48.1943,20.0157,40.6233
3,0.8,0.4,1,0.2,0.6,5.912,11.928,7.118,24.2367,91.6782,38.7937,38.9937,24.4874,50.269
3,0.8,0.4,1,0.2,0.8,5.832,10.664,8.462,24.7894,74.7406,51.0907,35.8653,27.9996,51.9291
3,0.8,0.4,1,0.2,1,5.76,9.546,9.652,26.0224,62.6973,60.6522,32.5481,32.3712,51.499
3,0.8,0.4,1,0.4,0.2,6.988,15.17,2.8,36.1802,147.412,6.92585,61.6754,11.0838,23.0862
3,0.8,0.4,1,0.4,0.4,7.236,13.202,4.52,38.369,109.456,16.5627,55.2649,19.8249,33.8206
3,0.8,0.4,1,0.4,0.6,7.24,11.83,5.888,35.1567,89.8207,27.8512,47.3395,25.3035,42.0471
3,0.8,0.4,1,0.4,0.8,6.972,10.692,7.294,36.6405,74.7266,38.3082,42.3601,29.876,44.0306
3,0.8,0.4,1,0.4,1,7.158,9.746,8.054,36.2335,63.5446,46.7646,39.6114,33.272,44.9496
3,0.8,0.4,1,0.6,0.2,7.454,15.254,2.25,41.9758,149.633,4.53257,67.5438,8.42134,17.0686
3,0.8,0.4,1,0.6,0.4,7.718,13.538,3.702,42.6237,118.991,11.4962,59.2683,16.3787,28.9021
3,0.8,0.4,1,0.6,0.6,7.928,12.02,5.01,41.8906,93.7832,20.2584,53.2319,23.3013,36.605
3,0.8,0.4,1,0.6,0.8,8.086,10.614,6.258,52.9084,65.9048,28.4483,49.8248,31.8255,35.8232
3,0.8,0.4,1,0.6,1,8.108,9.742,7.108,48.337,62.292,34.4973,46.9137,33.4552,38.1722
3,0.8,0.4,1,0.8,0.2,7.844,15.142,1.972,44.9776,141.813,4.43609,68.441,9.2822,17.7675
3,0.8,0.4,1,0.8,0.4,8.044,13.574,3.34,45.0081,122.297,9.02244,63.1631,14.8988,24.8786
3,0.8,0.4,1,0.8,0.6,8.554,11.98,4.424,48.1995,94.8613,16.898,57.8828,21.947,31.2951
3,0.8,0.4,1,0.8,0.8,8.628,10.894,5.436,53.6088,77.8986,21.5971,54.0046,27.3709,33.1766
3,0.8,0.4,1,0.8,1,8.882,9.996,6.08,50.6814,67.491,29.0116,50.0216,31.1618,36.329
3,0.8,0.4,1,1,0.2,7.894,15.286,1.778,45.0569,147.134,3.8444,68.7478,8.52552,15.8131
3,0.8,0.4,1,1,0.4,8.518,13.404,3.036,48.1299,117.844,8.92856,64.7482,14.8691,24.0355
3,0.8,0.4,1,1,0.6,8.824,12.132,4.002,55.5882,93.0487,13.2244,61.3539,21.3731,27.4466
3,0.8,0.4,1,1,0.8,9.196,10.93,4.832,55.6008,80.5342,18.4086,57.0057,25.518,31.3089
3,0.8,0.4,1,1,1,9.482,9.97,5.506,58.4666,65.5001,25.6653,52.3672,30.938,32.9831
3,0.8,0.6,0.2,0.2,0.2,15.81,7.078,2.07,146.206,41.3105,5.42796,64.6441,19.6686,10.3192
3,0.8,0.6,0.2,0.2,0.4,15.398,6.308,3.252,142,31.1074,11.4033,54.5385,29.9757,14.3351
3,0.8,0.6,0.2,0.2,0.6,15.032,5.846,4.08,136.953,25.7257,16.0818,48.8546,37.1036,15.7659
3,0.8,0.6,0.2,0.2,0.8,14.666,5.352,4.94,126.131,23.0823,22.818,43.695,43.4629,17.931
3,0.8,0.6,0.2,0.2,1,14.41,4.854,5.694,125.749,20.4135,26.9863,40.1562,46.282,18.0915
3,0.8,0.6,0.2,0.4,0.2,17.042,6.488,1.428,177.764,31.4888,3.17917,62.1799,16.3066,6.40194
3,0.8,0.6,0.2,0.4,0.4,16.862,5.704,2.392,177.967,25.0665,6.00234,55.1054,22.948,8.5331
3,0.8,0.6,0.2,0.4,0.6,16.664,5.148,3.146,164.236,22.7316,10.4255,50.2963,30.991,11.1206
3,0.8,0.6,0.2,0.4,0.8,16.294,4.83,3.834,165.402,18.6264,12.8,45.3126,36.1932,11.1841
3,0.8,0.6,0.2,0.4,1,16.298,4.418,4.242,159.019,15.8189,16.769,40.3441,42.8235,12.1331
3,0.8,0.6,0.2,0.6,0.2,17.538,6.25,1.17,193.612,28.0957,2.13737,61.3422,13.253,4.58667
3,0.8,0.6,0.2,0.6,0.4,17.368,5.672,1.918,191.52,24.5295,3.94316,56.7542,18.2968,6.05722
3,0.8,0.6,0.2,0.6,0.6,17.306,5.064,2.588,179.235,20.1722,7.95817,50.7038,27.7736,8.94426
3,0.8,0.6,0.2,0.6,0.8,17.402,4.56,2.996,183.644,18.1547,8.32864,47.9147,29.6028,8.52329
3,0.8,0.6,0.2,0.6,1,17.486,4.026,3.446,187.978,13.32,10.5562,40.1797,36.3099,8.68778
3,0.8,0.6,0.2,0.8,0.2,17.904,6.15,0.904,189.943,30.3843,1.52584,64.9603,10.9908,4.22685
3,0.8,0.6,0.2,0.8,0.4,18.216,5.284,1.458,206.871,22.2038,2.45715,57.5117,13.6464,4.18029
3,0.8,0.6,0.2,0.8,0.6,18.148,4.782,2.028,208.591,17.8782,4.42406,49.5874,20.4307,5.63938
3,0.8,0.6,0.2,0.8,0.8,18.172,4.4,2.386,206.628,15.1343,5.85672,46.3519,24.9555,5.98758
3,0.8,0.6,0.2,0.8,1,18.35,3.886,2.722,201.623,15.0391,7.13499,43.8015,28.6346,6.76985
3,0.8,0.6,0.2,1,0.2,18.314,5.89,0.754,201.446,30.2183,1.1077,63.5156,8.20766,2.99493
3,0.8,0.6,0.2,1,0.4,18.39,5.37,1.198,213.116,22.7346,1.83446,58.0558,10.8284,3.37749
3,0.8,0.6,0.2,1,0.6,18.764,4.548,1.646,226.854,15.9276,2.98265,47.2719,17.1908,3.75951
3,0.8,0.6,0.2,1,0.8,18.956,4.024,1.978,217.697,13.6066,4.70292,44.464,23.5121,5.12478
3,0.8,0.6,0.2,1,1,19.034,3.668,2.256,220.434,13.1721,5.19686,42.5063,24.0093,5.18737
3,0.8,0.6,0.4,0.2,0.2,13.044,9.498,2.416,101.882,64.0782,7.08912,69.7496,18.9756,15.8545
3,0.8,0.6,0.4,0.2,0.4,12.76,8.386,3.812,101.157,52.0651,12.5858,61.4135,27.0069,19.7801
3,0.8,0.6,0.4,0.2,0.6,12.234,7.722,5.002,97.1255,41.4997,19.8697,53.6584,34.9735,23.225
3,0.8,0.6,0.4,0.2,0.8,11.972,6.952,6.034,88.9451,36.0338,29.0149,47.7101,40.8747,25.5227
3,0.8,0.6,0.4,0.2,1,11.608,6.294,7.056,83.7218,29.9074,38.4898,41.3379,47.2104,26.4965
3,0.8,0.6,0.4,0.4,0.2,14.05,9.206,1.702,126.252,59.8473,3.22765,74.5147,12.6041,9.32203
3,0.8,0.6,0.4,0.4,0.4,13.81,8.106,3.042,119.152,49.1571,8.25274,66.6815,22.4589,13.6829
3,0.8,0.6,0.4,0.4,0.6,13.628,7.3,4.03,112.799,39.1563,15.3799,56.1098,32.2296,19.0972
3,0.8,0.6,0.4,0.4,0.8,13.302,6.804,4.852,116.44,31.0717,20.435,49.8168,38.6941,18.6202
3,0.8,0.6,0.4,0.4,1,13.29,6.312,5.356,108.964,30.8403,23.8931,47.5486,40.7302,20.9769
3,0.8,0.6,0.4,0.6,0.2,14.47,8.876,1.612,131.312,55.704,3.01148,74.2147,13.337,8.53897
3,0.8,0.6,0.4,0.6,0.4,14.366,8.156,2.436,130.717,48.677,5.66924,67.3175,20.0445,11.2104
3,0.8,0.6,0.4,0.6,0.6,14.402,7.288,3.268,127.708,38.5742,10.4571,59.1064,28.4993,15.1291
3,0.8,0.6,0.4,0.6,0.8,14.496,6.47,3.992,134.94,30.943,13.2825,52.045,33.8998,15.5769
3,0.8,0.6,0.4,0.6,1,14.65,6.002,4.306,128.553,29.9699,15.331,52.7983,35.1013,16.2779
3,0.8,0.6,0.4,0.8,0.2,14.798,8.978,1.182,141.713,54.8873,1.98084,74.8873,10.6861,6.24048
3,0.8,0.6,0.4,0.8,0.4,15.074,7.668,2.216,139.708,43.601,5.33602,66.1549,20.2064,10.4206
3,0.8,0.6,0.4,0.8,0.6,15.198,7.01,2.75,143.386,37.1362,7.50251,62.1062,23.5386,11.4474
3,0.8,0.6,0.4,0.8,0.8,15.332,6.314,3.312,150.94,27.7629,10.3834,53.7613,30.5375,12.2626
3,0.8,0.6,0.4,0.8,1,15.454,5.804,3.7,150.95,27.208,10.511,54.0451,30.6415,12.0834
3,0.8,0.6,0.4,1,0.2,15.21,8.684,1.064,149.192,50.1845,1.84359,75.5775,9.70597,5.21065
3,0.8,0.6,0.4,1,0.4,15.426,7.802,1.73,148.189,45.2653,3.40792,70.6517,14.4599,7.56166
3,0.8,0.6,0.4,1,0.6,15.716,6.918,2.324,161.631,32.4482,5.39782,61.1731,21.3667,8.82622
3,0.8,0.6,0.4,1,0.8,15.882,6.236,2.84,160.397,29.3149,7.3491,57.6291,24.8548,10.0899
3,0.8,0.6,0.4,1,1,15.898,5.734,3.326,157.931,26.5764,8.78129,55.5099,28.0053,10.9446
3,0.8,0.6,0.6,0.2,0.2,11.172,11.16,2.626,80.4072,86.0465,6.61535,72.776,15.4633,16.3305
3,0.8,0.6,0.6,0.2,0.4,10.568,9.844,4.546,72.8391,70.9215,15.4147,60.2551,25.9478,25.3138
3,0.8,0.6,0.6,0.2,0.6,10.182,9.128,5.648,69.3957,58.1078,24.7416,53.0568,32.6113,29.3137
3,0.8,0.6,0.6,0.2,0.8,9.952,8.14,6.866,63.3284,46.5695,36.4329,46.2512,38.9936,32.6941
3,0.8,0.6,0.6,0.2,1,9.652,7.408,7.898,63.1973,38.5546,42.3884,42.1643,43.3111,33.5587
3,0.8,0.6,0.6,0.4,0.2,11.834,11.03,2.094,89.8381,81.7526,5.09535,72.3336,15.8613,14.5663
3,0.8,0.6,0.6,0.4,0.4,11.48,9.95,3.528,82.9796,70.2921,10.398,65.8717,22.6258,20.7719
3,0.8,0.6,0.6,0.4,0.6,11.534,8.884,4.54,87.3435,53.8863,16.5495,58.9318,30.3002,22.9826
3,0.8,0.6,0.6,0.4,0.8,11.434,8.024,5.5,86.8193,41.6507,24.0461,51.9355,37.9329,24.978
3,0.8,0.6,0.6,0.4,1,11.104,7.672,6.182,82.2617,40.7379,28.069,47.6795,39.987,27.9035
3,0.8,0.6,0.6,0.6,0.2,12.236,11.048,1.674,93.4873,82.4265,3.8394,75.7762,13.2354,12.2161
3,0.8,0.6,0.6,0.6,0.4,12.28,9.67,3.008,97.1118,64.1694,8.39673,69.0766,20.5949,16.5938
3,0.8,0.6,0.6,0.6,0.6,12.246,8.742,3.97,100.506,51.4624,13.2556,60.7129,28.0214,19.7578
3,0.8,0.6,0.6,0.6,0.8,12.27,8.002,4.686,95.5282,47.1523,16.9854,55.6548,33.0128,22.6038
3,0.8,0.6,0.6,0.6,1,12.228,7.324,5.406,93.5832,36.6283,24.7707,49.5132,40.4764,23.6237
3,0.8,0.6,0.6,0.8,0.2,12.592,10.86,1.506,101.408,81.0305,2.79155,78.3055,10.5195,9.66417
3,0.8,0.6,0.6,0.8,0.4,13.078,9.478,2.402,110.377,61.1879,5.89218,70.7943,18.4115,13.1702
3,0.8,0.6,0.6,0.8,0.6,12.756,8.684,3.518,105.776,49.8879,11.9736,60.7885,27.6236,18.8734
3,0.8,0.6,0.6,0.8,0.8,12.866,7.918,4.174,110.778,42.2999,14.0719,57.977,30.9011,18.6516
3,0.8,0.6,0.6,0.8,1,13.09,7.21,4.658,122.535,35.6893,15.46,53.7967,33.612,16.8535
3,0.8,0.6,0.6,1,0.2,12.822,10.77,1.366,106.423,79.1274,2.60125,80.3918,9.03121,7.60539
3,0.8,0.6,0.6,1,0.4,13.138,9.692,2.128,107.955,66.2617,5.02166,73.0386,16.2548,12.1918
3,0.8,0.6,0.6,1,0.6,13.456,8.52,2.982,115.275,50.3343,8.73114,64.8506,23.6896,15.3941
3,0.8,0.6,0.6,1,0.8,13.268,8.086,3.604,115.668,45.3413,10.5803,61.4218,27.3749,16.5131
3,0.8,0.6,0.6,1,1,13.674,7.204,4.08,118.453,38.7759,13.3323,57.5476,31.4069,16.8694
3,0.8,0.6,0.8,0.2,0.2,9.558,12.382,3.018,57.4295,101.327,8.84737,66.5419,17.4909,23.2697
3,0.8,0.6,0.8,0.2,0.4,9.226,11.116,4.616,53.4498,86.2631,16.5256,58.7533,23.5238,30.708
3,0.8,0.6,0.8,0.2,0.6,8.918,10.126,5.914,57.8029,66.427,25.1449,52.6657,30.8286,32.9227
3,0.8,0.6,0.8,0.2,0.8,8.268,9.188,7.502,48.7497,55.8484,39.8537,44.693,35.6648,38.5207
3,0.8,0.6,0.8,0.2,1,8.324,8.22,8.414,48.464,45.0497,48.5156,39.638,41.07,39.3817
3,0.8,0.6,0.8,0.4,0.2,10.316,12.298,2.344,72.5172,98.3579,5.66099,72.1762,14.1135,16.5466
3,0.8,0.6,0.8,0.4,0.4,10.116,10.938,3.904,69.0687,78.9,13.1691,63.5202,23.0051,24.0101
3,0.8,0.6,0.8,0.4,0.6,9.77,10.014,5.174,64.434,65.0639,22.2442,55.8148,30.1243,29.2942
3,0.8,0.6,0.8,0.4,0.8,9.908,8.9,6.15,66.4484,52.5952,29.25,50.1591,35.08,31.7184
3,0.8,0.6,0.8,0.4,1,9.582,8.446,6.93,61.8991,47.7746,36.426,45.3411,38.622,34.0914
3,0.8,0.6,0.8,0.6,0.2,10.696,12.364,1.898,77.9355,100.228,3.77915,75.5077,11.3517,13.2737
3,0.8,0.6,0.8,0.6,0.4,10.506,11.072,3.38,73.8416,80.6521,9.58677,68.7851,19.5087,20.7702
3,0.8,0.6,0.8,0.6,0.6,10.928,9.742,4.288,74.8926,65.791,15.2836,61.0876,26.9947,25.0384
3,0.8,0.6,0.8,0.6,0.8,10.776,8.958,5.224,74.9838,58.0363,20.9277,55.8383,31.3128,26.9794
3,0.8,0.6,0.8,0.6,1,10.34,8.256,6.362,71.1026,47.4373,29.3777,49.2034,37.526,30.4162
